algorithm,params,accuracy,MCC,DisparateImpact
Feldman-GaussianNB,{'lambda': 1.0},0.6905709170479412,0.43804923676076785,0.0
Feldman-GaussianNB,{'lambda': 1.0},0.5230753928784564,0.3264294425924074,0.0
Feldman-LR,{'lambda': 1.0},0.7723294211259201,0.25588837617568905,0.0
Feldman-LR,{'lambda': 1.0},0.7849612094688682,0.3428129270154516,0.0
Feldman-LR,{'lambda': 1.0},0.7807837676546648,0.3143963054407873,0.0
Feldman-LR,{'lambda': 1.0},0.7532325442609906,0.017420337823019164,0.0
Feldman-LR,{'lambda': 1.0},0.7959021285060672,0.3630875982495077,0.0
Feldman-LR,{'lambda': 1.0},0.7658643326039387,0.1876047976719068,0.0
Feldman-LR,{'lambda': 1.0},0.7749154565347125,0.28243356697336414,0.0
Feldman-LR,{'lambda': 1.0},0.7937139446986274,0.3568733456111898,0.0
Feldman-LR,{'lambda': 1.0},0.7582056892778993,0.07456582338274123,0.0
Feldman-LR,{'lambda': 1.0},0.780286453152974,0.30244113402530287,0.0
Feldman-DecisionTree,{'lambda': 1.0},0.774020290431669,0.3082422518672204,0.0
Feldman-DecisionTree,{'lambda': 1.0},0.7129500696240303,0.2177557792566408,0.0
Feldman-DecisionTree,{'lambda': 1.0},0.7292619852794907,0.1919765802469536,0.0
Feldman-DecisionTree,{'lambda': 1.0},0.7537298587626815,0.24393351835974822,0.0
Feldman-DecisionTree,{'lambda': 1.0},0.7258802466679929,0.2370420606295018,0.0
Feldman-DecisionTree,{'lambda': 1.0},0.7178237517406008,0.18355052222229823,0.0
Feldman-DecisionTree,{'lambda': 1.0},0.7021086134871692,0.1573590490024528,0.0
Feldman-DecisionTree,{'lambda': 1.0},0.7227968967575095,0.1310016368187448,0.0
Feldman-DecisionTree,{'lambda': 1.0},0.7470658444400239,0.19998781488723233,0.0
Feldman-DecisionTree,{'lambda': 1.0},0.736224388303163,0.2756426955598497,0.0
Feldman-SVM-DisparateImpact,{'lambda': 0.05},0.7497513427491546,0.0,0.0
Feldman-SVM-DisparateImpact,{'lambda': 0.05},0.7426894768251442,0.0,0.0
Feldman-SVM-DisparateImpact,{'lambda': 0.05},0.7453749751342749,0.0,0.0
Feldman-SVM-DisparateImpact,{'lambda': 0.05},0.7531330813606525,0.0,0.0
Feldman-SVM-DisparateImpact,{'lambda': 0.05},0.7508454346528745,0.0,0.0
Feldman-SVM-DisparateImpact,{'lambda': 0.05},0.7533320071613289,0.0,0.0
Feldman-SVM-DisparateImpact,{'lambda': 0.05},0.7585040779789138,0.17296231290242126,0.0
Feldman-SVM-DisparateImpact,{'lambda': 0.05},0.769444997016113,0.22846551138012744,0.0
Feldman-SVM-DisparateImpact,{'lambda': 0.05},0.7562164312711359,0.0,0.0
Feldman-SVM-DisparateImpact,{'lambda': 0.05},0.7587030037795902,0.16858460340218073,0.0
Feldman-SVM-accuracy,{'lambda': 0.75},0.7497513427491546,0.0,0.0
Feldman-SVM-accuracy,{'lambda': 0.75},0.7426894768251442,0.0,0.0
Feldman-SVM-accuracy,{'lambda': 0.75},0.7453749751342749,0.0,0.0
Feldman-SVM-accuracy,{'lambda': 0.8},0.7531330813606525,0.0,0.0
Feldman-SVM-accuracy,{'lambda': 0.8},0.7508454346528745,0.0,0.0
Feldman-SVM-accuracy,{'lambda': 0.8},0.7533320071613289,0.0,0.0
Feldman-SVM-accuracy,{'lambda': 0.75},0.7474636960413765,0.0,0.0
Feldman-SVM-accuracy,{'lambda': 0.8},0.7513427491545653,0.0,0.0
Feldman-SVM-accuracy,{'lambda': 0.8},0.7566142828724886,0.03513725289344801,0.0
Feldman-SVM-accuracy,{'lambda': 0.75},0.7482593992440819,0.0,0.0
Feldman-GaussianNB-DisparateImpact,{'lambda': 0.05},0.7786950467475632,0.541960009205947,0.0
Feldman-GaussianNB-DisparateImpact,{'lambda': 0.05},0.7774020290431669,0.5430417113217071,0.0
Feldman-GaussianNB-DisparateImpact,{'lambda': 0.05},0.7865526158742789,0.5542012634169646,0.0
Feldman-GaussianNB-DisparateImpact,{'lambda': 0.05},0.7868510045752934,0.548618667390188,0.0
Feldman-GaussianNB-DisparateImpact,{'lambda': 0.05},0.7745176049333599,0.5354001593163923,0.0
Feldman-GaussianNB-DisparateImpact,{'lambda': 0.05},0.7741197533320071,0.5321212990263426,0.0
Feldman-GaussianNB-DisparateImpact,{'lambda': 0.05},0.7776009548438433,0.5448403552230381,0.0
Feldman-GaussianNB-DisparateImpact,{'lambda': 0.05},0.7777998806445195,0.5442374517141598,0.0
Feldman-GaussianNB-DisparateImpact,{'lambda': 0.05},0.7815794708573702,0.5472656799146209,0.0
Feldman-GaussianNB-DisparateImpact,{'lambda': 0.05},0.7819773224587229,0.5427370981087232,0.0
Feldman-GaussianNB-accuracy,{'lambda': 0.75},0.7225979709568331,0.4851646451398878,0.0
Feldman-GaussianNB-accuracy,{'lambda': 0.65},0.6305947881440223,0.4097773859185397,0.0
Feldman-GaussianNB-accuracy,{'lambda': 1.0},0.711657051919634,0.4616346100671213,0.0
Feldman-GaussianNB-accuracy,{'lambda': 1.0},0.7685498309130694,0.5081775356435368,0.0
Feldman-GaussianNB-accuracy,{'lambda': 0.6},0.6015516212452755,0.3918484456642736,0.0
Feldman-GaussianNB-accuracy,{'lambda': 0.6},0.594390292420927,0.3751115250275843,0.0
Feldman-GaussianNB-accuracy,{'lambda': 0.65},0.6500895166103043,0.42970807424033636,0.0
Feldman-GaussianNB-accuracy,{'lambda': 0.6},0.5572906305947881,0.3658805487914008,0.0
Feldman-GaussianNB-accuracy,{'lambda': 0.75},0.730555002983887,0.47463843449602927,0.0
Feldman-GaussianNB-accuracy,{'lambda': 0.65},0.6337776009548438,0.41477160074130853,0.0
