algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,H-accuracy,B-accuracy,W-accuracy,Race-accuracy,H-accuracy_over_W-accuracy,B-accuracy_over_W-accuracy,Race-accuracyRatio,diff:W-accuracytoH-accuracy,diff:W-accuracytoB-accuracy,Race-accuracyDiff,H-TPR,B-TPR,W-TPR,Race-TPR,H-TPR_over_W-TPR,B-TPR_over_W-TPR,Race-TPRRatio,diff:W-TPRtoH-TPR,diff:W-TPRtoB-TPR,Race-TPRDiff,H-TNR,B-TNR,W-TNR,Race-TNR,H-TNR_over_W-TNR,B-TNR_over_W-TNR,Race-TNRRatio,diff:W-TNRtoH-TNR,diff:W-TNRtoB-TNR,Race-TNRDiff,H-FPR,B-FPR,W-FPR,Race-FPR,H-FPR_over_W-FPR,B-FPR_over_W-FPR,Race-FPRRatio,diff:W-FPRtoH-FPR,diff:W-FPRtoB-FPR,Race-FPRDiff,H-FNR,B-FNR,W-FNR,Race-FNR,H-FNR_over_W-FNR,B-FNR_over_W-FNR,Race-FNRRatio,diff:W-FNRtoH-FNR,diff:W-FNRtoB-FNR,Race-FNRDiff,H-calibration+,B-calibration+,W-calibration+,Race-calibration+,H-calibration+_over_W-calibration+,B-calibration+_over_W-calibration+,Race-calibration+Ratio,diff:W-calibration+toH-calibration+,diff:W-calibration+toB-calibration+,Race-calibration+Diff,H-calibration-,B-calibration-,W-calibration-,Race-calibration-,H-calibration-_over_W-calibration-,B-calibration-_over_W-calibration-,Race-calibration-Ratio,diff:W-calibration-toH-calibration-,diff:W-calibration-toB-calibration-,Race-calibration-Diff
Feldman-SVM-accuracy,lambda=0.35,5,0.75,0.7391304347826086,0.7647058823529411,0.7519181585677749,0.4987597511956937,1.0256410256410255,1.0302197802197801,1.0133333333333332,0.8571428571428571,1.0,0.64,0.8323809523809524,1.3392857142857142,1.5625,1.4508928571428572,1.217142857142857,1.3599999999999999,1.2885714285714285,1.0,1.0,0.625,0.875,1.6,1.6,1.6,1.375,1.375,1.375,0.75,1.0,0.6666666666666666,0.8055555555555555,1.125,1.5,1.3125,1.0833333333333335,1.3333333333333335,1.2083333333333335,0.25,0.0,0.33333333333333337,0.19444444444444445,0.7499999999999999,0.0,0.37499999999999994,0.9166666666666666,0.6666666666666666,0.7916666666666666,0.0,0.0,0.375,0.125,0.0,0.0,1.0,0.625,0.625,0.625,0.75,1.0,0.7692307692307693,0.8397435897435898,0.975,1.2999999999999998,1.1375,0.9807692307692307,1.2307692307692308,1.1057692307692308,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,1.0,0.5,0.5,0.5
Feldman-SVM-accuracy,lambda=0.4,5,0.75,0.7391304347826086,0.7647058823529411,0.7519181585677749,0.4987597511956937,1.0256410256410255,1.0302197802197801,1.0133333333333332,0.8571428571428571,1.0,0.64,0.8323809523809524,1.3392857142857142,1.5625,1.4508928571428572,1.217142857142857,1.3599999999999999,1.2885714285714285,1.0,1.0,0.625,0.875,1.6,1.6,1.6,1.375,1.375,1.375,0.75,1.0,0.6666666666666666,0.8055555555555555,1.125,1.5,1.3125,1.0833333333333335,1.3333333333333335,1.2083333333333335,0.25,0.0,0.33333333333333337,0.19444444444444445,0.7499999999999999,0.0,0.37499999999999994,0.9166666666666666,0.6666666666666666,0.7916666666666666,0.0,0.0,0.375,0.125,0.0,0.0,1.0,0.625,0.625,0.625,0.75,1.0,0.7692307692307693,0.8397435897435898,0.975,1.2999999999999998,1.1375,0.9807692307692307,1.2307692307692308,1.1057692307692308,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,1.0,0.5,0.5,0.5
Feldman-SVM-accuracy,lambda=0.45,5,0.7,0.6521739130434783,0.7647058823529411,0.7084398976982097,0.4126793880451679,1.2121212121212122,1.2175324675324677,1.0933333333333333,0.8571428571428571,1.0,0.56,0.8057142857142857,1.5306122448979589,1.7857142857142856,1.6581632653061222,1.2971428571428572,1.44,1.3685714285714285,1.0,1.0,0.5,0.8333333333333334,2.0,2.0,2.0,1.5,1.5,1.5,0.75,1.0,0.6666666666666666,0.8055555555555555,1.125,1.5,1.3125,1.0833333333333335,1.3333333333333335,1.2083333333333335,0.25,0.0,0.33333333333333337,0.19444444444444445,0.7499999999999999,0.0,0.37499999999999994,0.9166666666666666,0.6666666666666666,0.7916666666666666,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,1.0,0.5,0.5,0.5,0.75,1.0,0.7272727272727273,0.8257575757575758,1.03125,1.375,1.203125,1.0227272727272727,1.2727272727272727,1.1477272727272727,0.0,0.0,0.5714285714285714,0.19047619047619047,0.0,0.0,1.0,0.4285714285714286,0.4285714285714286,0.4285714285714286
Feldman-SVM-accuracy,lambda=0.5,5,0.65,0.5217391304347826,0.8235294117647058,0.6726342710997442,0.3525573360346028,1.4583333333333333,1.4787946428571428,1.1466666666666667,0.8571428571428571,0.875,0.52,0.7507142857142858,1.6483516483516483,1.6826923076923077,1.665521978021978,1.3371428571428572,1.355,1.3460714285714286,1.0,0.75,0.375,0.7083333333333334,2.6666666666666665,2.0,2.333333333333333,1.625,1.375,1.5,0.75,1.0,0.7777777777777778,0.8425925925925926,0.9642857142857143,1.2857142857142856,1.125,0.9722222222222222,1.2222222222222223,1.0972222222222223,0.25,0.0,0.2222222222222222,0.1574074074074074,1.125,0.0,0.5625,1.0277777777777777,0.7777777777777778,0.9027777777777777,0.0,0.25,0.625,0.2916666666666667,0.0,0.4,0.2,0.375,0.625,0.5,0.75,1.0,0.75,0.8333333333333334,1.0,1.3333333333333333,1.1666666666666665,1.0,1.25,1.125,0.0,0.2,0.5882352941176471,0.2627450980392157,0.0,0.34,0.17,0.4117647058823529,0.611764705882353,0.5117647058823529
Feldman-SVM-accuracy,lambda=0.55,5,0.625,0.4782608695652174,0.8235294117647058,0.6508951406649617,0.3127828530760306,1.25,1.2555803571428572,1.08,0.7142857142857143,0.875,0.52,0.7030952380952381,1.3736263736263736,1.6826923076923077,1.5281593406593408,1.1942857142857144,1.355,1.2746428571428572,0.6666666666666666,0.75,0.375,0.5972222222222222,1.7777777777777777,2.0,1.8888888888888888,1.2916666666666665,1.375,1.3333333333333333,0.75,1.0,0.7777777777777778,0.8425925925925926,0.9642857142857143,1.2857142857142856,1.125,0.9722222222222222,1.2222222222222223,1.0972222222222223,0.25,0.0,0.2222222222222222,0.1574074074074074,1.125,0.0,0.5625,1.0277777777777777,0.7777777777777778,0.9027777777777777,0.33333333333333337,0.25,0.625,0.40277777777777785,0.5333333333333334,0.4,0.46666666666666673,0.7083333333333334,0.625,0.6666666666666667,0.6666666666666666,1.0,0.75,0.8055555555555555,0.8888888888888888,1.3333333333333333,1.1111111111111112,0.9166666666666666,1.25,1.0833333333333333,0.25,0.2,0.5882352941176471,0.34607843137254907,0.425,0.34,0.3825,0.6617647058823529,0.611764705882353,0.6367647058823529
Feldman-SVM-accuracy,lambda=0.6,5,0.575,0.391304347826087,0.8235294117647058,0.6074168797953964,0.23175081423308572,1.6666666666666667,1.6741071428571428,1.1600000000000001,0.7142857142857143,0.875,0.44,0.6764285714285715,1.6233766233766234,1.9886363636363635,1.8060064935064934,1.2742857142857142,1.435,1.3546428571428573,0.6666666666666666,0.75,0.25,0.5555555555555555,2.6666666666666665,3.0,2.833333333333333,1.4166666666666665,1.5,1.4583333333333333,0.75,1.0,0.7777777777777778,0.8425925925925926,0.9642857142857143,1.2857142857142856,1.125,0.9722222222222222,1.2222222222222223,1.0972222222222223,0.25,0.0,0.2222222222222222,0.1574074074074074,1.125,0.0,0.5625,1.0277777777777777,0.7777777777777778,0.9027777777777777,0.33333333333333337,0.25,0.75,0.4444444444444445,0.4444444444444445,0.3333333333333333,0.3888888888888889,0.5833333333333334,0.5,0.5416666666666667,0.6666666666666666,1.0,0.6666666666666666,0.7777777777777777,1.0,1.5,1.25,1.0,1.3333333333333335,1.1666666666666667,0.25,0.2,0.631578947368421,0.36052631578947364,0.39583333333333337,0.3166666666666667,0.35625000000000007,0.618421052631579,0.5684210526315789,0.593421052631579
Feldman-SVM-accuracy,lambda=0.65,5,0.575,0.391304347826087,0.8235294117647058,0.6074168797953964,0.23175081423308572,1.1904761904761902,1.1798469387755102,1.0533333333333332,0.5714285714285714,0.875,0.48,0.6421428571428571,1.1904761904761905,1.8229166666666667,1.5066964285714286,1.0914285714285714,1.395,1.2432142857142856,0.3333333333333333,0.75,0.3125,0.46527777777777773,1.0666666666666667,2.4,1.7333333333333334,1.0208333333333333,1.4375,1.2291666666666665,0.75,1.0,0.7777777777777778,0.8425925925925926,0.9642857142857143,1.2857142857142856,1.125,0.9722222222222222,1.2222222222222223,1.0972222222222223,0.25,0.0,0.2222222222222222,0.1574074074074074,1.125,0.0,0.5625,1.0277777777777777,0.7777777777777778,0.9027777777777777,0.6666666666666667,0.25,0.6875,0.5347222222222222,0.9696969696969698,0.36363636363636365,0.6666666666666667,0.9791666666666667,0.5625,0.7708333333333334,0.5,1.0,0.7142857142857143,0.7380952380952381,0.7,1.4,1.0499999999999998,0.7857142857142857,1.2857142857142856,1.0357142857142856,0.4,0.2,0.6111111111111112,0.40370370370370373,0.6545454545454545,0.32727272727272727,0.4909090909090909,0.7888888888888889,0.5888888888888888,0.6888888888888889
Feldman-SVM-accuracy,lambda=0.7,5,0.575,0.34782608695652173,0.8823529411764706,0.6150895140664961,0.2627807231132027,1.6666666666666665,1.6517857142857142,1.1333333333333333,0.5714285714285714,0.875,0.48,0.6421428571428571,1.1904761904761905,1.8229166666666667,1.5066964285714286,1.0914285714285714,1.395,1.2432142857142856,0.3333333333333333,0.75,0.25,0.4444444444444444,1.3333333333333333,3.0,2.1666666666666665,1.0833333333333333,1.5,1.2916666666666665,0.75,1.0,0.8888888888888888,0.8796296296296297,0.84375,1.125,0.984375,0.8611111111111112,1.1111111111111112,0.9861111111111112,0.25,0.0,0.11111111111111116,0.12037037037037039,2.249999999999999,0.0,1.1249999999999996,1.1388888888888888,0.8888888888888888,1.0138888888888888,0.6666666666666667,0.25,0.75,0.5555555555555556,0.888888888888889,0.3333333333333333,0.6111111111111112,0.9166666666666667,0.5,0.7083333333333334,0.5,1.0,0.8,0.7666666666666666,0.625,1.25,0.9375,0.7,1.2,0.95,0.4,0.2,0.6,0.4000000000000001,0.6666666666666667,0.33333333333333337,0.5,0.8,0.6000000000000001,0.7000000000000001
Feldman-SVM-accuracy,lambda=0.75,5,0.55,0.30434782608695654,0.8823529411764706,0.5933503836317136,0.22102040978616352,2.083333333333333,2.064732142857143,1.1733333333333333,0.5714285714285714,0.875,0.44,0.6288095238095238,1.2987012987012987,1.9886363636363635,1.643668831168831,1.1314285714285715,1.435,1.2832142857142856,0.3333333333333333,0.75,0.1875,0.4236111111111111,1.7777777777777777,4.0,2.888888888888889,1.1458333333333333,1.5625,1.3541666666666665,0.75,1.0,0.8888888888888888,0.8796296296296297,0.84375,1.125,0.984375,0.8611111111111112,1.1111111111111112,0.9861111111111112,0.25,0.0,0.11111111111111116,0.12037037037037039,2.249999999999999,0.0,1.1249999999999996,1.1388888888888888,0.8888888888888888,1.0138888888888888,0.6666666666666667,0.25,0.8125,0.576388888888889,0.8205128205128206,0.3076923076923077,0.5641025641025641,0.8541666666666667,0.4375,0.6458333333333334,0.5,1.0,0.75,0.75,0.6666666666666666,1.3333333333333333,1.0,0.75,1.25,1.0,0.4,0.2,0.6190476190476191,0.4063492063492064,0.6461538461538462,0.3230769230769231,0.48461538461538467,0.780952380952381,0.5809523809523809,0.680952380952381
Feldman-SVM-accuracy,lambda=0.8,5,0.6,0.391304347826087,0.8823529411764706,0.6368286445012787,0.30297030035017425,2.0,2.008928571428571,1.2,0.7142857142857143,0.875,0.48,0.6897619047619048,1.4880952380952381,1.8229166666666667,1.6555059523809526,1.2342857142857144,1.395,1.3146428571428572,0.6666666666666666,0.75,0.25,0.5555555555555555,2.6666666666666665,3.0,2.833333333333333,1.4166666666666665,1.5,1.4583333333333333,0.75,1.0,0.8888888888888888,0.8796296296296297,0.84375,1.125,0.984375,0.8611111111111112,1.1111111111111112,0.9861111111111112,0.25,0.0,0.11111111111111116,0.12037037037037039,2.249999999999999,0.0,1.1249999999999996,1.1388888888888888,0.8888888888888888,1.0138888888888888,0.33333333333333337,0.25,0.75,0.4444444444444445,0.4444444444444445,0.3333333333333333,0.3888888888888889,0.5833333333333334,0.5,0.5416666666666667,0.6666666666666666,1.0,0.8,0.8222222222222223,0.8333333333333333,1.25,1.0416666666666665,0.8666666666666666,1.2,1.0333333333333332,0.25,0.2,0.6,0.35000000000000003,0.4166666666666667,0.33333333333333337,0.375,0.65,0.6000000000000001,0.625
Feldman-SVM-accuracy,lambda=0.85,5,0.525,0.30434782608695654,0.8235294117647058,0.5639386189258312,0.14598929061844595,1.6666666666666665,1.6517857142857142,1.1333333333333333,0.5714285714285714,0.875,0.4,0.6154761904761905,1.4285714285714284,2.1875,1.8080357142857142,1.1714285714285713,1.475,1.3232142857142857,0.3333333333333333,0.75,0.1875,0.4236111111111111,1.7777777777777777,4.0,2.888888888888889,1.1458333333333333,1.5625,1.3541666666666665,0.75,1.0,0.7777777777777778,0.8425925925925926,0.9642857142857143,1.2857142857142856,1.125,0.9722222222222222,1.2222222222222223,1.0972222222222223,0.25,0.0,0.2222222222222222,0.1574074074074074,1.125,0.0,0.5625,1.0277777777777777,0.7777777777777778,0.9027777777777777,0.6666666666666667,0.25,0.8125,0.576388888888889,0.8205128205128206,0.3076923076923077,0.5641025641025641,0.8541666666666667,0.4375,0.6458333333333334,0.5,1.0,0.6,0.7000000000000001,0.8333333333333334,1.6666666666666667,1.25,0.9,1.4,1.15,0.4,0.2,0.65,0.4166666666666667,0.6153846153846154,0.3076923076923077,0.46153846153846156,0.75,0.55,0.65
Feldman-SVM-accuracy,lambda=0.9,5,0.55,0.34782608695652173,0.8235294117647058,0.5856777493606138,0.18971037498562313,1.3888888888888888,1.3764880952380953,1.0933333333333333,0.5714285714285714,0.875,0.44,0.6288095238095238,1.2987012987012987,1.9886363636363635,1.643668831168831,1.1314285714285715,1.435,1.2832142857142856,0.3333333333333333,0.75,0.25,0.4444444444444444,1.3333333333333333,3.0,2.1666666666666665,1.0833333333333333,1.5,1.2916666666666665,0.75,1.0,0.7777777777777778,0.8425925925925926,0.9642857142857143,1.2857142857142856,1.125,0.9722222222222222,1.2222222222222223,1.0972222222222223,0.25,0.0,0.2222222222222222,0.1574074074074074,1.125,0.0,0.5625,1.0277777777777777,0.7777777777777778,0.9027777777777777,0.6666666666666667,0.25,0.75,0.5555555555555556,0.888888888888889,0.3333333333333333,0.6111111111111112,0.9166666666666667,0.5,0.7083333333333334,0.5,1.0,0.6666666666666666,0.7222222222222222,0.75,1.5,1.125,0.8333333333333334,1.3333333333333335,1.0833333333333335,0.4,0.2,0.631578947368421,0.4105263157894737,0.6333333333333334,0.3166666666666667,0.4750000000000001,0.768421052631579,0.5684210526315789,0.668421052631579
