algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,H-accuracy,B-accuracy,W-accuracy,Race-accuracy,H-accuracy_over_W-accuracy,B-accuracy_over_W-accuracy,Race-accuracyRatio,diff:W-accuracytoH-accuracy,diff:W-accuracytoB-accuracy,Race-accuracyDiff,H-TPR,B-TPR,W-TPR,Race-TPR,H-TPR_over_W-TPR,B-TPR_over_W-TPR,Race-TPRRatio,diff:W-TPRtoH-TPR,diff:W-TPRtoB-TPR,Race-TPRDiff,H-TNR,B-TNR,W-TNR,Race-TNR,H-TNR_over_W-TNR,B-TNR_over_W-TNR,Race-TNRRatio,diff:W-TNRtoH-TNR,diff:W-TNRtoB-TNR,Race-TNRDiff,H-FPR,B-FPR,W-FPR,Race-FPR,H-FPR_over_W-FPR,B-FPR_over_W-FPR,Race-FPRRatio,diff:W-FPRtoH-FPR,diff:W-FPRtoB-FPR,Race-FPRDiff,H-FNR,B-FNR,W-FNR,Race-FNR,H-FNR_over_W-FNR,B-FNR_over_W-FNR,Race-FNRRatio,diff:W-FNRtoH-FNR,diff:W-FNRtoB-FNR,Race-FNRDiff,H-calibration+,B-calibration+,W-calibration+,Race-calibration+,H-calibration+_over_W-calibration+,B-calibration+_over_W-calibration+,Race-calibration+Ratio,diff:W-calibration+toH-calibration+,diff:W-calibration+toB-calibration+,Race-calibration+Diff,H-calibration-,B-calibration-,W-calibration-,Race-calibration-,H-calibration-_over_W-calibration-,B-calibration-_over_W-calibration-,Race-calibration-Ratio,diff:W-calibration-toH-calibration-,diff:W-calibration-toB-calibration-,Race-calibration-Diff
Feldman-GaussianNB-DIavgall,lambda=0.5,0,0.875,0.8333333333333334,0.9090909090909091,0.8712121212121212,0.74715612106153,0.7379679144385027,0.7616883116883116,0.8746803069053708,0.9,0.8571428571428571,0.8695652173913043,0.8755693581780538,1.0350000000000001,0.9857142857142857,1.010357142857143,1.0304347826086957,0.9875776397515528,1.0090062111801243,1.0,1.0,0.7857142857142857,0.9285714285714285,1.2727272727272727,1.2727272727272727,1.2727272727272727,1.2142857142857144,1.2142857142857144,1.2142857142857144,0.875,0.8,1.0,0.8916666666666666,0.875,0.8,0.8375,0.875,0.8,0.8375,0.125,0.19999999999999996,0.0,0.10833333333333332,0.0,0.0,1.0,1.125,1.2,1.1625,0.0,0.0,0.2142857142857143,0.07142857142857144,0.0,0.0,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.6666666666666666,0.6666666666666666,1.0,0.7777777777777777,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,1.0,0.75,0.75,0.75
Feldman-GaussianNB-DIavgall,lambda=0.55,0,0.875,0.8333333333333334,0.9090909090909091,0.8712121212121212,0.74715612106153,0.7379679144385027,0.7616883116883116,0.8746803069053708,0.9,0.8571428571428571,0.8695652173913043,0.8755693581780538,1.0350000000000001,0.9857142857142857,1.010357142857143,1.0304347826086957,0.9875776397515528,1.0090062111801243,1.0,1.0,0.7857142857142857,0.9285714285714285,1.2727272727272727,1.2727272727272727,1.2727272727272727,1.2142857142857144,1.2142857142857144,1.2142857142857144,0.875,0.8,1.0,0.8916666666666666,0.875,0.8,0.8375,0.875,0.8,0.8375,0.125,0.19999999999999996,0.0,0.10833333333333332,0.0,0.0,1.0,1.125,1.2,1.1625,0.0,0.0,0.2142857142857143,0.07142857142857144,0.0,0.0,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.6666666666666666,0.6666666666666666,1.0,0.7777777777777777,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,1.0,0.75,0.75,0.75
Feldman-GaussianNB-DIavgall,lambda=0.6,0,0.85,0.8333333333333334,0.8636363636363636,0.8484848484848485,0.696969696969697,0.8609625668449197,0.8662337662337662,0.9335038363171355,0.8,0.8571428571428571,0.8695652173913043,0.8422360248447204,0.92,0.9857142857142857,0.9528571428571428,0.9304347826086957,0.9875776397515528,0.9590062111801243,1.0,1.0,0.7857142857142857,0.9285714285714285,1.2727272727272727,1.2727272727272727,1.2727272727272727,1.2142857142857144,1.2142857142857144,1.2142857142857144,0.75,0.8,1.0,0.85,0.75,0.8,0.775,0.75,0.8,0.775,0.25,0.19999999999999996,0.0,0.15,0.0,0.0,1.0,1.25,1.2,1.225,0.0,0.0,0.2142857142857143,0.07142857142857144,0.0,0.0,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.5,0.6666666666666666,1.0,0.7222222222222222,0.5,0.6666666666666666,0.5833333333333333,0.5,0.6666666666666666,0.5833333333333333,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,1.0,0.75,0.75,0.75
Feldman-GaussianNB-DIavgall,lambda=0.65,0,0.85,0.8333333333333334,0.8636363636363636,0.8484848484848485,0.696969696969697,0.8609625668449197,0.8662337662337662,0.9335038363171355,0.8,0.8571428571428571,0.8695652173913043,0.8422360248447204,0.92,0.9857142857142857,0.9528571428571428,0.9304347826086957,0.9875776397515528,0.9590062111801243,1.0,1.0,0.7857142857142857,0.9285714285714285,1.2727272727272727,1.2727272727272727,1.2727272727272727,1.2142857142857144,1.2142857142857144,1.2142857142857144,0.75,0.8,1.0,0.85,0.75,0.8,0.775,0.75,0.8,0.775,0.25,0.19999999999999996,0.0,0.15,0.0,0.0,1.0,1.25,1.2,1.225,0.0,0.0,0.2142857142857143,0.07142857142857144,0.0,0.0,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.5,0.6666666666666666,1.0,0.7222222222222222,0.5,0.6666666666666666,0.5833333333333333,0.5,0.6666666666666666,0.5833333333333333,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,1.0,0.75,0.75,0.75
Feldman-GaussianNB-DIavgall,lambda=0.7,0,0.85,0.8333333333333334,0.8636363636363636,0.8484848484848485,0.696969696969697,0.8609625668449197,0.8662337662337662,0.9335038363171355,0.8,0.8571428571428571,0.8695652173913043,0.8422360248447204,0.92,0.9857142857142857,0.9528571428571428,0.9304347826086957,0.9875776397515528,0.9590062111801243,1.0,1.0,0.7857142857142857,0.9285714285714285,1.2727272727272727,1.2727272727272727,1.2727272727272727,1.2142857142857144,1.2142857142857144,1.2142857142857144,0.75,0.8,1.0,0.85,0.75,0.8,0.775,0.75,0.8,0.775,0.25,0.19999999999999996,0.0,0.15,0.0,0.0,1.0,1.25,1.2,1.225,0.0,0.0,0.2142857142857143,0.07142857142857144,0.0,0.0,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.5,0.6666666666666666,1.0,0.7222222222222222,0.5,0.6666666666666666,0.5833333333333333,0.5,0.6666666666666666,0.5833333333333333,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,1.0,0.75,0.75,0.75
Feldman-GaussianNB-DIavgall,lambda=0.75,0,0.85,0.8333333333333334,0.8636363636363636,0.8484848484848485,0.696969696969697,0.8609625668449197,0.8662337662337662,0.9335038363171355,0.8,0.8571428571428571,0.8695652173913043,0.8422360248447204,0.92,0.9857142857142857,0.9528571428571428,0.9304347826086957,0.9875776397515528,0.9590062111801243,1.0,1.0,0.7857142857142857,0.9285714285714285,1.2727272727272727,1.2727272727272727,1.2727272727272727,1.2142857142857144,1.2142857142857144,1.2142857142857144,0.75,0.8,1.0,0.85,0.75,0.8,0.775,0.75,0.8,0.775,0.25,0.19999999999999996,0.0,0.15,0.0,0.0,1.0,1.25,1.2,1.225,0.0,0.0,0.2142857142857143,0.07142857142857144,0.0,0.0,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.5,0.6666666666666666,1.0,0.7222222222222222,0.5,0.6666666666666666,0.5833333333333333,0.5,0.6666666666666666,0.5833333333333333,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,1.0,0.75,0.75,0.75
Feldman-GaussianNB-DIavgall,lambda=0.8,0,0.825,0.7777777777777778,0.8636363636363636,0.8207070707070707,0.6455022270395531,0.9470588235294117,0.9528571428571428,0.9769820971867007,0.8,0.8571428571428571,0.8260869565217391,0.8277432712215321,0.968421052631579,1.0375939849624058,1.0030075187969925,0.9739130434782609,1.031055900621118,1.0024844720496895,1.0,1.0,0.7142857142857143,0.9047619047619048,1.4,1.4,1.4,1.2857142857142856,1.2857142857142856,1.2857142857142856,0.75,0.8,1.0,0.85,0.75,0.8,0.775,0.75,0.8,0.775,0.25,0.19999999999999996,0.0,0.15,0.0,0.0,1.0,1.25,1.2,1.225,0.0,0.0,0.2857142857142857,0.09523809523809523,0.0,0.0,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5,0.6666666666666666,1.0,0.7222222222222222,0.5,0.6666666666666666,0.5833333333333333,0.5,0.6666666666666666,0.5833333333333333,0.0,0.0,0.3076923076923077,0.10256410256410257,0.0,0.0,1.0,0.6923076923076923,0.6923076923076923,0.6923076923076923
Feldman-GaussianNB-DIavgall,lambda=0.85,0,0.825,0.7777777777777778,0.8636363636363636,0.8207070707070707,0.6455022270395531,0.9470588235294117,0.9528571428571428,0.9769820971867007,0.8,0.8571428571428571,0.8260869565217391,0.8277432712215321,0.968421052631579,1.0375939849624058,1.0030075187969925,0.9739130434782609,1.031055900621118,1.0024844720496895,1.0,1.0,0.7142857142857143,0.9047619047619048,1.4,1.4,1.4,1.2857142857142856,1.2857142857142856,1.2857142857142856,0.75,0.8,1.0,0.85,0.75,0.8,0.775,0.75,0.8,0.775,0.25,0.19999999999999996,0.0,0.15,0.0,0.0,1.0,1.25,1.2,1.225,0.0,0.0,0.2857142857142857,0.09523809523809523,0.0,0.0,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5,0.6666666666666666,1.0,0.7222222222222222,0.5,0.6666666666666666,0.5833333333333333,0.5,0.6666666666666666,0.5833333333333333,0.0,0.0,0.3076923076923077,0.10256410256410257,0.0,0.0,1.0,0.6923076923076923,0.6923076923076923,0.6923076923076923
Feldman-GaussianNB-DIavgall,lambda=0.9,0,0.85,0.8333333333333334,0.8636363636363636,0.8484848484848485,0.696969696969697,0.8609625668449197,0.8662337662337662,0.9335038363171355,0.8,0.8571428571428571,0.8695652173913043,0.8422360248447204,0.92,0.9857142857142857,0.9528571428571428,0.9304347826086957,0.9875776397515528,0.9590062111801243,1.0,1.0,0.7857142857142857,0.9285714285714285,1.2727272727272727,1.2727272727272727,1.2727272727272727,1.2142857142857144,1.2142857142857144,1.2142857142857144,0.75,0.8,1.0,0.85,0.75,0.8,0.775,0.75,0.8,0.775,0.25,0.19999999999999996,0.0,0.15,0.0,0.0,1.0,1.25,1.2,1.225,0.0,0.0,0.2142857142857143,0.07142857142857144,0.0,0.0,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.5,0.6666666666666666,1.0,0.7222222222222222,0.5,0.6666666666666666,0.5833333333333333,0.5,0.6666666666666666,0.5833333333333333,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,1.0,0.75,0.75,0.75
Feldman-GaussianNB-DIavgall,lambda=0.95,0,0.85,0.8333333333333334,0.8636363636363636,0.8484848484848485,0.696969696969697,0.8609625668449197,0.8662337662337662,0.9335038363171355,0.8,0.8571428571428571,0.8695652173913043,0.8422360248447204,0.92,0.9857142857142857,0.9528571428571428,0.9304347826086957,0.9875776397515528,0.9590062111801243,1.0,1.0,0.7857142857142857,0.9285714285714285,1.2727272727272727,1.2727272727272727,1.2727272727272727,1.2142857142857144,1.2142857142857144,1.2142857142857144,0.75,0.8,1.0,0.85,0.75,0.8,0.775,0.75,0.8,0.775,0.25,0.19999999999999996,0.0,0.15,0.0,0.0,1.0,1.25,1.2,1.225,0.0,0.0,0.2142857142857143,0.07142857142857144,0.0,0.0,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.5,0.6666666666666666,1.0,0.7222222222222222,0.5,0.6666666666666666,0.5833333333333333,0.5,0.6666666666666666,0.5833333333333333,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,1.0,0.75,0.75,0.75
Feldman-GaussianNB-DIavgall,lambda=1.0,0,0.85,0.8333333333333334,0.8636363636363636,0.8484848484848485,0.696969696969697,0.8609625668449197,0.8662337662337662,0.9335038363171355,0.8,0.8571428571428571,0.8695652173913043,0.8422360248447204,0.92,0.9857142857142857,0.9528571428571428,0.9304347826086957,0.9875776397515528,0.9590062111801243,1.0,1.0,0.7857142857142857,0.9285714285714285,1.2727272727272727,1.2727272727272727,1.2727272727272727,1.2142857142857144,1.2142857142857144,1.2142857142857144,0.75,0.8,1.0,0.85,0.75,0.8,0.775,0.75,0.8,0.775,0.25,0.19999999999999996,0.0,0.15,0.0,0.0,1.0,1.25,1.2,1.225,0.0,0.0,0.2142857142857143,0.07142857142857144,0.0,0.0,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.5,0.6666666666666666,1.0,0.7222222222222222,0.5,0.6666666666666666,0.5833333333333333,0.5,0.6666666666666666,0.5833333333333333,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,1.0,0.75,0.75,0.75
Feldman-GaussianNB-DIavgall,lambda=0.0,1,0.85,0.8421052631578947,0.8571428571428571,0.849624060150376,0.6992481203007519,0.24434389140271492,0.19852941176470587,0.5242165242165242,0.6,1.0,0.8518518518518519,0.8172839506172839,0.7043478260869565,1.1739130434782608,0.9391304347826086,0.7481481481481481,1.1481481481481481,0.9481481481481482,0.0,1.0,0.9333333333333333,0.6444444444444445,0.0,1.0714285714285714,0.5357142857142857,0.06666666666666665,1.0666666666666667,0.5666666666666667,1.0,1.0,0.75,0.9166666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.25,1.25,1.25,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,1.0,0.75,0.75,0.75,1.0,0.0,0.06666666666666665,0.35555555555555557,15.000000000000004,0.0,7.500000000000002,1.9333333333333333,0.9333333333333333,1.4333333333333333,1.0,1.0,0.8235294117647058,0.9411764705882352,1.2142857142857144,1.2142857142857144,1.2142857142857144,1.1764705882352942,1.1764705882352942,1.1764705882352942,0.4,0.0,0.1,0.16666666666666666,4.0,0.0,2.0,1.3,0.9,1.1
