algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,H-accuracy,B-accuracy,W-accuracy,Race-accuracy,H-accuracy_over_W-accuracy,B-accuracy_over_W-accuracy,Race-accuracyRatio,diff:W-accuracytoH-accuracy,diff:W-accuracytoB-accuracy,Race-accuracyDiff,H-TPR,B-TPR,W-TPR,Race-TPR,H-TPR_over_W-TPR,B-TPR_over_W-TPR,Race-TPRRatio,diff:W-TPRtoH-TPR,diff:W-TPRtoB-TPR,Race-TPRDiff,H-TNR,B-TNR,W-TNR,Race-TNR,H-TNR_over_W-TNR,B-TNR_over_W-TNR,Race-TNRRatio,diff:W-TNRtoH-TNR,diff:W-TNRtoB-TNR,Race-TNRDiff,H-FPR,B-FPR,W-FPR,Race-FPR,H-FPR_over_W-FPR,B-FPR_over_W-FPR,Race-FPRRatio,diff:W-FPRtoH-FPR,diff:W-FPRtoB-FPR,Race-FPRDiff,H-FNR,B-FNR,W-FNR,Race-FNR,H-FNR_over_W-FNR,B-FNR_over_W-FNR,Race-FNRRatio,diff:W-FNRtoH-FNR,diff:W-FNRtoB-FNR,Race-FNRDiff,H-calibration+,B-calibration+,W-calibration+,Race-calibration+,H-calibration+_over_W-calibration+,B-calibration+_over_W-calibration+,Race-calibration+Ratio,diff:W-calibration+toH-calibration+,diff:W-calibration+toB-calibration+,Race-calibration+Diff,H-calibration-,B-calibration-,W-calibration-,Race-calibration-,H-calibration-_over_W-calibration-,B-calibration-_over_W-calibration-,Race-calibration-Ratio,diff:W-calibration-toH-calibration-,diff:W-calibration-toB-calibration-,Race-calibration-Diff
SVM,,0,0.85,0.6666666666666666,1.0,0.8333333333333333,0.723746864455746,0.45098039215686275,0.4380952380952381,0.7851662404092071,1.0,0.8571428571428571,0.782608695652174,0.8799171842650103,1.2777777777777777,1.0952380952380951,1.1865079365079363,1.2173913043478262,1.0745341614906831,1.1459627329192545,1.0,0.5,0.6428571428571429,0.7142857142857143,1.5555555555555554,0.7777777777777777,1.1666666666666665,1.3571428571428572,0.8571428571428571,1.1071428571428572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3571428571428571,0.2857142857142857,0.0,1.4000000000000001,0.7000000000000001,0.6428571428571429,1.1428571428571428,0.8928571428571428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16666666666666666,0.35714285714285715,0.17460317460317462,0.0,0.4666666666666666,0.2333333333333333,0.6428571428571428,0.8095238095238095,0.7261904761904762
SVM,,1,0.75,0.5789473684210527,0.9047619047619048,0.7418546365914787,0.5157239530948289,0.9230769230769231,0.9750000000000001,0.9743589743589745,1.0,1.0,0.6296296296296297,0.8765432098765432,1.588235294117647,1.588235294117647,1.588235294117647,1.3703703703703702,1.3703703703703702,1.3703703703703702,1.0,1.0,0.4666666666666667,0.8222222222222223,2.142857142857143,2.142857142857143,2.142857142857143,1.5333333333333332,1.5333333333333332,1.5333333333333332,1.0,1.0,0.8333333333333334,0.9444444444444445,1.2,1.2,1.2,1.1666666666666665,1.1666666666666665,1.1666666666666665,0.0,0.0,0.16666666666666663,0.055555555555555546,0.0,0.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.0,0.5333333333333333,0.17777777777777778,0.0,0.0,1.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,1.0,1.0,0.7777777777777778,0.9259259259259259,1.2857142857142856,1.2857142857142856,1.2857142857142856,1.2222222222222223,1.2222222222222223,1.2222222222222223,0.0,0.0,0.4444444444444444,0.14814814814814814,0.0,0.0,1.0,0.5555555555555556,0.5555555555555556,0.5555555555555556
SVM,,2,0.675,0.43478260869565216,1.0,0.717391304347826,0.4963635881027162,0.8901098901098902,1.4785714285714286,0.9715099715099715,1.0,0.7,0.6296296296296297,0.7765432098765431,1.588235294117647,1.1117647058823528,1.3499999999999999,1.3703703703703702,1.0703703703703704,1.2203703703703703,1.0,0.25,0.4117647058823529,0.5539215686274509,2.428571428571429,0.6071428571428572,1.517857142857143,1.5882352941176472,0.8382352941176471,1.2132352941176472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,0.5882352941176471,0.44607843137254904,0.0,1.275,0.6375,0.4117647058823529,1.1617647058823528,0.7867647058823528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.5,0.27777777777777773,0.0,0.6666666666666666,0.3333333333333333,0.5,0.8333333333333333,0.6666666666666666
SVM,,3,0.775,1.0,0.6086956521739131,0.8043478260869565,0.6308671104414854,0.8571428571428572,0.847723704866562,0.9,0.7142857142857143,0.6923076923076923,0.85,0.7521978021978022,0.8403361344537815,0.8144796380090498,0.8274078862314156,0.8642857142857143,0.8423076923076923,0.8532967032967034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.5555555555555556,0.6666666666666666,0.6074074074074073,0.9,0.8333333333333334,0.8666666666666667,0.9333333333333333,0.888888888888889,0.9111111111111112,0.4,0.4444444444444444,0.33333333333333337,0.3925925925925926,1.2,1.333333333333333,1.2666666666666666,1.0666666666666667,1.1111111111111112,1.088888888888889,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.7857142857142857,0.5952380952380952,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SVM,,4,0.9,1.0,0.8260869565217391,0.9130434782608696,0.8177634499299953,0.6666666666666667,0.6547619047619048,0.8,1.0,0.875,0.88,0.9183333333333333,1.1363636363636365,0.9943181818181818,1.0653409090909092,1.12,0.995,1.0575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7692307692307693,0.8564102564102565,1.2999999999999998,1.04,1.17,1.2307692307692308,1.0307692307692307,1.1307692307692307,0.0,0.19999999999999996,0.23076923076923073,0.14358974358974355,0.0,0.8666666666666666,0.4333333333333333,0.7692307692307693,0.9692307692307692,0.8692307692307693,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8,0.85,1.25,0.9375,1.09375,1.2,0.95,1.075,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SVM,,5,0.7,0.5652173913043478,0.8823529411764706,0.7237851662404091,0.4570187689337444,0.8333333333333333,0.8482142857142857,0.9333333333333333,1.0,0.75,0.6,0.7833333333333333,1.6666666666666667,1.25,1.4583333333333335,1.4,1.15,1.275,1.0,0.5,0.5,0.6666666666666666,2.0,1.0,1.5,1.5,1.0,1.25,1.0,1.0,0.7777777777777778,0.9259259259259259,1.2857142857142856,1.2857142857142856,1.2857142857142856,1.2222222222222223,1.2222222222222223,1.2222222222222223,0.0,0.0,0.2222222222222222,0.07407407407407407,0.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,0.5,0.5,0.3333333333333333,0.0,1.0,0.5,0.5,1.0,0.75,1.0,1.0,0.8,0.9333333333333332,1.25,1.25,1.25,1.2,1.2,1.2,0.0,0.3333333333333333,0.5333333333333333,0.2888888888888889,0.0,0.625,0.3125,0.4666666666666667,0.8,0.6333333333333333
SVM,,6,0.675,0.9375,0.5,0.71875,0.4576043153224294,0.8744939271255061,0.8171052631578947,0.9116809116809117,0.25,0.8,0.7777777777777778,0.6092592592592593,0.3214285714285714,1.0285714285714287,0.675,0.4722222222222222,1.0222222222222221,0.7472222222222222,0.0,1.0,0.9333333333333333,0.6444444444444445,0.0,1.0714285714285714,0.5357142857142857,0.06666666666666665,1.0666666666666667,0.5666666666666667,1.0,0.75,0.5833333333333334,0.7777777777777778,1.7142857142857142,1.2857142857142856,1.5,1.4166666666666665,1.1666666666666665,1.2916666666666665,0.0,0.25,0.41666666666666663,0.2222222222222222,0.0,0.6000000000000001,0.30000000000000004,0.5833333333333334,0.8333333333333334,0.7083333333333334,1.0,0.0,0.06666666666666665,0.35555555555555557,15.000000000000004,0.0,7.500000000000002,1.9333333333333333,0.9333333333333333,1.4333333333333333,0.0,0.5,0.7368421052631579,0.41228070175438597,0.0,0.6785714285714286,0.3392857142857143,0.26315789473684215,0.7631578947368421,0.5131578947368421,0.0,0.0,0.125,0.041666666666666664,0.0,0.0,1.0,0.875,0.875,0.875
SVM,,7,0.875,0.9523809523809523,0.7894736842105263,0.8709273182957393,0.7562051853647912,0.611111111111111,0.6302083333333333,0.7171717171717171,0.8333333333333334,0.9166666666666666,0.8636363636363636,0.8712121212121212,0.9649122807017544,1.0614035087719298,1.013157894736842,0.9696969696969697,1.053030303030303,1.0113636363636362,1.0,1.0,0.9333333333333333,0.9777777777777779,1.0714285714285714,1.0714285714285714,1.0714285714285714,1.0666666666666667,1.0666666666666667,1.0666666666666667,0.75,0.875,0.7142857142857143,0.7797619047619048,1.05,1.2249999999999999,1.1375,1.0357142857142856,1.1607142857142856,1.0982142857142856,0.25,0.125,0.2857142857142857,0.22023809523809523,0.875,0.4375,0.65625,0.9642857142857143,0.8392857142857143,0.9017857142857143,0.0,0.0,0.06666666666666665,0.022222222222222216,0.0,0.0,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.6666666666666666,0.8,0.875,0.7805555555555556,0.7619047619047619,0.9142857142857144,0.8380952380952381,0.7916666666666666,0.925,0.8583333333333334,0.0,0.0,0.16666666666666666,0.05555555555555555,0.0,0.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334
SVM,,8,0.675,0.43478260869565216,1.0,0.717391304347826,0.4963635881027162,0.46428571428571425,0.65,0.8351648351648351,1.0,0.8888888888888888,0.5384615384615384,0.809116809116809,1.8571428571428572,1.6507936507936507,1.753968253968254,1.4615384615384617,1.3504273504273505,1.405982905982906,1.0,0.0,0.4,0.4666666666666666,2.5,0.0,1.25,1.6,0.6,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6,0.5333333333333333,0.0,1.6666666666666667,0.8333333333333334,0.4,1.4,0.8999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1111111111111111,0.6666666666666666,0.25925925925925924,0.0,0.16666666666666666,0.08333333333333333,0.33333333333333337,0.4444444444444444,0.3888888888888889
SVM,,9,0.775,0.55,1.0,0.775,0.6158817620514396,0.7731092436974789,0.7218614718614718,0.9309462915601023,1.0,1.0,0.6086956521739131,0.8695652173913043,1.6428571428571428,1.6428571428571428,1.6428571428571428,1.391304347826087,1.391304347826087,1.391304347826087,1.0,1.0,0.4375,0.8125,2.2857142857142856,2.2857142857142856,2.2857142857142856,1.5625,1.5625,1.5625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5625,0.1875,0.0,0.0,1.0,0.4375,0.4375,0.4375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5625,0.1875,0.0,0.0,1.0,0.4375,0.4375,0.4375
