algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,privileged-accuracy,non-privileged-accuracy,sensitive-attr-accuracy,non-privileged-accuracy_over_privileged-accuracy,sensitive-attr-accuracyRatio,diff:privileged-accuracytonon-privileged-accuracy,sensitive-attr-accuracyDiff,privileged-TPR,non-privileged-TPR,sensitive-attr-TPR,non-privileged-TPR_over_privileged-TPR,sensitive-attr-TPRRatio,diff:privileged-TPRtonon-privileged-TPR,sensitive-attr-TPRDiff,privileged-TNR,non-privileged-TNR,sensitive-attr-TNR,non-privileged-TNR_over_privileged-TNR,sensitive-attr-TNRRatio,diff:privileged-TNRtonon-privileged-TNR,sensitive-attr-TNRDiff,privileged-FPR,non-privileged-FPR,sensitive-attr-FPR,non-privileged-FPR_over_privileged-FPR,sensitive-attr-FPRRatio,diff:privileged-FPRtonon-privileged-FPR,sensitive-attr-FPRDiff,privileged-FNR,non-privileged-FNR,sensitive-attr-FNR,non-privileged-FNR_over_privileged-FNR,sensitive-attr-FNRRatio,diff:privileged-FNRtonon-privileged-FNR,sensitive-attr-FNRDiff,privileged-calibration+,non-privileged-calibration+,sensitive-attr-calibration+,non-privileged-calibration+_over_privileged-calibration+,sensitive-attr-calibration+Ratio,diff:privileged-calibration+tonon-privileged-calibration+,sensitive-attr-calibration+Diff,privileged-calibration-,non-privileged-calibration-,sensitive-attr-calibration-,non-privileged-calibration-_over_privileged-calibration-,sensitive-attr-calibration-Ratio,diff:privileged-calibration-tonon-privileged-calibration-,sensitive-attr-calibration-Diff
GaussianNB,,0,0.9552238805970149,1.0,0.875,0.9375,0.9043974693732262,0.7032967032967032,0.7032967032967032,0.7589285714285714,0.9375,0.9714285714285714,0.9544642857142858,1.036190476190476,1.036190476190476,1.0339285714285715,1.0339285714285715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9375,0.84375,1.25,1.25,1.1875,1.1875,0.25,0.0625,0.15625,0.25,0.25,0.8125,0.8125,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769231,0.95,0.9365384615384615,1.0291666666666666,1.0291666666666666,1.0269230769230768,1.0269230769230768,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,1,1.0,1.0,1.0,1.0,1.0,0.8534850640113799,0.8534850640113799,0.9072072072072073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,2,0.9850746268656716,0.9772727272727273,1.0,0.9886363636363636,0.9677566999525399,0.6724137931034483,0.6724137931034483,0.7564102564102564,1.0,0.9642857142857143,0.9821428571428572,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,1.0,0.9333333333333333,0.9666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.06666666666666665,0.033333333333333326,0.0,1.0,1.0666666666666667,1.0666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.07142857142857142,0.03571428571428571,0.0,1.0,1.0714285714285714,1.0714285714285714
GaussianNB,,3,0.9552238805970149,1.0,0.896551724137931,0.9482758620689655,0.9115647966377937,0.873611111111111,0.873611111111111,0.918018018018018,0.9459459459459459,0.9666666666666667,0.9563063063063063,1.0219047619047619,1.0219047619047619,1.0207207207207207,1.0207207207207207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.9285714285714286,0.8976190476190476,1.0714285714285714,1.0714285714285714,1.061904761904762,1.061904761904762,0.1333333333333333,0.0714285714285714,0.10238095238095235,0.5357142857142856,0.5357142857142856,0.9380952380952381,0.9380952380952381,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9411764705882353,0.928921568627451,1.0267379679144386,1.0267379679144386,1.0245098039215685,1.0245098039215685,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,4,0.9552238805970149,1.0,0.9032258064516129,0.9516129032258065,0.9130974199191603,0.9064327485380117,0.9064327485380117,0.942652329749104,0.9354838709677419,0.9722222222222222,0.953853046594982,1.039272030651341,1.039272030651341,1.0367383512544803,1.0367383512544803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.9411764705882353,0.8991596638655461,1.0980392156862746,1.0980392156862746,1.0840336134453783,1.0840336134453783,0.1428571428571429,0.05882352941176472,0.10084033613445381,0.4117647058823529,0.4117647058823529,0.9159663865546218,0.9159663865546218,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8947368421052632,0.95,0.9223684210526315,1.061764705882353,1.061764705882353,1.055263157894737,1.055263157894737,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,5,0.9850746268656716,1.0,0.9642857142857143,0.9821428571428572,0.9696280582927516,0.717391304347826,0.717391304347826,0.803030303030303,0.9696969696969697,1.0,0.9848484848484849,1.03125,1.03125,1.0303030303030303,1.0303030303030303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,1.0,0.9545454545454546,1.1,1.1,1.0909090909090908,1.0909090909090908,0.09090909090909094,0.0,0.04545454545454547,0.0,1.0,0.9090909090909091,0.9090909090909091,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9565217391304348,1.0,0.9782608695652174,1.0454545454545454,1.0454545454545454,1.0434782608695652,1.0434782608695652,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,6,0.9552238805970149,1.0,0.8636363636363636,0.9318181818181819,0.8998105861285979,1.1087533156498672,1.1087533156498672,1.0744101633393828,0.9473684210526315,0.9655172413793104,0.956442831215971,1.0191570881226055,1.0191570881226055,1.0181488203266789,1.0181488203266789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.875,0.8660714285714286,1.0208333333333335,1.0208333333333335,1.0178571428571428,1.0178571428571428,0.1428571428571429,0.125,0.13392857142857145,0.8749999999999997,0.8749999999999997,0.9821428571428571,0.9821428571428571,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769231,0.9545454545454546,0.9388111888111889,1.0340909090909092,1.0340909090909092,1.0314685314685315,1.0314685314685315,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,7,0.9552238805970149,1.0,0.9,0.95,0.912414379544733,0.6904761904761905,0.6904761904761905,0.7758620689655172,0.9655172413793104,0.9473684210526315,0.956442831215971,0.9812030075187969,0.9812030075187969,0.9818511796733211,0.9818511796733211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.9047619047619048,0.8968253968253967,1.017857142857143,1.017857142857143,1.0158730158730158,1.0158730158730158,0.11111111111111116,0.09523809523809523,0.1031746031746032,0.8571428571428568,0.8571428571428568,0.9841269841269841,0.9841269841269841,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9523809523809523,0.8947368421052632,0.9235588972431077,0.9394736842105263,0.9394736842105263,0.9423558897243108,0.9423558897243108,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,8,0.9552238805970149,0.9347826086956522,1.0,0.9673913043478262,0.9043974693732262,0.7284688995215312,0.7284688995215312,0.7940108892921961,0.9655172413793104,0.9473684210526315,0.956442831215971,0.9812030075187969,0.9812030075187969,0.9818511796733211,0.9818511796733211,0.9565217391304348,0.9130434782608695,0.9347826086956521,0.9545454545454545,0.9545454545454545,0.9565217391304347,0.9565217391304347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.04347826086956519,0.08695652173913049,0.06521739130434784,2.0000000000000027,2.0000000000000027,1.0434782608695654,1.0434782608695654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.11764705882352941,0.13025210084033612,0.823529411764706,0.823529411764706,0.9747899159663865,0.9747899159663865
GaussianNB,,9,0.9701492537313433,1.0,0.9230769230769231,0.9615384615384616,0.9381594281897147,0.6105499438832773,0.6105499438832773,0.6907308377896614,0.9411764705882353,1.0,0.9705882352941176,1.0625,1.0625,1.0588235294117647,1.0588235294117647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,0.8888888888888888,1.2857142857142856,1.2857142857142856,1.2222222222222223,1.2222222222222223,0.2222222222222222,0.0,0.1111111111111111,0.0,1.0,0.7777777777777778,0.7777777777777778,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9259259259259259,1.0,0.962962962962963,1.08,1.08,1.074074074074074,1.074074074074074,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,0,0.9552238805970149,1.0,0.875,0.9375,0.9043974693732262,0.7032967032967032,0.7032967032967032,0.7589285714285714,0.9375,0.9714285714285714,0.9544642857142858,1.036190476190476,1.036190476190476,1.0339285714285715,1.0339285714285715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9375,0.84375,1.25,1.25,1.1875,1.1875,0.25,0.0625,0.15625,0.25,0.25,0.8125,0.8125,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769231,0.95,0.9365384615384615,1.0291666666666666,1.0291666666666666,1.0269230769230768,1.0269230769230768,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,1,1.0,1.0,1.0,1.0,1.0,0.8534850640113799,0.8534850640113799,0.9072072072072073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,2,1.0,1.0,1.0,1.0,1.0,0.7204433497536945,0.7204433497536945,0.7921245421245421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,3,0.9552238805970149,1.0,0.896551724137931,0.9482758620689655,0.9115647966377937,0.873611111111111,0.873611111111111,0.918018018018018,0.9459459459459459,0.9666666666666667,0.9563063063063063,1.0219047619047619,1.0219047619047619,1.0207207207207207,1.0207207207207207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.9285714285714286,0.8976190476190476,1.0714285714285714,1.0714285714285714,1.061904761904762,1.061904761904762,0.1333333333333333,0.0714285714285714,0.10238095238095235,0.5357142857142856,0.5357142857142856,0.9380952380952381,0.9380952380952381,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9411764705882353,0.928921568627451,1.0267379679144386,1.0267379679144386,1.0245098039215685,1.0245098039215685,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,4,0.9552238805970149,1.0,0.9032258064516129,0.9516129032258065,0.9130974199191603,0.9064327485380117,0.9064327485380117,0.942652329749104,0.9354838709677419,0.9722222222222222,0.953853046594982,1.039272030651341,1.039272030651341,1.0367383512544803,1.0367383512544803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.9411764705882353,0.8991596638655461,1.0980392156862746,1.0980392156862746,1.0840336134453783,1.0840336134453783,0.1428571428571429,0.05882352941176472,0.10084033613445381,0.4117647058823529,0.4117647058823529,0.9159663865546218,0.9159663865546218,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8947368421052632,0.95,0.9223684210526315,1.061764705882353,1.061764705882353,1.055263157894737,1.055263157894737,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,5,0.9850746268656716,1.0,0.9642857142857143,0.9821428571428572,0.9696280582927516,0.717391304347826,0.717391304347826,0.803030303030303,0.9696969696969697,1.0,0.9848484848484849,1.03125,1.03125,1.0303030303030303,1.0303030303030303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,1.0,0.9545454545454546,1.1,1.1,1.0909090909090908,1.0909090909090908,0.09090909090909094,0.0,0.04545454545454547,0.0,1.0,0.9090909090909091,0.9090909090909091,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9565217391304348,1.0,0.9782608695652174,1.0454545454545454,1.0454545454545454,1.0434782608695652,1.0434782608695652,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,6,0.9552238805970149,1.0,0.8636363636363636,0.9318181818181819,0.8998105861285979,1.1087533156498672,1.1087533156498672,1.0744101633393828,0.9473684210526315,0.9655172413793104,0.956442831215971,1.0191570881226055,1.0191570881226055,1.0181488203266789,1.0181488203266789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.875,0.8660714285714286,1.0208333333333335,1.0208333333333335,1.0178571428571428,1.0178571428571428,0.1428571428571429,0.125,0.13392857142857145,0.8749999999999997,0.8749999999999997,0.9821428571428571,0.9821428571428571,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769231,0.9545454545454546,0.9388111888111889,1.0340909090909092,1.0340909090909092,1.0314685314685315,1.0314685314685315,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,7,0.9552238805970149,1.0,0.9,0.95,0.912414379544733,0.6904761904761905,0.6904761904761905,0.7758620689655172,0.9655172413793104,0.9473684210526315,0.956442831215971,0.9812030075187969,0.9812030075187969,0.9818511796733211,0.9818511796733211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.9047619047619048,0.8968253968253967,1.017857142857143,1.017857142857143,1.0158730158730158,1.0158730158730158,0.11111111111111116,0.09523809523809523,0.1031746031746032,0.8571428571428568,0.8571428571428568,0.9841269841269841,0.9841269841269841,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9523809523809523,0.8947368421052632,0.9235588972431077,0.9394736842105263,0.9394736842105263,0.9423558897243108,0.9423558897243108,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,8,0.9850746268656716,0.9782608695652174,1.0,0.9891304347826086,0.9663304126452619,0.7299771167048055,0.7299771167048055,0.7858439201451906,1.0,0.9736842105263158,0.986842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,1.0,0.9565217391304348,0.9782608695652174,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04347826086956519,0.021739130434782594,0.0,1.0,1.0434782608695652,1.0434782608695652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0625,0.03125,0.0,1.0,1.0625,1.0625
LR,,9,0.9701492537313433,1.0,0.9230769230769231,0.9615384615384616,0.9381594281897147,0.6105499438832773,0.6105499438832773,0.6907308377896614,0.9411764705882353,1.0,0.9705882352941176,1.0625,1.0625,1.0588235294117647,1.0588235294117647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,0.8888888888888888,1.2857142857142856,1.2857142857142856,1.2222222222222223,1.2222222222222223,0.2222222222222222,0.0,0.1111111111111111,0.0,1.0,0.7777777777777778,0.7777777777777778,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9259259259259259,1.0,0.962962962962963,1.08,1.08,1.074074074074074,1.074074074074074,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,0,0.9850746268656716,1.0,0.9583333333333334,0.9791666666666667,0.9677566999525399,0.7619047619047619,0.7619047619047619,0.8214285714285714,1.0,0.9714285714285714,0.9857142857142858,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,0.96875,0.9375,0.9375,0.9375,0.9375,0.0,0.0625,0.03125,0.0,1.0,1.0625,1.0625,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.975,0.95,0.95,0.95,0.95,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,1,1.0,1.0,1.0,1.0,1.0,0.8534850640113799,0.8534850640113799,0.9072072072072073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,2,0.9701492537313433,0.9545454545454546,1.0,0.9772727272727273,0.9371135567164837,0.624384236453202,0.624384236453202,0.7206959706959707,1.0,0.9285714285714286,0.9642857142857143,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1333333333333333,0.06666666666666665,0.0,1.0,1.1333333333333333,1.1333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.13333333333333333,0.06666666666666667,0.0,1.0,1.1333333333333333,1.1333333333333333
DecisionTree,,3,0.9850746268656716,1.0,0.9655172413793104,0.9827586206896552,0.9699280329159741,0.953030303030303,0.953030303030303,0.972072072072072,1.0,0.9666666666666667,0.9833333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.9642857142857143,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.0,0.0714285714285714,0.0357142857142857,0.0,1.0,1.0714285714285714,1.0714285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9411764705882353,0.9705882352941176,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,4,0.9850746268656716,0.9722222222222222,1.0,0.9861111111111112,0.9704845582376763,0.911764705882353,0.911764705882353,0.9516129032258065,1.0,0.9722222222222222,0.9861111111111112,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,1.0,0.9473684210526315,0.9736842105263157,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.052631578947368474,0.026315789473684237,0.0,1.0,1.0526315789473686,1.0526315789473686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.05555555555555555,0.027777777777777776,0.0,1.0,1.0555555555555556,1.0555555555555556
DecisionTree,,5,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
