algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,privileged-accuracy,non-privileged-accuracy,sensitive-attr-accuracy,non-privileged-accuracy_over_privileged-accuracy,sensitive-attr-accuracyRatio,diff:privileged-accuracytonon-privileged-accuracy,sensitive-attr-accuracyDiff,privileged-TPR,non-privileged-TPR,sensitive-attr-TPR,non-privileged-TPR_over_privileged-TPR,sensitive-attr-TPRRatio,diff:privileged-TPRtonon-privileged-TPR,sensitive-attr-TPRDiff,privileged-TNR,non-privileged-TNR,sensitive-attr-TNR,non-privileged-TNR_over_privileged-TNR,sensitive-attr-TNRRatio,diff:privileged-TNRtonon-privileged-TNR,sensitive-attr-TNRDiff,privileged-FPR,non-privileged-FPR,sensitive-attr-FPR,non-privileged-FPR_over_privileged-FPR,sensitive-attr-FPRRatio,diff:privileged-FPRtonon-privileged-FPR,sensitive-attr-FPRDiff,privileged-FNR,non-privileged-FNR,sensitive-attr-FNR,non-privileged-FNR_over_privileged-FNR,sensitive-attr-FNRRatio,diff:privileged-FNRtonon-privileged-FNR,sensitive-attr-FNRDiff,privileged-calibration+,non-privileged-calibration+,sensitive-attr-calibration+,non-privileged-calibration+_over_privileged-calibration+,sensitive-attr-calibration+Ratio,diff:privileged-calibration+tonon-privileged-calibration+,sensitive-attr-calibration+Diff,privileged-calibration-,non-privileged-calibration-,sensitive-attr-calibration-,non-privileged-calibration-_over_privileged-calibration-,sensitive-attr-calibration-Ratio,diff:privileged-calibration-tonon-privileged-calibration-,sensitive-attr-calibration-Diff
SVM,,0,1.0,1.0,1.0,1.0,1.0,0.9447619047619047,0.9447619047619047,0.9482142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
SVM,,1,0.9850746268656716,1.0,0.875,0.9375,0.9275864739562919,0.7941176470588235,0.7941176470588235,0.7941176470588235,1.0,0.9705882352941176,0.9852941176470589,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.9375,0.875,0.875,0.875,0.875,0.0,0.125,0.0625,0.0,1.0,1.125,1.125,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9629629629629629,0.9814814814814814,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,1.0,0.0,0.5,0.0,1.0,0.0,1.0
SVM,,2,0.9850746268656716,1.0,0.8333333333333334,0.9166666666666667,0.905479140079041,0.9099264705882353,0.9099264705882353,0.9126559714795008,1.0,0.9705882352941176,0.9852941176470589,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,0.8,0.8,0.8,0.8,0.0,0.19999999999999996,0.09999999999999998,0.0,1.0,1.2,1.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9666666666666667,0.9833333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.0,0.0,1.0,1.0,1.0,1.0,1.0
SVM,,3,0.9701492537313433,1.0,0.6666666666666666,0.8333333333333333,0.803431792688493,0.9981060606060607,0.9981060606060607,0.9982174688057042,1.0,0.9393939393939394,0.9696969696969697,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,0.5,0.5,0.5,0.5,0.0,0.5,0.25,0.0,1.0,1.5,1.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9354838709677419,0.967741935483871,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.0,0.0,1.0,1.0,1.0,1.0,1.0
SVM,,4,0.9701492537313433,1.0,0.7142857142857143,0.8571428571428572,0.8314109932105399,0.9514285714285714,0.9514285714285714,0.9540540540540541,1.0,0.9333333333333333,0.9666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.8,0.6,0.6,0.6,0.6,0.0,0.4,0.2,0.0,1.0,1.4,1.4,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9259259259259259,0.962962962962963,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.0,0.0,1.0,1.0,1.0,1.0,1.0
SVM,,5,0.9402985074626866,1.0,0.3333333333333333,0.6666666666666666,0.5593035962878415,1.0009191176470589,1.0009191176470589,1.000891265597148,1.0,0.8823529411764706,0.9411764705882353,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.6,0.2,0.2,0.19999999999999996,0.19999999999999996,0.0,0.8,0.4,0.0,1.0,1.8,1.8,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8787878787878788,0.9393939393939394,0.8787878787878788,0.8787878787878788,0.8787878787878788,0.8787878787878788,0.0,0.0,1.0,1.0,1.0,1.0,1.0
SVM,,6,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0
SVM,,7,0.9701492537313433,1.0,0.75,0.875,0.8517099483190118,0.9337121212121212,0.9337121212121212,0.9376114081996435,1.0,0.9393939393939394,0.9696969696969697,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.33333333333333337,0.16666666666666669,0.0,1.0,1.3333333333333335,1.3333333333333335,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9310344827586207,0.9655172413793103,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.0,0.0,1.0,1.0,1.0,1.0,1.0
SVM,,8,0.9701492537313433,1.0,0.6666666666666666,0.8333333333333333,0.803431792688493,0.9943181818181819,0.9943181818181819,0.9946428571428572,1.0,0.9375,0.96875,0.9375,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,0.5,0.5,0.5,0.5,0.0,0.5,0.25,0.0,1.0,1.5,1.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.9666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0
SVM,,9,0.9850746268656716,1.0,0.875,0.9375,0.9275864739562919,0.8294930875576036,0.8294930875576036,0.8342293906810035,1.0,0.967741935483871,0.9838709677419355,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.1428571428571429,0.07142857142857145,0.0,1.0,1.1428571428571428,1.1428571428571428,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.0,0.0,1.0,1.0,1.0,1.0,1.0
