algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,sex-accuracy,0-accuracy_over_1-accuracy,sex-accuracyRatio,diff:1-accuracyto0-accuracy,sex-accuracyDiff,0-accuracy,1-accuracy,race-accuracy,0-accuracy_over_1-accuracy,race-accuracyRatio,diff:1-accuracyto0-accuracy,race-accuracyDiff,0-accuracy,1-accuracy,sex-race-accuracy,0-accuracy_over_1-1-accuracy,1-accuracy_over_1-1-accuracy,sex-race-accuracyRatio,diff:1-1-accuracyto0-accuracy,diff:1-1-accuracyto1-accuracy,sex-race-accuracyDiff,0-TPR,1-TPR,sex-TPR,0-TPR_over_1-TPR,sex-TPRRatio,diff:1-TPRto0-TPR,sex-TPRDiff,0-TPR,1-TPR,race-TPR,0-TPR_over_1-TPR,race-TPRRatio,diff:1-TPRto0-TPR,race-TPRDiff,0-TPR,1-TPR,sex-race-TPR,0-TPR_over_1-1-TPR,1-TPR_over_1-1-TPR,sex-race-TPRRatio,diff:1-1-TPRto0-TPR,diff:1-1-TPRto1-TPR,sex-race-TPRDiff,0-TNR,1-TNR,sex-TNR,0-TNR_over_1-TNR,sex-TNRRatio,diff:1-TNRto0-TNR,sex-TNRDiff,0-TNR,1-TNR,race-TNR,0-TNR_over_1-TNR,race-TNRRatio,diff:1-TNRto0-TNR,race-TNRDiff,0-TNR,1-TNR,sex-race-TNR,0-TNR_over_1-1-TNR,1-TNR_over_1-1-TNR,sex-race-TNRRatio,diff:1-1-TNRto0-TNR,diff:1-1-TNRto1-TNR,sex-race-TNRDiff,0-FPR,1-FPR,sex-FPR,0-FPR_over_1-FPR,sex-FPRRatio,diff:1-FPRto0-FPR,sex-FPRDiff,0-FPR,1-FPR,race-FPR,0-FPR_over_1-FPR,race-FPRRatio,diff:1-FPRto0-FPR,race-FPRDiff,0-FPR,1-FPR,sex-race-FPR,0-FPR_over_1-1-FPR,1-FPR_over_1-1-FPR,sex-race-FPRRatio,diff:1-1-FPRto0-FPR,diff:1-1-FPRto1-FPR,sex-race-FPRDiff,0-FNR,1-FNR,sex-FNR,0-FNR_over_1-FNR,sex-FNRRatio,diff:1-FNRto0-FNR,sex-FNRDiff,0-FNR,1-FNR,race-FNR,0-FNR_over_1-FNR,race-FNRRatio,diff:1-FNRto0-FNR,race-FNRDiff,0-FNR,1-FNR,sex-race-FNR,0-FNR_over_1-1-FNR,1-FNR_over_1-1-FNR,sex-race-FNRRatio,diff:1-1-FNRto0-FNR,diff:1-1-FNRto1-FNR,sex-race-FNRDiff,0-calibration+,1-calibration+,sex-calibration+,0-calibration+_over_1-calibration+,sex-calibration+Ratio,diff:1-calibration+to0-calibration+,sex-calibration+Diff,0-calibration+,1-calibration+,race-calibration+,0-calibration+_over_1-calibration+,race-calibration+Ratio,diff:1-calibration+to0-calibration+,race-calibration+Diff,0-calibration+,1-calibration+,sex-race-calibration+,0-calibration+_over_1-1-calibration+,1-calibration+_over_1-1-calibration+,sex-race-calibration+Ratio,diff:1-1-calibration+to0-calibration+,diff:1-1-calibration+to1-calibration+,sex-race-calibration+Diff,0-calibration-,1-calibration-,sex-calibration-,0-calibration-_over_1-calibration-,sex-calibration-Ratio,diff:1-calibration-to0-calibration-,sex-calibration-Diff,0-calibration-,1-calibration-,race-calibration-,0-calibration-_over_1-calibration-,race-calibration-Ratio,diff:1-calibration-to0-calibration-,race-calibration-Diff,0-calibration-,1-calibration-,sex-race-calibration-,0-calibration-_over_1-1-calibration-,1-calibration-_over_1-1-calibration-,sex-race-calibration-Ratio,diff:1-1-calibration-to0-calibration-,diff:1-1-calibration-to1-calibration-,sex-race-calibration-Diff
Kamishima-accuracy,eta=0.0,0,0.8519072550486163,0.1619047619047619,0.9804791481810116,0.5711919550428868,0.2586210926247904,4.487917146144994,4.487917146144994,1.0447168864890384,0.9066666666666666,0.8360655737704918,0.8713661202185792,1.0844444444444443,1.0844444444444443,1.0706010928961747,1.0706010928961747,0.8250863060989643,0.9017094017094017,0.863397853904183,0.9150246238253916,0.9150246238253916,0.9233769043895625,0.9233769043895625,0.8377281947261663,0.8917378917378918,0.864733043232029,None,None,1.0,None,None,1.0,0.0,0.18579234972677597,0.09289617486338798,0.0,1.0,0.8142076502732241,0.8142076502732241,0.18902439024390244,0.06521739130434782,0.12712089077412514,2.8983739837398375,2.8983739837398375,1.1238069989395547,1.1238069989395547,0.18023255813953487,0.07894736842105263,0.12958996328029376,None,None,1.0,None,None,1.0,0.9963369963369964,0.9754098360655737,0.985873416201285,1.02145473574045,1.02145473574045,1.0209271602714227,1.0209271602714227,0.9730496453900709,0.9928909952606635,0.9829703203253672,0.9800165879584962,0.9800165879584962,0.9801586501294074,0.9801586501294074,0.9766584766584766,0.9904153354632588,0.9835369060608676,None,None,1.0,None,None,1.0,0.00366300366300365,0.024590163934426257,0.014126583798714953,0.14896214896214827,0.14896214896214827,0.9790728397285774,0.9790728397285774,0.026950354609929117,0.007109004739336511,0.017029679674632814,3.791016548463353,3.791016548463353,1.0198413498705925,1.0198413498705925,0.023341523341523396,0.009584664536741228,0.01646309393913231,None,None,1.0,None,None,1.0,1.0,0.8142076502732241,0.907103825136612,1.2281879194630871,1.2281879194630871,1.185792349726776,1.185792349726776,0.8109756097560976,0.9347826086956522,0.872879109225875,0.8675553034600113,0.8675553034600113,0.8761930010604454,0.8761930010604454,0.8197674418604651,0.9210526315789473,0.8704100367197063,None,None,1.0,None,None,1.0,0.0,0.6181818181818182,0.3090909090909091,0.0,1.0,0.38181818181818183,0.38181818181818183,0.62,0.5,0.56,1.24,1.24,1.12,1.12,0.62,0.5,0.56,None,None,1.0,None,None,1.0,0.0903010033444816,0.15173116089613034,0.12101608212030597,0.5951381562703418,0.5951381562703418,0.9385698424483513,0.9385698424483513,0.1623931623931624,0.09307359307359307,0.12773337773337773,1.7447823494335124,1.7447823494335124,1.0693195693195694,1.0693195693195694,0.15064102564102563,0.10144927536231885,0.12604515050167225,None,None,1.0,None,None,1.0
Kamishima-accuracy,eta=1.0,0,0.8511593118922962,0.15714285714285714,0.9804791481810116,0.5688110026619344,0.2521355768334654,4.398158803222095,4.398158803222095,1.0435661385028474,0.9066666666666666,0.8351012536162006,0.8708839601414335,1.085696689761355,1.085696689761355,1.071565413050466,1.071565413050466,0.8239355581127733,0.9017094017094017,0.8628224799110875,0.913748438854924,0.913748438854924,0.9222261564033716,0.9222261564033716,0.8367139959432048,0.8917378917378918,0.8642259438405483,None,None,1.0,None,None,1.0,0.0,0.18032786885245902,0.09016393442622951,0.0,1.0,0.819672131147541,0.819672131147541,0.18292682926829268,0.06521739130434782,0.12407211028632026,2.8048780487804876,2.8048780487804876,1.117709437963945,1.117709437963945,0.1744186046511628,0.07894736842105263,0.1266829865361077,None,None,1.0,None,None,1.0,0.9963369963369964,0.9754098360655737,0.985873416201285,1.02145473574045,1.02145473574045,1.0209271602714227,1.0209271602714227,0.9730496453900709,0.9928909952606635,0.9829703203253672,0.9800165879584962,0.9800165879584962,0.9801586501294074,0.9801586501294074,0.9766584766584766,0.9904153354632588,0.9835369060608676,None,None,1.0,None,None,1.0,0.00366300366300365,0.024590163934426257,0.014126583798714953,0.14896214896214827,0.14896214896214827,0.9790728397285774,0.9790728397285774,0.026950354609929117,0.007109004739336511,0.017029679674632814,3.791016548463353,3.791016548463353,1.0198413498705925,1.0198413498705925,0.023341523341523396,0.009584664536741228,0.01646309393913231,None,None,1.0,None,None,1.0,1.0,0.819672131147541,0.9098360655737705,1.22,1.22,1.180327868852459,1.180327868852459,0.8170731707317074,0.9347826086956522,0.8759278897136797,0.8740782756664777,0.8740782756664777,0.8822905620360552,0.8822905620360552,0.8255813953488372,0.9210526315789473,0.8733170134638923,None,None,1.0,None,None,1.0,0.0,0.6111111111111112,0.3055555555555556,0.0,1.0,0.38888888888888884,0.38888888888888884,0.6122448979591837,0.5,0.5561224489795918,1.2244897959183674,1.2244897959183674,1.1122448979591837,1.1122448979591837,0.6122448979591837,0.5,0.5561224489795918,None,None,1.0,None,None,1.0,0.0903010033444816,0.1525940996948118,0.1214475515196467,0.591772575250836,0.591772575250836,0.9377069036496698,0.9377069036496698,0.16341463414634147,0.09307359307359307,0.12824411360996726,1.7557572319909247,1.7557572319909247,1.0703410410727483,1.0703410410727483,0.15154749199573106,0.10144927536231885,0.12649838367902494,None,None,1.0,None,None,1.0
Kamishima-accuracy,eta=2.0,0,0.8526551982049364,0.16666666666666666,0.9804791481810116,0.5735729074238392,0.26501905866147757,3.846786125267138,3.846786125267138,1.0425801343522862,0.9066666666666666,0.837029893924783,0.8718482802957248,1.083195084485407,1.083195084485407,1.0696367727418836,1.0696367727418836,0.8250863060989643,0.9038461538461539,0.8644662299725591,0.9128614450456626,0.9128614450456626,0.9212401522528104,0.9212401522528104,0.8377281947261663,0.8945868945868946,0.8661575446565304,None,None,1.0,None,None,1.0,0.0,0.1912568306010929,0.09562841530054644,0.0,1.0,0.8087431693989071,0.8087431693989071,0.18902439024390244,0.08695652173913043,0.13799045599151644,2.173780487804878,2.173780487804878,1.102067868504772,1.102067868504772,0.18023255813953487,0.10526315789473684,0.14274785801713585,None,None,1.0,None,None,1.0,0.9963369963369964,0.9754098360655737,0.985873416201285,1.02145473574045,1.02145473574045,1.0209271602714227,1.0209271602714227,0.9730496453900709,0.9928909952606635,0.9829703203253672,0.9800165879584962,0.9800165879584962,0.9801586501294074,0.9801586501294074,0.9766584766584766,0.9904153354632588,0.9835369060608676,None,None,1.0,None,None,1.0,0.00366300366300365,0.024590163934426257,0.014126583798714953,0.14896214896214827,0.14896214896214827,0.9790728397285774,0.9790728397285774,0.026950354609929117,0.007109004739336511,0.017029679674632814,3.791016548463353,3.791016548463353,1.0198413498705925,1.0198413498705925,0.023341523341523396,0.009584664536741228,0.01646309393913231,None,None,1.0,None,None,1.0,1.0,0.8087431693989071,0.9043715846994536,1.2364864864864864,1.2364864864864864,1.1912568306010929,1.1912568306010929,0.8109756097560976,0.9130434782608696,0.8620095440084836,0.8882113821138211,0.8882113821138211,0.897932131495228,0.897932131495228,0.8197674418604651,0.8947368421052632,0.8572521419828641,None,None,1.0,None,None,1.0,0.0,0.625,0.3125,0.0,1.0,0.375,0.375,0.62,0.5714285714285714,0.5957142857142856,1.085,1.085,1.0485714285714285,1.0485714285714285,0.62,0.5714285714285714,0.5957142857142856,None,None,1.0,None,None,1.0,0.0903010033444816,0.15086646279306828,0.12058373306877494,0.5985492181144355,0.5985492181144355,0.9394345405514133,0.9394345405514133,0.1623931623931624,0.0911062906724512,0.1267497265328068,1.7824582824582824,1.7824582824582824,1.0712868717207111,1.0712868717207111,0.15064102564102563,0.09883720930232558,0.1247391174716756,None,None,1.0,None,None,1.0
Kamishima-accuracy,eta=3.0,0,0.8526551982049364,0.16666666666666666,0.9804791481810116,0.5735729074238392,0.26501905866147757,3.846786125267138,3.846786125267138,1.0425801343522862,0.9066666666666666,0.837029893924783,0.8718482802957248,1.083195084485407,1.083195084485407,1.0696367727418836,1.0696367727418836,0.8250863060989643,0.9038461538461539,0.8644662299725591,0.9128614450456626,0.9128614450456626,0.9212401522528104,0.9212401522528104,0.8377281947261663,0.8945868945868946,0.8661575446565304,None,None,1.0,None,None,1.0,0.0,0.1912568306010929,0.09562841530054644,0.0,1.0,0.8087431693989071,0.8087431693989071,0.18902439024390244,0.08695652173913043,0.13799045599151644,2.173780487804878,2.173780487804878,1.102067868504772,1.102067868504772,0.18023255813953487,0.10526315789473684,0.14274785801713585,None,None,1.0,None,None,1.0,0.9963369963369964,0.9754098360655737,0.985873416201285,1.02145473574045,1.02145473574045,1.0209271602714227,1.0209271602714227,0.9730496453900709,0.9928909952606635,0.9829703203253672,0.9800165879584962,0.9800165879584962,0.9801586501294074,0.9801586501294074,0.9766584766584766,0.9904153354632588,0.9835369060608676,None,None,1.0,None,None,1.0,0.00366300366300365,0.024590163934426257,0.014126583798714953,0.14896214896214827,0.14896214896214827,0.9790728397285774,0.9790728397285774,0.026950354609929117,0.007109004739336511,0.017029679674632814,3.791016548463353,3.791016548463353,1.0198413498705925,1.0198413498705925,0.023341523341523396,0.009584664536741228,0.01646309393913231,None,None,1.0,None,None,1.0,1.0,0.8087431693989071,0.9043715846994536,1.2364864864864864,1.2364864864864864,1.1912568306010929,1.1912568306010929,0.8109756097560976,0.9130434782608696,0.8620095440084836,0.8882113821138211,0.8882113821138211,0.897932131495228,0.897932131495228,0.8197674418604651,0.8947368421052632,0.8572521419828641,None,None,1.0,None,None,1.0,0.0,0.625,0.3125,0.0,1.0,0.375,0.375,0.62,0.5714285714285714,0.5957142857142856,1.085,1.085,1.0485714285714285,1.0485714285714285,0.62,0.5714285714285714,0.5957142857142856,None,None,1.0,None,None,1.0,0.0903010033444816,0.15086646279306828,0.12058373306877494,0.5985492181144355,0.5985492181144355,0.9394345405514133,0.9394345405514133,0.1623931623931624,0.0911062906724512,0.1267497265328068,1.7824582824582824,1.7824582824582824,1.0712868717207111,1.0712868717207111,0.15064102564102563,0.09883720930232558,0.1247391174716756,None,None,1.0,None,None,1.0
Kamishima-accuracy,eta=4.0,0,0.8526551982049364,0.16666666666666666,0.9804791481810116,0.5735729074238392,0.26501905866147757,3.846786125267138,3.846786125267138,1.0425801343522862,0.9066666666666666,0.837029893924783,0.8718482802957248,1.083195084485407,1.083195084485407,1.0696367727418836,1.0696367727418836,0.8250863060989643,0.9038461538461539,0.8644662299725591,0.9128614450456626,0.9128614450456626,0.9212401522528104,0.9212401522528104,0.8377281947261663,0.8945868945868946,0.8661575446565304,None,None,1.0,None,None,1.0,0.0,0.1912568306010929,0.09562841530054644,0.0,1.0,0.8087431693989071,0.8087431693989071,0.18902439024390244,0.08695652173913043,0.13799045599151644,2.173780487804878,2.173780487804878,1.102067868504772,1.102067868504772,0.18023255813953487,0.10526315789473684,0.14274785801713585,None,None,1.0,None,None,1.0,0.9963369963369964,0.9754098360655737,0.985873416201285,1.02145473574045,1.02145473574045,1.0209271602714227,1.0209271602714227,0.9730496453900709,0.9928909952606635,0.9829703203253672,0.9800165879584962,0.9800165879584962,0.9801586501294074,0.9801586501294074,0.9766584766584766,0.9904153354632588,0.9835369060608676,None,None,1.0,None,None,1.0,0.00366300366300365,0.024590163934426257,0.014126583798714953,0.14896214896214827,0.14896214896214827,0.9790728397285774,0.9790728397285774,0.026950354609929117,0.007109004739336511,0.017029679674632814,3.791016548463353,3.791016548463353,1.0198413498705925,1.0198413498705925,0.023341523341523396,0.009584664536741228,0.01646309393913231,None,None,1.0,None,None,1.0,1.0,0.8087431693989071,0.9043715846994536,1.2364864864864864,1.2364864864864864,1.1912568306010929,1.1912568306010929,0.8109756097560976,0.9130434782608696,0.8620095440084836,0.8882113821138211,0.8882113821138211,0.897932131495228,0.897932131495228,0.8197674418604651,0.8947368421052632,0.8572521419828641,None,None,1.0,None,None,1.0,0.0,0.625,0.3125,0.0,1.0,0.375,0.375,0.62,0.5714285714285714,0.5957142857142856,1.085,1.085,1.0485714285714285,1.0485714285714285,0.62,0.5714285714285714,0.5957142857142856,None,None,1.0,None,None,1.0,0.0903010033444816,0.15086646279306828,0.12058373306877494,0.5985492181144355,0.5985492181144355,0.9394345405514133,0.9394345405514133,0.1623931623931624,0.0911062906724512,0.1267497265328068,1.7824582824582824,1.7824582824582824,1.0712868717207111,1.0712868717207111,0.15064102564102563,0.09883720930232558,0.1247391174716756,None,None,1.0,None,None,1.0
Kamishima-accuracy,eta=5.0,0,0.8526551982049364,0.16666666666666666,0.9804791481810116,0.5735729074238392,0.26501905866147757,3.846786125267138,3.846786125267138,1.0425801343522862,0.9066666666666666,0.837029893924783,0.8718482802957248,1.083195084485407,1.083195084485407,1.0696367727418836,1.0696367727418836,0.8250863060989643,0.9038461538461539,0.8644662299725591,0.9128614450456626,0.9128614450456626,0.9212401522528104,0.9212401522528104,0.8377281947261663,0.8945868945868946,0.8661575446565304,None,None,1.0,None,None,1.0,0.0,0.1912568306010929,0.09562841530054644,0.0,1.0,0.8087431693989071,0.8087431693989071,0.18902439024390244,0.08695652173913043,0.13799045599151644,2.173780487804878,2.173780487804878,1.102067868504772,1.102067868504772,0.18023255813953487,0.10526315789473684,0.14274785801713585,None,None,1.0,None,None,1.0,0.9963369963369964,0.9754098360655737,0.985873416201285,1.02145473574045,1.02145473574045,1.0209271602714227,1.0209271602714227,0.9730496453900709,0.9928909952606635,0.9829703203253672,0.9800165879584962,0.9800165879584962,0.9801586501294074,0.9801586501294074,0.9766584766584766,0.9904153354632588,0.9835369060608676,None,None,1.0,None,None,1.0,0.00366300366300365,0.024590163934426257,0.014126583798714953,0.14896214896214827,0.14896214896214827,0.9790728397285774,0.9790728397285774,0.026950354609929117,0.007109004739336511,0.017029679674632814,3.791016548463353,3.791016548463353,1.0198413498705925,1.0198413498705925,0.023341523341523396,0.009584664536741228,0.01646309393913231,None,None,1.0,None,None,1.0,1.0,0.8087431693989071,0.9043715846994536,1.2364864864864864,1.2364864864864864,1.1912568306010929,1.1912568306010929,0.8109756097560976,0.9130434782608696,0.8620095440084836,0.8882113821138211,0.8882113821138211,0.897932131495228,0.897932131495228,0.8197674418604651,0.8947368421052632,0.8572521419828641,None,None,1.0,None,None,1.0,0.0,0.625,0.3125,0.0,1.0,0.375,0.375,0.62,0.5714285714285714,0.5957142857142856,1.085,1.085,1.0485714285714285,1.0485714285714285,0.62,0.5714285714285714,0.5957142857142856,None,None,1.0,None,None,1.0,0.0903010033444816,0.15086646279306828,0.12058373306877494,0.5985492181144355,0.5985492181144355,0.9394345405514133,0.9394345405514133,0.1623931623931624,0.0911062906724512,0.1267497265328068,1.7824582824582824,1.7824582824582824,1.0712868717207111,1.0712868717207111,0.15064102564102563,0.09883720930232558,0.1247391174716756,None,None,1.0,None,None,1.0
Kamishima-accuracy,eta=10.0,0,0.8534031413612565,0.17142857142857143,0.9804791481810116,0.5759538598047915,0.2713327276180403,3.9237218477724807,3.9237218477724807,1.0437308823384772,0.9066666666666666,0.8379942140790743,0.8723304403728704,1.0819485999232834,1.0819485999232834,1.0686724525875924,1.0686724525875924,0.8262370540851554,0.9038461538461539,0.8650416039656545,0.9141346130303847,0.9141346130303847,0.9223909002390015,0.9223909002390015,0.8387423935091278,0.8945868945868946,0.8666646440480112,None,None,1.0,None,None,1.0,0.0,0.19672131147540983,0.09836065573770492,0.0,1.0,0.8032786885245902,0.8032786885245902,0.1951219512195122,0.08695652173913043,0.14103923647932132,2.2439024390243905,2.2439024390243905,1.1081654294803818,1.1081654294803818,0.18604651162790697,0.10526315789473684,0.1456548347613219,None,None,1.0,None,None,1.0,0.9963369963369964,0.9754098360655737,0.985873416201285,1.02145473574045,1.02145473574045,1.0209271602714227,1.0209271602714227,0.9730496453900709,0.9928909952606635,0.9829703203253672,0.9800165879584962,0.9800165879584962,0.9801586501294074,0.9801586501294074,0.9766584766584766,0.9904153354632588,0.9835369060608676,None,None,1.0,None,None,1.0,0.00366300366300365,0.024590163934426257,0.014126583798714953,0.14896214896214827,0.14896214896214827,0.9790728397285774,0.9790728397285774,0.026950354609929117,0.007109004739336511,0.017029679674632814,3.791016548463353,3.791016548463353,1.0198413498705925,1.0198413498705925,0.023341523341523396,0.009584664536741228,0.01646309393913231,None,None,1.0,None,None,1.0,1.0,0.8032786885245902,0.9016393442622951,1.2448979591836735,1.2448979591836735,1.1967213114754098,1.1967213114754098,0.8048780487804879,0.9130434782608696,0.8589607635206787,0.8815331010452961,0.8815331010452961,0.8918345705196182,0.8918345705196182,0.813953488372093,0.8947368421052632,0.8543451652386781,None,None,1.0,None,None,1.0,0.0,0.631578947368421,0.3157894736842105,0.0,1.0,0.368421052631579,0.368421052631579,0.6274509803921569,0.5714285714285714,0.5994397759103641,1.0980392156862746,1.0980392156862746,1.0560224089635855,1.0560224089635855,0.6274509803921569,0.5714285714285714,0.5994397759103641,None,None,1.0,None,None,1.0,0.0903010033444816,0.15,0.1201505016722408,0.6020066889632107,0.6020066889632107,0.9403010033444816,0.9403010033444816,0.16136919315403422,0.0911062906724512,0.12623774191324272,1.7712190010478517,1.7712190010478517,1.070262902481583,1.070262902481583,0.1497326203208556,0.09883720930232558,0.1242849148115906,None,None,1.0,None,None,1.0
Kamishima-accuracy,eta=15.0,0,0.8534031413612565,0.17142857142857143,0.9804791481810116,0.5759538598047915,0.2713327276180403,3.9237218477724807,3.9237218477724807,1.0437308823384772,0.9066666666666666,0.8379942140790743,0.8723304403728704,1.0819485999232834,1.0819485999232834,1.0686724525875924,1.0686724525875924,0.8262370540851554,0.9038461538461539,0.8650416039656545,0.9141346130303847,0.9141346130303847,0.9223909002390015,0.9223909002390015,0.8387423935091278,0.8945868945868946,0.8666646440480112,None,None,1.0,None,None,1.0,0.0,0.19672131147540983,0.09836065573770492,0.0,1.0,0.8032786885245902,0.8032786885245902,0.1951219512195122,0.08695652173913043,0.14103923647932132,2.2439024390243905,2.2439024390243905,1.1081654294803818,1.1081654294803818,0.18604651162790697,0.10526315789473684,0.1456548347613219,None,None,1.0,None,None,1.0,0.9963369963369964,0.9754098360655737,0.985873416201285,1.02145473574045,1.02145473574045,1.0209271602714227,1.0209271602714227,0.9730496453900709,0.9928909952606635,0.9829703203253672,0.9800165879584962,0.9800165879584962,0.9801586501294074,0.9801586501294074,0.9766584766584766,0.9904153354632588,0.9835369060608676,None,None,1.0,None,None,1.0,0.00366300366300365,0.024590163934426257,0.014126583798714953,0.14896214896214827,0.14896214896214827,0.9790728397285774,0.9790728397285774,0.026950354609929117,0.007109004739336511,0.017029679674632814,3.791016548463353,3.791016548463353,1.0198413498705925,1.0198413498705925,0.023341523341523396,0.009584664536741228,0.01646309393913231,None,None,1.0,None,None,1.0,1.0,0.8032786885245902,0.9016393442622951,1.2448979591836735,1.2448979591836735,1.1967213114754098,1.1967213114754098,0.8048780487804879,0.9130434782608696,0.8589607635206787,0.8815331010452961,0.8815331010452961,0.8918345705196182,0.8918345705196182,0.813953488372093,0.8947368421052632,0.8543451652386781,None,None,1.0,None,None,1.0,0.0,0.631578947368421,0.3157894736842105,0.0,1.0,0.368421052631579,0.368421052631579,0.6274509803921569,0.5714285714285714,0.5994397759103641,1.0980392156862746,1.0980392156862746,1.0560224089635855,1.0560224089635855,0.6274509803921569,0.5714285714285714,0.5994397759103641,None,None,1.0,None,None,1.0,0.0903010033444816,0.15,0.1201505016722408,0.6020066889632107,0.6020066889632107,0.9403010033444816,0.9403010033444816,0.16136919315403422,0.0911062906724512,0.12623774191324272,1.7712190010478517,1.7712190010478517,1.070262902481583,1.070262902481583,0.1497326203208556,0.09883720930232558,0.1242849148115906,None,None,1.0,None,None,1.0
Kamishima-accuracy,eta=20.0,0,0.8534031413612565,0.1761904761904762,0.9795918367346939,0.577891156462585,0.2737906918235834,3.051783659378596,3.051783659378596,1.039457378064973,0.9066666666666666,0.8379942140790743,0.8723304403728704,1.0819485999232834,1.0819485999232834,1.0686724525875924,1.0686724525875924,0.8262370540851554,0.9038461538461539,0.8650416039656545,0.9141346130303847,0.9141346130303847,0.9223909002390015,0.9223909002390015,0.8387423935091278,0.8945868945868946,0.8666646440480112,None,None,1.0,None,None,1.0,0.0,0.20218579234972678,0.10109289617486339,0.0,1.0,0.7978142076502732,0.7978142076502732,0.1951219512195122,0.10869565217391304,0.15190880169671261,1.7951219512195122,1.7951219512195122,1.086426299045599,1.086426299045599,0.18604651162790697,0.13157894736842105,0.158812729498164,None,None,1.0,None,None,1.0,0.9963369963369964,0.9742388758782201,0.9852879361076082,1.0226824457593688,1.0226824457593688,1.0220981204587762,1.0220981204587762,0.9730496453900709,0.990521327014218,0.9817854862021445,0.982361125250263,0.982361125250263,0.9825283183758529,0.9825283183758529,0.9766584766584766,0.987220447284345,0.9819394619714108,None,None,1.0,None,None,1.0,0.00366300366300365,0.025761124121779888,0.014712063892391769,0.14219114219114154,0.14219114219114154,0.9779018795412238,0.9779018795412238,0.026950354609929117,0.009478672985781977,0.018214513797855547,2.843262411347526,2.843262411347526,1.0174716816241471,1.0174716816241471,0.023341523341523396,0.012779552715655007,0.0180605380285892,None,None,1.0,None,None,1.0,1.0,0.7978142076502732,0.8989071038251366,1.2534246575342465,1.2534246575342465,1.2021857923497268,1.2021857923497268,0.8048780487804879,0.8913043478260869,0.8480911983032874,0.9030339083878645,0.9030339083878645,0.9135737009544009,0.9135737009544009,0.813953488372093,0.868421052631579,0.841187270501836,None,None,1.0,None,None,1.0,0.0,0.6271186440677966,0.3135593220338983,0.0,1.0,0.3728813559322034,0.3728813559322034,0.6274509803921569,0.5555555555555556,0.5915032679738562,1.1294117647058823,1.1294117647058823,1.0718954248366013,1.0718954248366013,0.6274509803921569,0.5555555555555556,0.5915032679738562,None,None,1.0,None,None,1.0,0.0903010033444816,0.1492842535787321,0.11979262846160685,0.6048930224034453,0.6048930224034453,0.9410167497657496,0.9410167497657496,0.16136919315403422,0.08932461873638345,0.12534690594520884,1.8065477965293097,1.8065477965293097,1.0720445744176508,1.0720445744176508,0.1497326203208556,0.09649122807017543,0.12311192419551552,None,None,1.0,None,None,1.0
Kamishima-accuracy,eta=30.0,0,0.8526551982049364,0.17142857142857143,0.9795918367346939,0.5755102040816327,0.2675566886413287,3.43325661680092,3.43325661680092,1.041594130201725,0.9066666666666666,0.837029893924783,0.8718482802957248,1.083195084485407,1.083195084485407,1.0696367727418836,1.0696367727418836,0.8262370540851554,0.9017094017094017,0.8639732278972785,0.9163008087958595,0.9163008087958595,0.9245276523757536,0.9245276523757536,0.8387423935091278,0.8917378917378918,0.8652401426235098,None,None,1.0,None,None,1.0,0.0,0.19672131147540983,0.09836065573770492,0.0,1.0,0.8032786885245902,0.8032786885245902,0.1951219512195122,0.08695652173913043,0.14103923647932132,2.2439024390243905,2.2439024390243905,1.1081654294803818,1.1081654294803818,0.18604651162790697,0.10526315789473684,0.1456548347613219,None,None,1.0,None,None,1.0,0.9963369963369964,0.9742388758782201,0.9852879361076082,1.0226824457593688,1.0226824457593688,1.0220981204587762,1.0220981204587762,0.9730496453900709,0.990521327014218,0.9817854862021445,0.982361125250263,0.982361125250263,0.9825283183758529,0.9825283183758529,0.9766584766584766,0.987220447284345,0.9819394619714108,None,None,1.0,None,None,1.0,0.00366300366300365,0.025761124121779888,0.014712063892391769,0.14219114219114154,0.14219114219114154,0.9779018795412238,0.9779018795412238,0.026950354609929117,0.009478672985781977,0.018214513797855547,2.843262411347526,2.843262411347526,1.0174716816241471,1.0174716816241471,0.023341523341523396,0.012779552715655007,0.0180605380285892,None,None,1.0,None,None,1.0,1.0,0.8032786885245902,0.9016393442622951,1.2448979591836735,1.2448979591836735,1.1967213114754098,1.1967213114754098,0.8048780487804879,0.9130434782608696,0.8589607635206787,0.8815331010452961,0.8815331010452961,0.8918345705196182,0.8918345705196182,0.813953488372093,0.8947368421052632,0.8543451652386781,None,None,1.0,None,None,1.0,0.0,0.6206896551724138,0.3103448275862069,0.0,1.0,0.3793103448275862,0.3793103448275862,0.6274509803921569,0.5,0.5637254901960784,1.2549019607843137,1.2549019607843137,1.1274509803921569,1.1274509803921569,0.6274509803921569,0.5,0.5637254901960784,None,None,1.0,None,None,1.0,0.0903010033444816,0.1501532175689479,0.12022711045671475,0.6013923964234523,0.6013923964234523,0.9401477857755337,0.9401477857755337,0.16136919315403422,0.09130434782608696,0.1263367704900606,1.7673768774013272,1.7673768774013272,1.0700648453279473,1.0700648453279473,0.1497326203208556,0.09912536443148688,0.12442899237617125,None,None,1.0,None,None,1.0
