algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,sensitive-attr-accuracy,0-accuracy_over_1-accuracy,sensitive-attr-accuracyRatio,diff:1-accuracyto0-accuracy,sensitive-attr-accuracyDiff,0-TPR,1-TPR,sensitive-attr-TPR,0-TPR_over_1-TPR,sensitive-attr-TPRRatio,diff:1-TPRto0-TPR,sensitive-attr-TPRDiff,0-TNR,1-TNR,sensitive-attr-TNR,0-TNR_over_1-TNR,sensitive-attr-TNRRatio,diff:1-TNRto0-TNR,sensitive-attr-TNRDiff,0-FPR,1-FPR,sensitive-attr-FPR,0-FPR_over_1-FPR,sensitive-attr-FPRRatio,diff:1-FPRto0-FPR,sensitive-attr-FPRDiff,0-FNR,1-FNR,sensitive-attr-FNR,0-FNR_over_1-FNR,sensitive-attr-FNRRatio,diff:1-FNRto0-FNR,sensitive-attr-FNRDiff,0-calibration+,1-calibration+,sensitive-attr-calibration+,0-calibration+_over_1-calibration+,sensitive-attr-calibration+Ratio,diff:1-calibration+to0-calibration+,sensitive-attr-calibration+Diff,0-calibration-,1-calibration-,sensitive-attr-calibration-,0-calibration-_over_1-calibration-,sensitive-attr-calibration-Ratio,diff:1-calibration-to0-calibration-,sensitive-attr-calibration-Diff
GaussianNB,,0,0.9104477611940298,0.25,1.0,0.625,0.47636443708895493,1.0303030303030303,1.0303030303030303,1.000891265597148,0.9393939393939394,0.8823529411764706,0.910873440285205,1.0646464646464648,1.0646464646464648,1.0570409982174689,1.0570409982174689,0.3333333333333333,0.2,0.26666666666666666,1.6666666666666665,1.6666666666666665,1.1333333333333333,1.1333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,0.8,0.7333333333333334,0.8333333333333334,0.8333333333333334,0.8666666666666667,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0625,0.12121212121212122,0.09185606060606061,0.515625,0.515625,0.9412878787878788,0.9412878787878788
GaussianNB,,1,0.9552238805970149,0.625,1.0,0.8125,0.7712055916006633,0.6868686868686869,0.6868686868686869,0.9723707664884136,0.9696969696969697,0.9411764705882353,0.9554367201426025,1.0303030303030303,1.0303030303030303,1.0285204991087344,1.0285204991087344,0.6666666666666666,0.6,0.6333333333333333,1.1111111111111112,1.1111111111111112,1.0666666666666667,1.0666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.4,0.3666666666666667,0.8333333333333334,0.8333333333333334,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03225806451612903,0.06451612903225806,0.04838709677419355,0.5,0.5,0.967741935483871,0.967741935483871
GaussianNB,,2,1.0,1.0,1.0,1.0,1.0,0.45714285714285713,0.45714285714285713,0.8982142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,3,0.9850746268656716,0.8571428571428571,1.0,0.9285714285714286,0.91820005167426,0.0,1.0,0.8536585365853658,1.0,0.975609756097561,0.9878048780487805,1.0250000000000001,1.0250000000000001,1.024390243902439,1.024390243902439,0.0,0.8571428571428571,0.42857142857142855,0.0,1.0,0.1428571428571429,0.1428571428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1428571428571429,0.5714285714285714,6.999999999999997,6.999999999999997,1.8571428571428572,1.8571428571428572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.02857142857142857,0.014285714285714285,0.0,1.0,0.9714285714285714,0.9714285714285714
GaussianNB,,4,0.9402985074626866,0.2,1.0,0.6,0.4334498677803327,0.0,1.0,0.9696969696969697,0.9705882352941176,0.9090909090909091,0.9398395721925134,1.0676470588235294,1.0676470588235294,1.0614973262032086,1.0614973262032086,0.0,0.25,0.125,0.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.875,1.3333333333333333,1.3333333333333333,1.25,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.029411764705882353,0.09375,0.06158088235294118,0.3137254901960784,0.3137254901960784,0.9356617647058824,0.9356617647058824
GaussianNB,,5,0.9850746268656716,0.8,1.0,0.9,0.8873001675315898,0.3434343434343434,0.3434343434343434,0.9420677361853832,1.0,0.9705882352941176,0.9852941176470589,1.0303030303030303,1.0303030303030303,1.0294117647058822,1.0294117647058822,1.0,0.75,0.875,1.3333333333333333,1.3333333333333333,1.25,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.125,0.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.03225806451612903,0.016129032258064516,0.0,1.0,0.967741935483871,0.967741935483871
GaussianNB,,6,0.9402985074626866,0.42857142857142855,1.0,0.7142857142857143,0.6338656910463873,0.546875,0.546875,0.9741071428571428,0.96875,0.9142857142857143,0.9415178571428571,1.0595703125,1.0595703125,1.0544642857142859,1.0544642857142859,0.5,0.4,0.45,1.25,1.25,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6,0.55,0.8333333333333334,0.8333333333333334,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03225806451612903,0.09090909090909091,0.06158357771260997,0.3548387096774193,0.3548387096774193,0.9413489736070382,0.9413489736070382
GaussianNB,,7,0.9850746268656716,0.875,1.0,0.9375,0.9275864739562919,0.4933333333333333,0.4933333333333333,0.9315315315315316,1.0,0.972972972972973,0.9864864864864865,1.0277777777777777,1.0277777777777777,1.027027027027027,1.027027027027027,1.0,0.8333333333333334,0.9166666666666667,1.2,1.2,1.1666666666666665,1.1666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16666666666666663,0.08333333333333331,0.0,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.03125,0.015625,0.0,1.0,0.96875,0.96875
GaussianNB,,8,0.9104477611940298,0.3333333333333333,1.0,0.6666666666666666,0.549621081594705,0.0,1.0,0.9210526315789473,0.9655172413793104,0.868421052631579,0.9169691470054446,1.1118077324973876,1.1118077324973876,1.0970961887477313,1.0970961887477313,0.0,0.375,0.1875,0.0,1.0,0.625,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.8125,1.6,1.6,1.375,1.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.034482758620689655,0.14285714285714285,0.08866995073891626,0.2413793103448276,0.2413793103448276,0.8916256157635468,0.8916256157635468
GaussianNB,,9,0.9850746268656716,0.875,1.0,0.9375,0.9275864739562919,0.5241379310344828,0.5241379310344828,0.9373865698729582,1.0,0.9736842105263158,0.986842105263158,1.027027027027027,1.027027027027027,1.026315789473684,1.026315789473684,1.0,0.8333333333333334,0.9166666666666667,1.2,1.2,1.1666666666666665,1.1666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16666666666666663,0.08333333333333331,0.0,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.030303030303030304,0.015151515151515152,0.0,1.0,0.9696969696969697,0.9696969696969697
LR,,0,0.9104477611940298,0.25,1.0,0.625,0.47636443708895493,1.0303030303030303,1.0303030303030303,1.000891265597148,0.9393939393939394,0.8823529411764706,0.910873440285205,1.0646464646464648,1.0646464646464648,1.0570409982174689,1.0570409982174689,0.3333333333333333,0.2,0.26666666666666666,1.6666666666666665,1.6666666666666665,1.1333333333333333,1.1333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,0.8,0.7333333333333334,0.8333333333333334,0.8333333333333334,0.8666666666666667,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0625,0.12121212121212122,0.09185606060606061,0.515625,0.515625,0.9412878787878788,0.9412878787878788
LR,,1,0.9402985074626866,0.5,1.0,0.75,0.6842908506285673,0.3434343434343434,0.3434343434343434,0.9420677361853832,0.9393939393939394,0.9411764705882353,0.9402852049910874,0.9981060606060607,0.9981060606060607,0.9982174688057042,0.9982174688057042,0.3333333333333333,0.6,0.4666666666666667,0.5555555555555556,0.5555555555555556,0.7333333333333334,0.7333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,0.4,0.5333333333333334,1.6666666666666667,1.6666666666666667,1.2666666666666666,1.2666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0625,0.06451612903225806,0.06350806451612903,0.96875,0.96875,0.997983870967742,0.997983870967742
LR,,2,0.9552238805970149,0.6666666666666666,1.0,0.8333333333333333,0.796165674605961,0.45714285714285713,0.45714285714285713,0.9321428571428572,0.9714285714285714,0.9375,0.9544642857142858,1.036190476190476,1.036190476190476,1.0339285714285715,1.0339285714285715,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.030303030303030304,0.07142857142857142,0.050865800865800864,0.42424242424242425,0.42424242424242425,0.9588744588744589,0.9588744588744589
LR,,3,0.9552238805970149,0.5714285714285714,1.0,0.7857142857142857,0.7377111135633175,0.0,1.0,0.9024390243902439,1.0,0.926829268292683,0.9634146341463414,1.0789473684210527,1.0789473684210527,1.0731707317073171,1.0731707317073171,0.0,0.5714285714285714,0.2857142857142857,0.0,1.0,0.4285714285714286,0.4285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4285714285714286,0.7142857142857143,2.333333333333333,2.333333333333333,1.5714285714285714,1.5714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08108108108108109,0.04054054054054054,0.0,1.0,0.9189189189189189,0.9189189189189189
LR,,4,0.9402985074626866,0.2,1.0,0.6,0.4334498677803327,0.0,1.0,0.9696969696969697,0.9705882352941176,0.9090909090909091,0.9398395721925134,1.0676470588235294,1.0676470588235294,1.0614973262032086,1.0614973262032086,0.0,0.25,0.125,0.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.875,1.3333333333333333,1.3333333333333333,1.25,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.029411764705882353,0.09375,0.06158088235294118,0.3137254901960784,0.3137254901960784,0.9356617647058824,0.9356617647058824
LR,,5,0.9850746268656716,0.8,1.0,0.9,0.8873001675315898,0.3434343434343434,0.3434343434343434,0.9420677361853832,1.0,0.9705882352941176,0.9852941176470589,1.0303030303030303,1.0303030303030303,1.0294117647058822,1.0294117647058822,1.0,0.75,0.875,1.3333333333333333,1.3333333333333333,1.25,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.125,0.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.03225806451612903,0.016129032258064516,0.0,1.0,0.967741935483871,0.967741935483871
LR,,6,0.9402985074626866,0.42857142857142855,1.0,0.7142857142857143,0.6338656910463873,0.546875,0.546875,0.9741071428571428,0.96875,0.9142857142857143,0.9415178571428571,1.0595703125,1.0595703125,1.0544642857142859,1.0544642857142859,0.5,0.4,0.45,1.25,1.25,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6,0.55,0.8333333333333334,0.8333333333333334,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03225806451612903,0.09090909090909091,0.06158357771260997,0.3548387096774193,0.3548387096774193,0.9413489736070382,0.9413489736070382
LR,,7,0.9552238805970149,0.625,1.0,0.8125,0.7712055916006633,0.8222222222222222,0.8222222222222222,0.9855855855855856,1.0,0.918918918918919,0.9594594594594594,1.088235294117647,1.088235294117647,1.0810810810810811,1.0810810810810811,1.0,0.5,0.75,2.0,2.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.25,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08823529411764706,0.04411764705882353,0.0,1.0,0.9117647058823529,0.9117647058823529
LR,,8,0.9104477611940298,0.3333333333333333,1.0,0.6666666666666666,0.549621081594705,0.0,1.0,0.9210526315789473,0.9655172413793104,0.868421052631579,0.9169691470054446,1.1118077324973876,1.1118077324973876,1.0970961887477313,1.0970961887477313,0.0,0.375,0.1875,0.0,1.0,0.625,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.8125,1.6,1.6,1.375,1.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.034482758620689655,0.14285714285714285,0.08866995073891626,0.2413793103448276,0.2413793103448276,0.8916256157635468,0.8916256157635468
LR,,9,0.9402985074626866,0.5,1.0,0.75,0.6842908506285673,0.4367816091954023,0.4367816091954023,0.9555353901996371,0.9655172413793104,0.9210526315789473,0.9432849364791289,1.0482758620689656,1.0482758620689656,1.0444646098003632,1.0444646098003632,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03571428571428571,0.08571428571428572,0.060714285714285714,0.41666666666666663,0.41666666666666663,0.95,0.95
DecisionTree,,0,0.9850746268656716,0.875,1.0,0.9375,0.9275864739562919,0.7727272727272727,0.7727272727272727,0.9732620320855615,1.0,0.9705882352941176,0.9852941176470589,1.0303030303030303,1.0303030303030303,1.0294117647058822,1.0294117647058822,1.0,0.8,0.9,1.25,1.25,1.2,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.19999999999999996,0.09999999999999998,0.0,1.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.03333333333333333,0.016666666666666666,0.0,1.0,0.9666666666666667,0.9666666666666667
DecisionTree,,1,1.0,1.0,1.0,1.0,1.0,0.6181818181818182,0.6181818181818182,0.9438502673796791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,2,1.0,1.0,1.0,1.0,1.0,0.45714285714285713,0.45714285714285713,0.8982142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,3,0.9850746268656716,0.8571428571428571,1.0,0.9285714285714286,0.91820005167426,0.0,1.0,0.8536585365853658,1.0,0.975609756097561,0.9878048780487805,1.0250000000000001,1.0250000000000001,1.024390243902439,1.024390243902439,0.0,0.8571428571428571,0.42857142857142855,0.0,1.0,0.1428571428571429,0.1428571428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1428571428571429,0.5714285714285714,6.999999999999997,6.999999999999997,1.8571428571428572,1.8571428571428572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.02857142857142857,0.014285714285714285,0.0,1.0,0.9714285714285714,0.9714285714285714
DecisionTree,,4,0.9850746268656716,0.8,1.0,0.9,0.8873001675315898,0.32352941176470584,0.32352941176470584,0.9385026737967914,1.0,0.9696969696969697,0.9848484848484849,1.03125,1.03125,1.0303030303030303,1.0303030303030303,1.0,0.75,0.875,1.3333333333333333,1.3333333333333333,1.25,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.125,0.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.03333333333333333,0.016666666666666666,0.0,1.0,0.9666666666666667,0.9666666666666667
DecisionTree,,5,1.0,1.0,1.0,1.0,1.0,0.25757575757575757,0.25757575757575757,0.9126559714795008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,6,1.0,1.0,1.0,1.0,1.0,0.4375,0.4375,0.9196428571428572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,7,1.0,1.0,1.0,1.0,1.0,0.4111111111111111,0.4111111111111111,0.9045045045045045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,8,0.9850746268656716,0.8888888888888888,1.0,0.9444444444444444,0.9347849889241326,0.187192118226601,0.187192118226601,0.8502722323049001,1.0,0.9736842105263158,0.986842105263158,1.027027027027027,1.027027027027027,1.026315789473684,1.026315789473684,1.0,0.875,0.9375,1.1428571428571428,1.1428571428571428,1.125,1.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.125,0.0625,0.0,1.0,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.03225806451612903,0.016129032258064516,0.0,1.0,0.967741935483871,0.967741935483871
DecisionTree,,9,1.0,1.0,1.0,1.0,1.0,0.4367816091954023,0.4367816091954023,0.911070780399274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Kamishima,eta=1.0,0,0.8955223880597015,0.125,1.0,0.5625,0.3342789617107607,0.0,1.0,0.9705882352941176,0.9090909090909091,0.8823529411764706,0.8957219251336899,1.0303030303030303,1.0303030303030303,1.0267379679144386,1.0267379679144386,0.0,0.2,0.1,0.0,1.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,1.25,1.25,1.2,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.12121212121212122,0.10606060606060606,0.75,0.75,0.9696969696969697,0.9696969696969697
