algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,sensitive-attr-accuracy,0-accuracy_over_1-accuracy,sensitive-attr-accuracyRatio,diff:1-accuracyto0-accuracy,sensitive-attr-accuracyDiff,0-TPR,1-TPR,sensitive-attr-TPR,0-TPR_over_1-TPR,sensitive-attr-TPRRatio,diff:1-TPRto0-TPR,sensitive-attr-TPRDiff,0-TNR,1-TNR,sensitive-attr-TNR,0-TNR_over_1-TNR,sensitive-attr-TNRRatio,diff:1-TNRto0-TNR,sensitive-attr-TNRDiff,0-FPR,1-FPR,sensitive-attr-FPR,0-FPR_over_1-FPR,sensitive-attr-FPRRatio,diff:1-FPRto0-FPR,sensitive-attr-FPRDiff,0-FNR,1-FNR,sensitive-attr-FNR,0-FNR_over_1-FNR,sensitive-attr-FNRRatio,diff:1-FNRto0-FNR,sensitive-attr-FNRDiff,0-calibration+,1-calibration+,sensitive-attr-calibration+,0-calibration+_over_1-calibration+,sensitive-attr-calibration+Ratio,diff:1-calibration+to0-calibration+,sensitive-attr-calibration+Diff,0-calibration-,1-calibration-,sensitive-attr-calibration-,0-calibration-_over_1-calibration-,sensitive-attr-calibration-Ratio,diff:1-calibration-to0-calibration-,sensitive-attr-calibration-Diff
ZafarFairness-DIavgall,c=0.0010000000000000002,0,0.9253731343283582,0.9555555555555556,0.8636363636363636,0.9095959595959596,0.8293057827040288,0.7233333333333334,0.7233333333333334,0.7768817204301076,0.9166666666666666,0.9354838709677419,0.9260752688172043,0.9798850574712644,0.9798850574712644,0.9811827956989247,0.9811827956989247,1.0,0.9259259259259259,0.962962962962963,1.08,1.08,1.074074074074074,1.074074074074074,0.8333333333333334,1.0,0.9166666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.0,0.08333333333333331,0.0,1.0,1.1666666666666665,1.1666666666666665,0.0,0.07407407407407407,0.037037037037037035,0.0,1.0,0.9259259259259259,0.9259259259259259,0.8571428571428571,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.3333333333333333,0.16666666666666666,0.0,1.0,0.6666666666666667,0.6666666666666667
ZafarFairness-DIavgall,c=0.0021544346900318843,0,0.9253731343283582,0.9555555555555556,0.8636363636363636,0.9095959595959596,0.8293057827040288,0.7233333333333334,0.7233333333333334,0.7768817204301076,0.9166666666666666,0.9354838709677419,0.9260752688172043,0.9798850574712644,0.9798850574712644,0.9811827956989247,0.9811827956989247,1.0,0.9259259259259259,0.962962962962963,1.08,1.08,1.074074074074074,1.074074074074074,0.8333333333333334,1.0,0.9166666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.0,0.08333333333333331,0.0,1.0,1.1666666666666665,1.1666666666666665,0.0,0.07407407407407407,0.037037037037037035,0.0,1.0,0.9259259259259259,0.9259259259259259,0.8571428571428571,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.3333333333333333,0.16666666666666666,0.0,1.0,0.6666666666666667,0.6666666666666667
ZafarFairness-DIavgall,c=0.004641588833612781,0,0.9253731343283582,0.9555555555555556,0.8636363636363636,0.9095959595959596,0.8293057827040288,0.7233333333333334,0.7233333333333334,0.7768817204301076,0.9166666666666666,0.9354838709677419,0.9260752688172043,0.9798850574712644,0.9798850574712644,0.9811827956989247,0.9811827956989247,1.0,0.9259259259259259,0.962962962962963,1.08,1.08,1.074074074074074,1.074074074074074,0.8333333333333334,1.0,0.9166666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.0,0.08333333333333331,0.0,1.0,1.1666666666666665,1.1666666666666665,0.0,0.07407407407407407,0.037037037037037035,0.0,1.0,0.9259259259259259,0.9259259259259259,0.8571428571428571,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.3333333333333333,0.16666666666666666,0.0,1.0,0.6666666666666667,0.6666666666666667
ZafarFairness-DIavgall,c=0.009999999999999995,0,0.9253731343283582,0.9555555555555556,0.8636363636363636,0.9095959595959596,0.8293057827040288,0.7233333333333334,0.7233333333333334,0.7768817204301076,0.9166666666666666,0.9354838709677419,0.9260752688172043,0.9798850574712644,0.9798850574712644,0.9811827956989247,0.9811827956989247,1.0,0.9259259259259259,0.962962962962963,1.08,1.08,1.074074074074074,1.074074074074074,0.8333333333333334,1.0,0.9166666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.0,0.08333333333333331,0.0,1.0,1.1666666666666665,1.1666666666666665,0.0,0.07407407407407407,0.037037037037037035,0.0,1.0,0.9259259259259259,0.9259259259259259,0.8571428571428571,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.3333333333333333,0.16666666666666666,0.0,1.0,0.6666666666666667,0.6666666666666667
ZafarFairness-DIavgall,c=0.02154434690031884,0,0.9253731343283582,0.9555555555555556,0.8636363636363636,0.9095959595959596,0.8293057827040288,0.7233333333333334,0.7233333333333334,0.7768817204301076,0.9166666666666666,0.9354838709677419,0.9260752688172043,0.9798850574712644,0.9798850574712644,0.9811827956989247,0.9811827956989247,1.0,0.9259259259259259,0.962962962962963,1.08,1.08,1.074074074074074,1.074074074074074,0.8333333333333334,1.0,0.9166666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.0,0.08333333333333331,0.0,1.0,1.1666666666666665,1.1666666666666665,0.0,0.07407407407407407,0.037037037037037035,0.0,1.0,0.9259259259259259,0.9259259259259259,0.8571428571428571,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.3333333333333333,0.16666666666666666,0.0,1.0,0.6666666666666667,0.6666666666666667
ZafarFairness-DIavgall,c=0.046415888336127795,0,0.9253731343283582,0.9555555555555556,0.8636363636363636,0.9095959595959596,0.8293057827040288,0.7233333333333334,0.7233333333333334,0.7768817204301076,0.9166666666666666,0.9354838709677419,0.9260752688172043,0.9798850574712644,0.9798850574712644,0.9811827956989247,0.9811827956989247,1.0,0.9259259259259259,0.962962962962963,1.08,1.08,1.074074074074074,1.074074074074074,0.8333333333333334,1.0,0.9166666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.0,0.08333333333333331,0.0,1.0,1.1666666666666665,1.1666666666666665,0.0,0.07407407407407407,0.037037037037037035,0.0,1.0,0.9259259259259259,0.9259259259259259,0.8571428571428571,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.3333333333333333,0.16666666666666666,0.0,1.0,0.6666666666666667,0.6666666666666667
ZafarFairness-DIavgall,c=0.09999999999999998,0,0.9253731343283582,0.9555555555555556,0.8636363636363636,0.9095959595959596,0.8293057827040288,0.7233333333333334,0.7233333333333334,0.7768817204301076,0.9166666666666666,0.9354838709677419,0.9260752688172043,0.9798850574712644,0.9798850574712644,0.9811827956989247,0.9811827956989247,1.0,0.9259259259259259,0.962962962962963,1.08,1.08,1.074074074074074,1.074074074074074,0.8333333333333334,1.0,0.9166666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.0,0.08333333333333331,0.0,1.0,1.1666666666666665,1.1666666666666665,0.0,0.07407407407407407,0.037037037037037035,0.0,1.0,0.9259259259259259,0.9259259259259259,0.8571428571428571,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.3333333333333333,0.16666666666666666,0.0,1.0,0.6666666666666667,0.6666666666666667
ZafarFairness-DIavgall,c=0.21544346900318834,0,0.9253731343283582,0.9555555555555556,0.8636363636363636,0.9095959595959596,0.8293057827040288,0.7233333333333334,0.7233333333333334,0.7768817204301076,0.9166666666666666,0.9354838709677419,0.9260752688172043,0.9798850574712644,0.9798850574712644,0.9811827956989247,0.9811827956989247,1.0,0.9259259259259259,0.962962962962963,1.08,1.08,1.074074074074074,1.074074074074074,0.8333333333333334,1.0,0.9166666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.0,0.08333333333333331,0.0,1.0,1.1666666666666665,1.1666666666666665,0.0,0.07407407407407407,0.037037037037037035,0.0,1.0,0.9259259259259259,0.9259259259259259,0.8571428571428571,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.3333333333333333,0.16666666666666666,0.0,1.0,0.6666666666666667,0.6666666666666667
ZafarFairness-DIavgall,c=0.46415888336127786,0,0.9552238805970149,0.9777777777777777,0.9090909090909091,0.9434343434343434,0.8978180976746452,0.6623931623931624,0.6623931623931624,0.7168458781362007,0.9444444444444444,0.967741935483871,0.9560931899641577,0.9759259259259259,0.9759259259259259,0.9767025089605734,0.9767025089605734,1.0,0.9629629629629629,0.9814814814814814,1.0384615384615385,1.0384615384615385,1.0370370370370372,1.0370370370370372,0.8888888888888888,1.0,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.11111111111111116,0.0,0.05555555555555558,0.0,1.0,1.1111111111111112,1.1111111111111112,0.0,0.03703703703703709,0.018518518518518545,0.0,1.0,0.9629629629629629,0.9629629629629629,0.9,1.0,0.95,0.9,0.9,0.9,0.9,0.0,0.2,0.1,0.0,1.0,0.8,0.8
ZafarFairness-DIavgall,c=1.0,0,0.9850746268656716,1.0,0.9545454545454546,0.9772727272727273,0.9663304126452616,0.6059670781893004,0.6059670781893004,0.6568100358422939,0.9722222222222222,1.0,0.9861111111111112,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444444444444444,1.0,0.9722222222222222,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.05555555555555558,0.0,0.02777777777777779,0.0,1.0,1.0555555555555556,1.0555555555555556,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9473684210526315,1.0,0.9736842105263157,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,0.0,1.0,1.0,1.0,1.0,1.0
