algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,Race-accuracy,0-accuracy_over_1-accuracy,Race-accuracyRatio,diff:1-accuracyto0-accuracy,Race-accuracyDiff,0-TPR,1-TPR,Race-TPR,0-TPR_over_1-TPR,Race-TPRRatio,diff:1-TPRto0-TPR,Race-TPRDiff,0-TNR,1-TNR,Race-TNR,0-TNR_over_1-TNR,Race-TNRRatio,diff:1-TNRto0-TNR,Race-TNRDiff,0-FPR,1-FPR,Race-FPR,0-FPR_over_1-FPR,Race-FPRRatio,diff:1-FPRto0-FPR,Race-FPRDiff,0-FNR,1-FNR,Race-FNR,0-FNR_over_1-FNR,Race-FNRRatio,diff:1-FNRto0-FNR,Race-FNRDiff,0-calibration+,1-calibration+,Race-calibration+,0-calibration+_over_1-calibration+,Race-calibration+Ratio,diff:1-calibration+to0-calibration+,Race-calibration+Diff,0-calibration-,1-calibration-,Race-calibration-,0-calibration-_over_1-calibration-,Race-calibration-Ratio,diff:1-calibration-to0-calibration-,Race-calibration-Diff
Kamishima-accuracy,eta=40.0,0,0.575,0.25,0.9,0.575,0.19738550848793066,0.0,1.0,0.72,0.6666666666666666,0.52,0.5933333333333333,1.282051282051282,1.282051282051282,1.1466666666666665,1.1466666666666665,0.0,0.3333333333333333,0.16666666666666666,0.0,1.0,0.6666666666666667,0.6666666666666667,1.0,0.8,0.9,1.25,1.25,1.2,1.2,0.0,0.19999999999999996,0.09999999999999998,0.0,1.0,0.8,0.8,1.0,0.6666666666666667,0.8333333333333334,1.4999999999999998,1.4999999999999998,1.3333333333333333,1.3333333333333333,1.0,0.7142857142857143,0.8571428571428572,1.4,1.4,1.2857142857142856,1.2857142857142856,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.6,0.6,0.7777777777777777,0.7777777777777777
Kamishima-accuracy,eta=50.0,0,0.525,0.05,1.0,0.525,0.16012815380508713,0.0,1.0,0.96,0.6666666666666666,0.44,0.5533333333333333,1.5151515151515151,1.5151515151515151,1.2266666666666666,1.2266666666666666,0.0,0.06666666666666667,0.03333333333333333,0.0,1.0,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.9666666666666667,1.0714285714285714,1.0714285714285714,1.0666666666666667,1.0666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5833333333333334,0.45833333333333337,0.5714285714285714,0.5714285714285714,0.75,0.75
Kamishima-accuracy,eta=100.0,0,0.75,0.8,0.7,0.75,0.502518907629606,0.07936507936507936,0.07936507936507936,0.22666666666666668,0.7333333333333333,0.76,0.7466666666666666,0.9649122807017543,0.9649122807017543,0.9733333333333333,0.9733333333333333,0.2,1.0,0.6,0.2,0.2,0.19999999999999996,0.19999999999999996,1.0,0.4,0.7,2.5,2.5,1.6,1.6,0.0,0.6,0.3,0.0,1.0,0.4,0.4,0.8,0.0,0.4,0.0,1.0,1.8,1.8,1.0,0.7142857142857143,0.8571428571428572,1.4,1.4,1.2857142857142856,1.2857142857142856,0.2857142857142857,0.0,0.14285714285714285,0.0,1.0,1.2857142857142856,1.2857142857142856
Kamishima-accuracy,eta=150.0,0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.6666666666666666,0.4,0.5333333333333333,1.6666666666666665,1.6666666666666665,1.2666666666666666,1.2666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6,0.4666666666666667,0.5555555555555556,0.5555555555555556,0.7333333333333334,0.7333333333333334
Kamishima-accuracy,eta=200.0,0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.6666666666666666,0.4,0.5333333333333333,1.6666666666666665,1.6666666666666665,1.2666666666666666,1.2666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6,0.4666666666666667,0.5555555555555556,0.5555555555555556,0.7333333333333334,0.7333333333333334
Kamishima-accuracy,eta=250.0,0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.6666666666666666,0.4,0.5333333333333333,1.6666666666666665,1.6666666666666665,1.2666666666666666,1.2666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6,0.4666666666666667,0.5555555555555556,0.5555555555555556,0.7333333333333334,0.7333333333333334
Kamishima-accuracy,eta=300.0,0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.6666666666666666,0.4,0.5333333333333333,1.6666666666666665,1.6666666666666665,1.2666666666666666,1.2666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6,0.4666666666666667,0.5555555555555556,0.5555555555555556,0.7333333333333334,0.7333333333333334
Kamishima-accuracy,eta=0.0,1,0.8,0.8095238095238095,0.7894736842105263,0.7994987468671679,0.5989974937343358,0.11634349030470914,0.11634349030470914,0.20050125313283207,0.6842105263157895,0.9047619047619048,0.7944862155388471,0.7562326869806094,0.7562326869806094,0.7794486215538847,0.7794486215538847,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.8666666666666667,0.5,0.6833333333333333,1.7333333333333334,1.7333333333333334,1.3666666666666667,1.3666666666666667,0.1333333333333333,0.5,0.31666666666666665,0.2666666666666666,0.2666666666666666,0.6333333333333333,0.6333333333333333,1.0,0.0,0.5,0.0,1.0,2.0,2.0,0.0,0.8947368421052632,0.4473684210526316,0.0,1.0,0.10526315789473684,0.10526315789473684,0.23529411764705882,0.0,0.11764705882352941,0.0,1.0,1.2352941176470589,1.2352941176470589
Kamishima-accuracy,eta=1.0,1,0.8,0.8095238095238095,0.7894736842105263,0.7994987468671679,0.5989974937343358,0.11634349030470914,0.11634349030470914,0.20050125313283207,0.6842105263157895,0.9047619047619048,0.7944862155388471,0.7562326869806094,0.7562326869806094,0.7794486215538847,0.7794486215538847,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.8666666666666667,0.5,0.6833333333333333,1.7333333333333334,1.7333333333333334,1.3666666666666667,1.3666666666666667,0.1333333333333333,0.5,0.31666666666666665,0.2666666666666666,0.2666666666666666,0.6333333333333333,0.6333333333333333,1.0,0.0,0.5,0.0,1.0,2.0,2.0,0.0,0.8947368421052632,0.4473684210526316,0.0,1.0,0.10526315789473684,0.10526315789473684,0.23529411764705882,0.0,0.11764705882352941,0.0,1.0,1.2352941176470589,1.2352941176470589
Kamishima-accuracy,eta=2.0,1,0.8,0.8095238095238095,0.7894736842105263,0.7994987468671679,0.5989974937343358,0.11634349030470914,0.11634349030470914,0.20050125313283207,0.6842105263157895,0.9047619047619048,0.7944862155388471,0.7562326869806094,0.7562326869806094,0.7794486215538847,0.7794486215538847,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.8666666666666667,0.5,0.6833333333333333,1.7333333333333334,1.7333333333333334,1.3666666666666667,1.3666666666666667,0.1333333333333333,0.5,0.31666666666666665,0.2666666666666666,0.2666666666666666,0.6333333333333333,0.6333333333333333,1.0,0.0,0.5,0.0,1.0,2.0,2.0,0.0,0.8947368421052632,0.4473684210526316,0.0,1.0,0.10526315789473684,0.10526315789473684,0.23529411764705882,0.0,0.11764705882352941,0.0,1.0,1.2352941176470589,1.2352941176470589
