Algorithms,Acc,Acc_SD,BCR,BCR_SD,MCC,MCC_SD,DI,DI_SD,CV,CV_SD,Run Time
Calders,0.756304241833,0.0309451222347,0.8283715260848366,0.0205562733963,0.282215611201,0.0492069452721,1.6211167990322561,0.885828377491,0.9137102386658071,0.126900580523,0:00:01.539436
