algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,Race-accuracy,0-accuracy_over_1-accuracy,Race-accuracyRatio,diff:1-accuracyto0-accuracy,Race-accuracyDiff,0-TPR,1-TPR,Race-TPR,0-TPR_over_1-TPR,Race-TPRRatio,diff:1-TPRto0-TPR,Race-TPRDiff,0-TNR,1-TNR,Race-TNR,0-TNR_over_1-TNR,Race-TNRRatio,diff:1-TNRto0-TNR,Race-TNRDiff,0-FPR,1-FPR,Race-FPR,0-FPR_over_1-FPR,Race-FPRRatio,diff:1-FPRto0-FPR,Race-FPRDiff,0-FNR,1-FNR,Race-FNR,0-FNR_over_1-FNR,Race-FNRRatio,diff:1-FNRto0-FNR,Race-FNRDiff,0-calibration+,1-calibration+,Race-calibration+,0-calibration+_over_1-calibration+,Race-calibration+Ratio,diff:1-calibration+to0-calibration+,Race-calibration+Diff,0-calibration-,1-calibration-,Race-calibration-,0-calibration-_over_1-calibration-,Race-calibration-Ratio,diff:1-calibration-to0-calibration-,Race-calibration-Diff
Kamishima-DIavgall,eta=0.0,0,0.717948717948718,0.8157894736842105,0.625,0.7203947368421053,0.4479186068643344,0.06534090909090909,0.06534090909090909,0.10597826086956519,0.75,0.6956521739130435,0.7228260869565217,1.078125,1.078125,1.0543478260869565,1.0543478260869565,0.125,1.0,0.5625,0.125,0.125,0.125,0.125,0.9583333333333334,0.125,0.5416666666666667,7.666666666666667,7.666666666666667,1.8333333333333335,1.8333333333333335,0.04166666666666663,0.875,0.4583333333333333,0.047619047619047575,0.047619047619047575,0.16666666666666663,0.16666666666666663,0.875,0.0,0.4375,0.0,1.0,1.875,1.875,0.5,0.6818181818181818,0.5909090909090908,0.7333333333333334,0.7333333333333334,0.8181818181818182,0.8181818181818182,0.23333333333333334,0.0,0.11666666666666667,0.0,1.0,1.2333333333333334,1.2333333333333334
Kamishima-DIavgall,eta=1.0,0,0.7307692307692307,0.8157894736842105,0.65,0.7328947368421053,0.47124660766021415,0.06686046511627906,0.06686046511627906,0.12771739130434778,0.75,0.717391304347826,0.7336956521739131,1.0454545454545454,1.0454545454545454,1.0326086956521738,1.0326086956521738,0.125,1.0,0.5625,0.125,0.125,0.125,0.125,0.9583333333333334,0.1875,0.5729166666666667,5.111111111111112,5.111111111111112,1.7708333333333335,1.7708333333333335,0.04166666666666663,0.8125,0.4270833333333333,0.05128205128205124,0.05128205128205124,0.22916666666666663,0.22916666666666663,0.875,0.0,0.4375,0.0,1.0,1.875,1.875,0.5,0.6976744186046512,0.5988372093023255,0.7166666666666667,0.7166666666666667,0.8023255813953488,0.8023255813953488,0.23333333333333334,0.0,0.11666666666666667,0.0,1.0,1.2333333333333334,1.2333333333333334
Kamishima-DIavgall,eta=2.0,0,0.7435897435897436,0.7894736842105263,0.7,0.7447368421052631,0.49076687981751005,0.0350609756097561,0.0350609756097561,0.13994565217391308,0.71875,0.7608695652173914,0.7398097826086957,0.9446428571428571,0.9446428571428571,0.9578804347826086,0.9578804347826086,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.9583333333333334,0.3125,0.6354166666666667,3.066666666666667,3.066666666666667,1.6458333333333335,1.6458333333333335,0.04166666666666663,0.6875,0.3645833333333333,0.06060606060606055,0.06060606060606055,0.35416666666666663,0.35416666666666663,1.0,0.0,0.5,0.0,1.0,2.0,2.0,0.0,0.7317073170731707,0.36585365853658536,0.0,1.0,0.2682926829268293,0.2682926829268293,0.25806451612903225,0.0,0.12903225806451613,0.0,1.0,1.2580645161290323,1.2580645161290323
Kamishima-DIavgall,eta=3.0,0,0.7692307692307693,0.7894736842105263,0.75,0.7697368421052632,0.5394736842105262,0.03685897435897436,0.03685897435897436,0.18342391304347827,0.71875,0.8043478260869565,0.7615489130434783,0.893581081081081,0.893581081081081,0.9144021739130435,0.9144021739130435,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.9583333333333334,0.4375,0.6979166666666667,2.1904761904761907,2.1904761904761907,1.5208333333333335,1.5208333333333335,0.04166666666666663,0.5625,0.3020833333333333,0.07407407407407401,0.07407407407407401,0.47916666666666663,0.47916666666666663,1.0,0.0,0.5,0.0,1.0,2.0,2.0,0.0,0.7692307692307693,0.38461538461538464,0.0,1.0,0.23076923076923073,0.23076923076923073,0.25806451612903225,0.0,0.12903225806451613,0.0,1.0,1.2580645161290323,1.2580645161290323
Kamishima-DIavgall,eta=4.0,0,0.7692307692307693,0.7894736842105263,0.75,0.7697368421052632,0.5394736842105262,0.03685897435897436,0.03685897435897436,0.18342391304347827,0.71875,0.8043478260869565,0.7615489130434783,0.893581081081081,0.893581081081081,0.9144021739130435,0.9144021739130435,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.9583333333333334,0.4375,0.6979166666666667,2.1904761904761907,2.1904761904761907,1.5208333333333335,1.5208333333333335,0.04166666666666663,0.5625,0.3020833333333333,0.07407407407407401,0.07407407407407401,0.47916666666666663,0.47916666666666663,1.0,0.0,0.5,0.0,1.0,2.0,2.0,0.0,0.7692307692307693,0.38461538461538464,0.0,1.0,0.23076923076923073,0.23076923076923073,0.25806451612903225,0.0,0.12903225806451613,0.0,1.0,1.2580645161290323,1.2580645161290323
Kamishima-DIavgall,eta=5.0,0,0.7564102564102564,0.7368421052631579,0.775,0.7559210526315789,0.5123479615275489,0.03993055555555555,0.03993055555555555,0.24864130434782605,0.71875,0.782608695652174,0.7506793478260869,0.9184027777777778,0.9184027777777778,0.936141304347826,0.936141304347826,0.0,0.9333333333333333,0.4666666666666667,0.0,1.0,0.06666666666666665,0.06666666666666665,0.9583333333333334,0.5,0.7291666666666667,1.9166666666666667,1.9166666666666667,1.4583333333333335,1.4583333333333335,0.04166666666666663,0.5,0.2708333333333333,0.08333333333333326,0.08333333333333326,0.5416666666666666,0.5416666666666666,1.0,0.06666666666666665,0.5333333333333333,15.000000000000004,15.000000000000004,1.9333333333333333,1.9333333333333333,0.0,0.7777777777777778,0.3888888888888889,0.0,1.0,0.2222222222222222,0.2222222222222222,0.25806451612903225,0.2,0.22903225806451613,1.2903225806451613,1.2903225806451613,1.0580645161290323,1.0580645161290323
Kamishima-DIavgall,eta=10.0,0,0.6666666666666666,0.3684210526315789,0.95,0.6592105263157895,0.3941556275681386,0.0,1.0,0.6521739130434783,0.75,0.6086956521739131,0.6793478260869565,1.232142857142857,1.232142857142857,1.141304347826087,1.141304347826087,0.0,0.4666666666666667,0.23333333333333334,0.0,1.0,0.5333333333333333,0.5333333333333333,1.0,0.875,0.9375,1.1428571428571428,1.1428571428571428,1.125,1.125,0.0,0.125,0.0625,0.0,1.0,0.875,0.875,1.0,0.5333333333333333,0.7666666666666666,1.875,1.875,1.4666666666666668,1.4666666666666668,1.0,0.875,0.9375,1.1428571428571428,1.1428571428571428,1.125,1.125,0.25,0.5333333333333333,0.39166666666666666,0.46875,0.46875,0.7166666666666667,0.7166666666666667
Kamishima-DIavgall,eta=15.0,0,0.5128205128205128,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.75,0.34782608695652173,0.5489130434782609,2.15625,2.15625,1.4021739130434783,1.4021739130434783,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.6521739130434783,0.45108695652173914,0.3833333333333333,0.3833333333333333,0.5978260869565217,0.5978260869565217
Kamishima-DIavgall,eta=20.0,0,0.6153846153846154,0.23684210526315788,0.975,0.6059210526315789,0.3167230138342652,0.0,1.0,0.782608695652174,0.75,0.5217391304347826,0.6358695652173914,1.4375,1.4375,1.2282608695652173,1.2282608695652173,0.0,0.3,0.15,0.0,1.0,0.7,0.7,1.0,0.9375,0.96875,1.0666666666666667,1.0666666666666667,1.0625,1.0625,0.0,0.0625,0.03125,0.0,1.0,0.9375,0.9375,1.0,0.7,0.85,1.4285714285714286,1.4285714285714286,1.3,1.3,1.0,0.9,0.95,1.1111111111111112,1.1111111111111112,1.1,1.1,0.25,0.5833333333333334,0.4166666666666667,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.6666666666666666
Kamishima-DIavgall,eta=30.0,0,0.5128205128205128,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.75,0.34782608695652173,0.5489130434782609,2.15625,2.15625,1.4021739130434783,1.4021739130434783,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.6521739130434783,0.45108695652173914,0.3833333333333333,0.3833333333333333,0.5978260869565217,0.5978260869565217
Kamishima-DIavgall,eta=40.0,0,0.5128205128205128,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.75,0.34782608695652173,0.5489130434782609,2.15625,2.15625,1.4021739130434783,1.4021739130434783,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.6521739130434783,0.45108695652173914,0.3833333333333333,0.3833333333333333,0.5978260869565217,0.5978260869565217
Kamishima-DIavgall,eta=50.0,0,0.5128205128205128,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.75,0.34782608695652173,0.5489130434782609,2.15625,2.15625,1.4021739130434783,1.4021739130434783,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.6521739130434783,0.45108695652173914,0.3833333333333333,0.3833333333333333,0.5978260869565217,0.5978260869565217
