algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,H-accuracy,B-accuracy,W-accuracy,Race-accuracy,H-accuracy_over_W-accuracy,B-accuracy_over_W-accuracy,Race-accuracyRatio,diff:W-accuracytoH-accuracy,diff:W-accuracytoB-accuracy,Race-accuracyDiff,H-TPR,B-TPR,W-TPR,Race-TPR,H-TPR_over_W-TPR,B-TPR_over_W-TPR,Race-TPRRatio,diff:W-TPRtoH-TPR,diff:W-TPRtoB-TPR,Race-TPRDiff,H-TNR,B-TNR,W-TNR,Race-TNR,H-TNR_over_W-TNR,B-TNR_over_W-TNR,Race-TNRRatio,diff:W-TNRtoH-TNR,diff:W-TNRtoB-TNR,Race-TNRDiff,H-FPR,B-FPR,W-FPR,Race-FPR,H-FPR_over_W-FPR,B-FPR_over_W-FPR,Race-FPRRatio,diff:W-FPRtoH-FPR,diff:W-FPRtoB-FPR,Race-FPRDiff,H-FNR,B-FNR,W-FNR,Race-FNR,H-FNR_over_W-FNR,B-FNR_over_W-FNR,Race-FNRRatio,diff:W-FNRtoH-FNR,diff:W-FNRtoB-FNR,Race-FNRDiff,H-calibration+,B-calibration+,W-calibration+,Race-calibration+,H-calibration+_over_W-calibration+,B-calibration+_over_W-calibration+,Race-calibration+Ratio,diff:W-calibration+toH-calibration+,diff:W-calibration+toB-calibration+,Race-calibration+Diff,H-calibration-,B-calibration-,W-calibration-,Race-calibration-,H-calibration-_over_W-calibration-,B-calibration-_over_W-calibration-,Race-calibration-Ratio,diff:W-calibration-toH-calibration-,diff:W-calibration-toB-calibration-,Race-calibration-Diff
LR,,0,0.8076923076923077,0.8947368421052632,0.725,0.8098684210526316,0.6269976051072341,0.5227272727272727,0.5357100415923945,0.657608695652174,0.8235294117647058,0.8,0.8043478260869565,0.8092924126172208,1.0238473767885532,0.9945945945945946,1.009220985691574,1.0191815856777493,0.9956521739130435,1.0074168797953964,0.6666666666666666,1.0,0.9,0.8555555555555555,0.7407407407407407,1.1111111111111112,0.9259259259259259,0.7666666666666666,1.1,0.9333333333333333,0.8571428571428571,0.7,0.625,0.7273809523809524,1.3714285714285714,1.1199999999999999,1.2457142857142856,1.2321428571428572,1.075,1.1535714285714285,0.1428571428571429,0.30000000000000004,0.375,0.27261904761904765,0.3809523809523811,0.8000000000000002,0.5904761904761906,0.7678571428571429,0.925,0.8464285714285715,0.33333333333333337,0.0,0.09999999999999998,0.14444444444444446,3.3333333333333344,0.0,1.6666666666666672,1.2333333333333334,0.9,1.0666666666666667,0.5,0.625,0.8181818181818182,0.6477272727272728,0.611111111111111,0.7638888888888888,0.6875,0.6818181818181818,0.8068181818181818,0.7443181818181818,0.07692307692307693,0.0,0.23076923076923078,0.10256410256410257,0.3333333333333333,0.0,0.16666666666666666,0.8461538461538461,0.7692307692307692,0.8076923076923077
LR,,1,0.8589743589743589,0.9,0.8157894736842105,0.8578947368421053,0.7193476868642573,0.731924360400445,0.7326867816091954,0.8345916266300617,0.7333333333333333,0.9375,0.8723404255319149,0.8477245862884161,0.840650406504065,1.0746951219512195,0.9576727642276422,0.8609929078014184,1.065159574468085,0.9630762411347518,0.8,1.0,0.896551724137931,0.8988505747126437,0.8923076923076924,1.1153846153846154,1.0038461538461538,0.903448275862069,1.103448275862069,1.0034482758620689,0.7,0.9,0.8333333333333334,0.8111111111111112,0.8399999999999999,1.08,0.96,0.8666666666666666,1.0666666666666667,0.9666666666666666,0.30000000000000004,0.09999999999999998,0.16666666666666663,0.18888888888888888,1.8000000000000007,0.6,1.2000000000000004,1.1333333333333333,0.9333333333333333,1.0333333333333332,0.19999999999999996,0.0,0.10344827586206895,0.1011494252873563,1.9333333333333331,0.0,0.9666666666666666,1.096551724137931,0.896551724137931,0.996551724137931,0.5714285714285714,0.8571428571428571,0.896551724137931,0.7750410509031198,0.6373626373626373,0.956043956043956,0.7967032967032966,0.6748768472906403,0.960591133004926,0.8177339901477831,0.125,0.0,0.16666666666666666,0.09722222222222221,0.75,0.0,0.375,0.9583333333333334,0.8333333333333334,0.8958333333333334
LR,,2,0.8846153846153846,0.9459459459459459,0.8292682926829268,0.8876071193144364,0.7764949502878024,0.42613636363636365,0.4265280330882353,0.591919191919192,0.6875,1.0,0.9111111111111111,0.8662037037037037,0.7545731707317074,1.0975609756097562,0.9260670731707318,0.7763888888888889,1.088888888888889,0.932638888888889,0.5,1.0,1.0,0.8333333333333334,0.5,1.0,0.75,0.5,1.0,0.75,0.75,1.0,0.7647058823529411,0.8382352941176471,0.9807692307692308,1.3076923076923077,1.1442307692307692,0.9852941176470589,1.2352941176470589,1.1102941176470589,0.25,0.0,0.23529411764705888,0.16176470588235295,1.0624999999999998,0.0,0.5312499999999999,1.0147058823529411,0.7647058823529411,0.8897058823529411,0.5,0.0,0.0,0.16666666666666666,0.0,1.0,0.5,1.5,1.0,1.25,0.4,1.0,0.875,0.7583333333333333,0.4571428571428572,1.1428571428571428,0.8,0.525,1.125,0.825,0.18181818181818182,0.0,0.0,0.06060606060606061,0.0,1.0,0.5,1.1818181818181819,1.0,1.0909090909090908
LR,,3,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6655671002466876,0.5925925925925926,0.6039340776182882,0.7708333333333333,0.7272727272727273,0.8421052631578947,0.8541666666666666,0.8078482190324295,0.8514412416851442,0.9858793324775353,0.9186602870813398,0.8731060606060607,0.9879385964912281,0.9305223285486444,0.6666666666666666,0.8,0.8571428571428571,0.7746031746031746,0.7777777777777778,0.9333333333333335,0.8555555555555556,0.8095238095238095,0.942857142857143,0.8761904761904762,0.75,0.8571428571428571,0.85,0.8190476190476191,0.8823529411764706,1.0084033613445378,0.9453781512605042,0.9,1.0071428571428571,0.9535714285714285,0.25,0.1428571428571429,0.15000000000000002,0.18095238095238098,1.6666666666666665,0.9523809523809526,1.3095238095238095,1.1,0.9928571428571429,1.0464285714285715,0.33333333333333337,0.19999999999999996,0.1428571428571429,0.2253968253968254,2.333333333333333,1.3999999999999992,1.8666666666666663,1.1904761904761905,1.057142857142857,1.1238095238095238,0.5,0.6666666666666666,0.8888888888888888,0.6851851851851851,0.5625,0.75,0.65625,0.6111111111111112,0.7777777777777778,0.6944444444444444,0.14285714285714285,0.07692307692307693,0.19047619047619047,0.13675213675213674,0.75,0.4038461538461539,0.576923076923077,0.9523809523809523,0.8864468864468864,0.9194139194139194
LR,,4,0.8461538461538461,0.8611111111111112,0.8333333333333334,0.8472222222222223,0.6926145481295509,0.3833333333333333,0.3786774628879892,0.5978260869565217,0.8461538461538461,0.9473684210526315,0.8043478260869565,0.865956697764478,1.051975051975052,1.177809388335704,1.114892220155378,1.0418060200668897,1.1430205949656749,1.0924133075162823,0.6666666666666666,0.8333333333333334,0.8888888888888888,0.7962962962962963,0.75,0.9375000000000001,0.84375,0.7777777777777778,0.9444444444444445,0.8611111111111112,0.9,1.0,0.6842105263157895,0.8614035087719297,1.3153846153846154,1.4615384615384615,1.3884615384615384,1.2157894736842105,1.3157894736842106,1.2657894736842106,0.09999999999999998,0.0,0.3157894736842105,0.13859649122807016,0.3166666666666666,0.0,0.1583333333333333,0.7842105263157895,0.6842105263157895,0.7342105263157894,0.33333333333333337,0.16666666666666663,0.11111111111111116,0.20370370370370372,2.999999999999999,1.4999999999999991,2.249999999999999,1.2222222222222223,1.0555555555555554,1.1388888888888888,0.6666666666666666,1.0,0.8,0.8222222222222223,0.8333333333333333,1.25,1.0416666666666665,0.8666666666666666,1.2,1.0333333333333332,0.1,0.07142857142857142,0.1875,0.11964285714285715,0.5333333333333333,0.38095238095238093,0.45714285714285713,0.9125,0.8839285714285714,0.8982142857142856
LR,,5,0.8461538461538461,0.9523809523809523,0.7222222222222222,0.8373015873015872,0.701068184015974,0.6497695852534563,0.643452380952381,0.7391901166781057,0.7333333333333333,0.8125,0.8936170212765957,0.8131501182033096,0.8206349206349206,0.9092261904761905,0.8649305555555555,0.8397163120567376,0.9188829787234043,0.879299645390071,0.6,1.0,1.0,0.8666666666666667,0.6,1.0,0.8,0.6,1.0,0.8,0.8,0.6666666666666666,0.7058823529411765,0.7241830065359478,1.1333333333333333,0.9444444444444443,1.0388888888888888,1.0941176470588236,0.9607843137254901,1.0274509803921568,0.19999999999999996,0.33333333333333337,0.2941176470588235,0.27581699346405225,0.6799999999999999,1.1333333333333335,0.9066666666666667,0.9058823529411765,1.0392156862745099,0.9725490196078432,0.4,0.0,0.0,0.13333333333333333,0.0,1.0,0.5,1.4,1.0,1.2,0.6,0.7,0.8571428571428571,0.719047619047619,0.7000000000000001,0.8166666666666667,0.7583333333333333,0.7428571428571429,0.8428571428571429,0.7928571428571429,0.2,0.0,0.0,0.06666666666666667,0.0,1.0,0.5,1.2,1.0,1.1
LR,,6,0.9102564102564102,1.0,0.8205128205128205,0.9102564102564102,0.8340576562282991,0.5972629521016618,0.6208236208236207,0.7172271791352094,0.7692307692307693,1.0,0.9148936170212766,0.8947081287506818,0.8407871198568874,1.0930232558139534,0.9669051878354205,0.8543371522094927,1.0851063829787235,0.9697217675941081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.7777777777777778,0.8148148148148148,0.8571428571428571,1.2857142857142856,1.0714285714285714,0.8888888888888888,1.2222222222222223,1.0555555555555556,0.33333333333333337,0.0,0.2222222222222222,0.1851851851851852,1.5000000000000002,0.0,0.7500000000000001,1.1111111111111112,0.7777777777777778,0.9444444444444444,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,0.8787878787878788,0.8167388167388167,0.6502463054187192,1.1379310344827587,0.8940886699507389,0.6926406926406926,1.121212121212121,0.9069264069264069,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LR,,7,0.8076923076923077,0.9,0.7105263157894737,0.8052631578947369,0.6235860717794989,0.579696394686907,0.5759803921568627,0.6959505833905284,0.8,0.75,0.8297872340425532,0.7932624113475177,0.9641025641025642,0.9038461538461539,0.933974358974359,0.9702127659574469,0.9202127659574468,0.9452127659574469,0.6666666666666666,1.0,0.9333333333333333,0.8666666666666666,0.7142857142857142,1.0714285714285714,0.8928571428571428,0.7333333333333333,1.0666666666666667,0.8999999999999999,0.8888888888888888,0.6666666666666666,0.6470588235294118,0.7342047930283223,1.3737373737373737,1.0303030303030303,1.202020202020202,1.2418300653594772,1.0196078431372548,1.130718954248366,0.11111111111111116,0.33333333333333337,0.3529411764705882,0.2657952069716776,0.314814814814815,0.9444444444444446,0.6296296296296298,0.758169934640523,0.9803921568627452,0.869281045751634,0.33333333333333337,0.0,0.06666666666666665,0.13333333333333333,5.000000000000002,0.0,2.500000000000001,1.2666666666666666,0.9333333333333333,1.1,0.8,0.5,0.8235294117647058,0.707843137254902,0.9714285714285715,0.6071428571428572,0.7892857142857144,0.9764705882352942,0.6764705882352942,0.8264705882352942,0.2,0.0,0.15384615384615385,0.11794871794871796,1.3,0.0,0.65,1.0461538461538462,0.8461538461538461,0.9461538461538461
LR,,8,0.8974358974358975,0.9142857142857143,0.8837209302325582,0.8990033222591363,0.7948441222565951,0.43831168831168826,0.426510989010989,0.6505050505050505,0.8461538461538461,1.0,0.8666666666666667,0.9042735042735043,0.9763313609467456,1.1538461538461537,1.0650887573964496,0.9794871794871794,1.1333333333333333,1.0564102564102564,0.6666666666666666,1.0,0.9230769230769231,0.8632478632478632,0.7222222222222221,1.0833333333333333,0.9027777777777777,0.7435897435897435,1.0769230769230769,0.9102564102564101,0.9,1.0,0.7894736842105263,0.8964912280701753,1.14,1.2666666666666666,1.2033333333333331,1.1105263157894738,1.2105263157894737,1.1605263157894736,0.09999999999999998,0.0,0.21052631578947367,0.10350877192982455,0.4749999999999999,0.0,0.23749999999999996,0.8894736842105263,0.7894736842105263,0.8394736842105264,0.33333333333333337,0.0,0.07692307692307687,0.13675213675213674,4.333333333333337,0.0,2.1666666666666683,1.2564102564102564,0.9230769230769231,1.0897435897435899,0.6666666666666666,1.0,0.8571428571428571,0.8412698412698413,0.7777777777777778,1.1666666666666667,0.9722222222222223,0.8095238095238095,1.1428571428571428,0.9761904761904762,0.1,0.0,0.11764705882352941,0.07254901960784314,0.8500000000000001,0.0,0.42500000000000004,0.9823529411764707,0.8823529411764706,0.9323529411764706
LR,,9,0.8974358974358975,0.9428571428571428,0.8604651162790697,0.9016611295681063,0.7990858564510239,0.48265306122448975,0.47485902255639095,0.6631229235880398,0.875,0.8421052631578947,0.9302325581395349,0.8824459404324765,0.940625,0.9052631578947368,0.9229440789473684,0.9447674418604651,0.9118727050183598,0.9283200734394125,0.75,0.8333333333333334,1.0,0.8611111111111112,0.75,0.8333333333333334,0.7916666666666667,0.75,0.8333333333333334,0.7916666666666667,0.9166666666666666,0.8461538461538461,0.8333333333333334,0.8653846153846154,1.0999999999999999,1.0153846153846153,1.0576923076923075,1.0833333333333333,1.0128205128205128,1.048076923076923,0.08333333333333337,0.15384615384615385,0.16666666666666663,0.1346153846153846,0.5000000000000003,0.9230769230769234,0.7115384615384619,0.9166666666666667,0.9871794871794872,0.951923076923077,0.25,0.16666666666666663,0.0,0.13888888888888887,0.0,0.0,1.0,1.25,1.1666666666666665,1.2083333333333333,0.75,0.7142857142857143,0.8928571428571429,0.7857142857142857,0.84,0.7999999999999999,0.82,0.8571428571428571,0.8214285714285714,0.8392857142857142,0.08333333333333333,0.08333333333333333,0.0,0.05555555555555555,0.0,0.0,1.0,1.0833333333333333,1.0833333333333333,1.0833333333333333
DecisionTree,,0,1.0,1.0,1.0,1.0,1.0,0.3833333333333333,0.3908496732026144,0.5978260869565217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,1,1.0,1.0,1.0,1.0,1.0,0.575083426028921,0.5739942528735632,0.7378174330816747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,2,1.0,1.0,1.0,1.0,1.0,0.43831168831168826,0.4372373949579832,0.6505050505050505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,3,1.0,1.0,1.0,1.0,1.0,0.45714285714285713,0.4593301435406698,0.6833333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,4,1.0,1.0,1.0,1.0,1.0,0.47916666666666663,0.4655870445344129,0.6942934782608695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,5,1.0,1.0,1.0,1.0,1.0,0.6064516129032258,0.6038194444444445,0.7487989018531228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,6,1.0,1.0,1.0,1.0,1.0,0.5228031145717463,0.5194518125552609,0.7055593685655457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,7,1.0,1.0,1.0,1.0,1.0,0.5053763440860215,0.5091666666666667,0.6842827728208647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,8,1.0,1.0,1.0,1.0,1.0,0.47202797202797203,0.459319526627219,0.694949494949495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,9,1.0,1.0,1.0,1.0,1.0,0.4914285714285714,0.486578947368421,0.7043189368770764,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM,lambda=1.0,0,0.9615384615384616,1.0,0.925,0.9625,0.9259141824006861,0.5270833333333333,0.5321568627450981,0.6915760869565217,0.8823529411764706,0.9333333333333333,1.0,0.9385620915032679,0.8823529411764706,0.9333333333333333,0.907843137254902,0.8823529411764706,0.9333333333333333,0.907843137254902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.9,1.0,0.919047619047619,0.8571428571428571,0.9,0.8785714285714286,0.8571428571428571,0.9,0.8785714285714286,0.1428571428571429,0.09999999999999998,0.0,0.08095238095238096,0.0,0.0,1.0,1.1428571428571428,1.1,1.1214285714285714,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.8333333333333334,1.0,0.8111111111111112,0.6,0.8333333333333334,0.7166666666666667,0.6,0.8333333333333334,0.7166666666666667,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM,lambda=1.0,1,1.0,1.0,1.0,1.0,1.0,0.575083426028921,0.5739942528735632,0.7378174330816747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM,lambda=1.0,2,0.9615384615384616,1.0,0.926829268292683,0.9634146341463414,0.9259141824006861,0.5172413793103448,0.5162905679513184,0.6888888888888889,0.9375,0.9411764705882353,0.9777777777777777,0.9521514161220043,0.9588068181818182,0.9625668449197862,0.9606868315508021,0.9597222222222223,0.9633986928104575,0.9615604575163399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9411764705882353,0.9248366013071895,0.9739583333333333,0.9739583333333333,0.9739583333333333,0.9754901960784313,0.9754901960784313,0.9754901960784313,0.08333333333333337,0.08333333333333337,0.05882352941176472,0.07516339869281048,1.416666666666667,1.416666666666667,1.416666666666667,1.0245098039215685,1.0245098039215685,1.0245098039215685,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8333333333333334,0.9655172413793104,0.8662835249042146,0.8285714285714286,0.8630952380952381,0.8458333333333334,0.8344827586206897,0.867816091954023,0.8511494252873564,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM,lambda=1.0,3,0.9871794871794872,0.9722222222222222,1.0,0.9861111111111112,0.9744805811819834,0.4740740740740741,0.4763423710792132,0.7041666666666666,1.0,1.0,0.9791666666666666,0.9930555555555555,1.021276595744681,1.021276595744681,1.021276595744681,1.0208333333333335,1.0208333333333335,1.0208333333333335,1.0,1.0,0.9642857142857143,0.9880952380952381,1.037037037037037,1.037037037037037,1.037037037037037,1.0357142857142856,1.0357142857142856,1.0357142857142856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0357142857142857,0.011904761904761899,0.0,0.0,1.0,0.9642857142857143,0.9642857142857143,0.9642857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.047619047619047616,0.015873015873015872,0.0,0.0,1.0,0.9523809523809523,0.9523809523809523,0.9523809523809523
Feldman-SVM,lambda=1.0,4,0.9487179487179487,0.9166666666666666,0.9761904761904762,0.9464285714285714,0.8976190813919004,0.5989583333333334,0.5742240215924427,0.7907608695652174,1.0,0.9473684210526315,0.9347826086956522,0.9607170099160945,1.069767441860465,1.0134638922888617,1.0416156670746632,1.0652173913043477,1.0125858123569793,1.0389016018306636,1.0,1.0,0.8888888888888888,0.9629629629629629,1.125,1.125,1.125,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.0,0.9230769230769231,1.0,0.9743589743589745,1.0,0.9230769230769231,0.9615384615384616,1.0,0.9230769230769231,0.9615384615384616,0.0,0.07692307692307687,0.0,0.025641025641025623,1.0,0.0,0.5,1.0,1.0769230769230769,1.0384615384615383,0.0,0.0,0.11111111111111116,0.037037037037037056,0.0,0.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.8571428571428571,1.0,0.9523809523809524,1.0,0.8571428571428571,0.9285714285714286,1.0,0.8571428571428571,0.9285714285714286,0.0,0.0,0.13636363636363635,0.04545454545454545,0.0,0.0,1.0,0.8636363636363636,0.8636363636363636,0.8636363636363636
Feldman-SVM,lambda=1.0,5,0.9743589743589743,1.0,0.9444444444444444,0.9722222222222222,0.949481517205655,0.7075268817204301,0.7050000000000001,0.8133150308853809,0.9333333333333333,0.9375,1.0,0.9569444444444445,0.9333333333333333,0.9375,0.9354166666666667,0.9333333333333333,0.9375,0.9354166666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8888888888888888,1.0,0.9296296296296296,0.9,0.8888888888888888,0.8944444444444444,0.9,0.8888888888888888,0.8944444444444444,0.09999999999999998,0.11111111111111116,0.0,0.07037037037037037,0.0,0.0,1.0,1.1,1.1111111111111112,1.1055555555555556,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.875,1.0,0.9027777777777778,0.8333333333333334,0.875,0.8541666666666667,0.8333333333333334,0.875,0.8541666666666667,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM,lambda=1.0,6,0.9615384615384616,0.9743589743589743,0.9487179487179487,0.9615384615384615,0.9233805168766387,0.6497695852534562,0.6491910866910867,0.7913520933424846,0.9230769230769231,0.9444444444444444,0.9787234042553191,0.9487482572588956,0.9431438127090301,0.964975845410628,0.954059829059829,0.944353518821604,0.9657210401891253,0.9550372795053647,1.0,1.0,0.9655172413793104,0.9885057471264368,1.0357142857142856,1.0357142857142856,1.0357142857142856,1.0344827586206895,1.0344827586206895,1.0344827586206895,0.8888888888888888,0.9166666666666666,1.0,0.9351851851851851,0.8888888888888888,0.9166666666666666,0.9027777777777777,0.8888888888888888,0.9166666666666666,0.9027777777777777,0.11111111111111116,0.08333333333333337,0.0,0.06481481481481484,0.0,0.0,1.0,1.1111111111111112,1.0833333333333335,1.0972222222222223,0.0,0.0,0.03448275862068961,0.011494252873563204,0.0,0.0,1.0,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.8,0.8571428571428571,1.0,0.8857142857142857,0.8,0.8571428571428571,0.8285714285714285,0.8,0.8571428571428571,0.8285714285714285,0.0,0.0,0.05263157894736842,0.017543859649122806,0.0,0.0,1.0,0.9473684210526316,0.9473684210526316,0.9473684210526316
