Algorithms,Acc,Acc_SD,BCR,BCR_SD,MCC,MCC_SD,DI,DI_SD,CV,CV_SD,Run Time
Kamishima Acc/DI,0.910695468915,0.00165188781945,0.682600105374078,0.00167019783391,0.00623541287172,0.00656325041861,0.9999912475796455,0.000201580455575,1.0000087773181001,0.000201541007269,0:10:39.333342
Kamishima Acc,0.909936775553,0.000966688720015,0.6823867228661749,0.00140962201097,-0.00144799082066,0.00445569830559,0.9997677523486083,0.000243946214689,1.0002321929650428,0.000243871519172,0:10:39.599968
Kamishima DI,0.909704952582,0.00198872461353,0.6829399367755532,0.00129417214903,-0.0011459008184,0.0051013889018,0.9998292216241932,0.000127666543512,1.0001707311262025,0.000127624330703,0:10:38.592017
