Algorithms,Acc,Acc_SD,BCR,BCR_SD,MCC,MCC_SD,DI,DI_SD,CV,CV_SD,Run Time
Calders,0.7875,0.0477624329364,0.7625000000000001,0.0136930639376,0.567433331514,0.0965437449448,1.1378358666095827,0.12183074454,0.9398272673269308,0.0578375771388,0:00:00.018728
