Algorithms,Acc,Acc_SD,BCR,BCR_SD,MCC,MCC_SD,DI,DI_SD,CV,CV_SD,Run Time
SVM,0.7,0.105475115549,0.7437500000000001,0.0531066144656,0.507039806805,0.142305789589,1.3648696714892414,1.68446366794,1.0935082512759524,0.16947518718,0:00:00.001085
NB,0.94,0.0406201920232,0.6437499999999999,0.0263687788872,0.88451882486,0.0758443556086,0.41026727114969663,0.137498878007,1.4188648370780892,0.114780161381,0:00:00.000909
LR,0.795,0.0659545297914,0.66625,0.02375,0.609728784461,0.131951584494,0.5123996748164344,0.107447384416,1.3371859092994174,0.091454756295,0:00:00.000665
