algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,W-accuracy,B-accuracy,H-accuracy,Race-accuracy,B-accuracy_over_W-accuracy,H-accuracy_over_W-accuracy,Race-accuracyRatio,diff:W-accuracytoB-accuracy,diff:W-accuracytoH-accuracy,Race-accuracyDiff,W-TPR,B-TPR,H-TPR,Race-TPR,B-TPR_over_W-TPR,H-TPR_over_W-TPR,Race-TPRRatio,diff:W-TPRtoB-TPR,diff:W-TPRtoH-TPR,Race-TPRDiff,W-TNR,B-TNR,H-TNR,Race-TNR,B-TNR_over_W-TNR,H-TNR_over_W-TNR,Race-TNRRatio,diff:W-TNRtoB-TNR,diff:W-TNRtoH-TNR,Race-TNRDiff,W-FPR,B-FPR,H-FPR,Race-FPR,B-FPR_over_W-FPR,H-FPR_over_W-FPR,Race-FPRRatio,diff:W-FPRtoB-FPR,diff:W-FPRtoH-FPR,Race-FPRDiff,W-FNR,B-FNR,H-FNR,Race-FNR,B-FNR_over_W-FNR,H-FNR_over_W-FNR,Race-FNRRatio,diff:W-FNRtoB-FNR,diff:W-FNRtoH-FNR,Race-FNRDiff,W-calibration+,B-calibration+,H-calibration+,Race-calibration+,B-calibration+_over_W-calibration+,H-calibration+_over_W-calibration+,Race-calibration+Ratio,diff:W-calibration+toB-calibration+,diff:W-calibration+toH-calibration+,Race-calibration+Diff,W-calibration-,B-calibration-,H-calibration-,Race-calibration-,B-calibration-_over_W-calibration-,H-calibration-_over_W-calibration-,Race-calibration-Ratio,diff:W-calibration-toB-calibration-,diff:W-calibration-toH-calibration-,Race-calibration-Diff
Feldman-SVM-accuracy,lambda=0.5,0,0.7,1.0,0.5555555555555556,0.7777777777777778,0.5374838498865699,1.1973684210526316,1.2428977272727273,1.1127819548872182,0.8571428571428571,0.375,0.6363636363636364,0.6228354978354979,0.4375,0.7424242424242424,0.5899621212121212,0.5178571428571429,0.7792207792207793,0.6485389610389611,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.16666666666666666,0.5555555555555556,0.49074074074074076,0.2222222222222222,0.7407407407407408,0.4814814814814815,0.41666666666666663,0.8055555555555556,0.6111111111111112,0.25,0.8333333333333334,0.4444444444444444,0.5092592592592593,3.3333333333333335,1.7777777777777777,2.5555555555555554,1.5833333333333335,1.1944444444444444,1.3888888888888888,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.2857142857142857,0.3333333333333333,0.4563492063492063,0.38095238095238093,0.4444444444444444,0.4126984126984127,0.5357142857142857,0.5833333333333333,0.5595238095238095,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM-accuracy,lambda=0.55,0,0.775,1.0,0.6666666666666666,0.8333333333333333,0.6276459144608478,1.1052631578947367,1.1172520661157024,1.055137844611529,0.9047619047619048,0.625,0.6363636363636364,0.7220418470418469,0.6907894736842105,0.7033492822966507,0.6970693779904307,0.7202380952380952,0.7316017316017316,0.7259199134199135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.5,0.5555555555555556,0.6296296296296297,0.6,0.6666666666666666,0.6333333333333333,0.6666666666666666,0.7222222222222222,0.6944444444444444,0.16666666666666663,0.5,0.4444444444444444,0.3703703703703704,3.000000000000001,2.666666666666667,2.833333333333334,1.3333333333333335,1.2777777777777777,1.3055555555555556,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8181818181818182,0.4,0.3333333333333333,0.5171717171717172,0.4888888888888889,0.4074074074074074,0.44814814814814813,0.5818181818181818,0.5151515151515151,0.5484848484848485,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM-accuracy,lambda=0.6,0,0.75,1.0,0.6296296296296297,0.8148148148148149,0.5965547893925435,1.2057416267942582,1.2040289256198347,1.107769423558897,0.9047619047619048,0.625,0.5454545454545454,0.6917388167388167,0.6907894736842105,0.6028708133971291,0.6468301435406698,0.7202380952380952,0.6406926406926406,0.6804653679653679,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.5,0.4444444444444444,0.5925925925925927,0.6,0.5333333333333333,0.5666666666666667,0.6666666666666666,0.611111111111111,0.6388888888888888,0.16666666666666663,0.5,0.5555555555555556,0.40740740740740744,3.000000000000001,3.3333333333333344,3.166666666666668,1.3333333333333335,1.3888888888888888,1.3611111111111112,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8181818181818182,0.4,0.2857142857142857,0.5012987012987012,0.4888888888888889,0.3492063492063492,0.419047619047619,0.5818181818181818,0.46753246753246747,0.5246753246753246,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM-accuracy,lambda=0.65,0,0.7,1.0,0.5555555555555556,0.7777777777777778,0.5374838498865699,1.020242914979757,1.0187937062937062,1.012531328320802,0.8095238095238095,0.625,0.5454545454545454,0.659992784992785,0.7720588235294118,0.6737967914438502,0.722927807486631,0.8154761904761905,0.7359307359307359,0.7757034632034632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.4444444444444444,0.537037037037037,0.75,0.6666666666666666,0.7083333333333333,0.8333333333333334,0.7777777777777778,0.8055555555555556,0.33333333333333337,0.5,0.5555555555555556,0.46296296296296297,1.4999999999999998,1.6666666666666665,1.583333333333333,1.1666666666666665,1.2222222222222223,1.1944444444444444,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,0.4,0.2857142857142857,0.4593406593406593,0.5777777777777778,0.4126984126984127,0.49523809523809526,0.7076923076923077,0.5934065934065934,0.6505494505494506,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM-accuracy,lambda=0.7,0,0.65,1.0,0.48148148148148145,0.7407407407407407,0.48148148148148145,1.0263157894736843,1.0397727272727273,1.0175438596491229,0.7619047619047619,0.5,0.5454545454545454,0.6024531024531025,0.65625,0.7159090909090909,0.6860795454545454,0.7380952380952381,0.7835497835497836,0.7608225108225108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,0.3333333333333333,0.4444444444444444,0.4537037037037037,0.5714285714285714,0.7619047619047619,0.6666666666666666,0.75,0.861111111111111,0.8055555555555556,0.41666666666666663,0.6666666666666667,0.5555555555555556,0.5462962962962964,1.6000000000000003,1.3333333333333335,1.4666666666666668,1.25,1.1388888888888888,1.1944444444444444,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6428571428571429,0.3333333333333333,0.2857142857142857,0.42063492063492064,0.5185185185185185,0.44444444444444436,0.4814814814814814,0.6904761904761905,0.6428571428571428,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM-accuracy,lambda=0.75,0,0.575,1.0,0.37037037037037035,0.6851851851851851,0.4006168083848877,0.9671052631578947,0.9694602272727273,0.974937343358396,0.6666666666666666,0.5,0.45454545454545453,0.5404040404040403,0.75,0.6818181818181819,0.7159090909090909,0.8333333333333334,0.7878787878787878,0.8106060606060606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3611111111111111,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.5833333333333333,0.6666666666666667,0.6666666666666667,0.638888888888889,1.1428571428571432,1.1428571428571432,1.1428571428571432,1.0833333333333335,1.0833333333333335,1.0833333333333335,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5625,0.3333333333333333,0.25,0.3819444444444444,0.5925925925925926,0.4444444444444444,0.5185185185185185,0.7708333333333333,0.6875,0.7291666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM-accuracy,lambda=0.8,0,0.575,1.0,0.37037037037037035,0.6851851851851851,0.4006168083848877,0.9671052631578947,0.9694602272727273,0.974937343358396,0.6666666666666666,0.5,0.45454545454545453,0.5404040404040403,0.75,0.6818181818181819,0.7159090909090909,0.8333333333333334,0.7878787878787878,0.8106060606060606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3611111111111111,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.5833333333333333,0.6666666666666667,0.6666666666666667,0.638888888888889,1.1428571428571432,1.1428571428571432,1.1428571428571432,1.0833333333333335,1.0833333333333335,1.0833333333333335,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5625,0.3333333333333333,0.25,0.3819444444444444,0.5925925925925926,0.4444444444444444,0.5185185185185185,0.7708333333333333,0.6875,0.7291666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM-accuracy,lambda=0.85,0,0.525,1.0,0.2962962962962963,0.6481481481481481,0.3469443332443555,1.105263157894737,1.1111505681818183,1.0802005012531328,0.6666666666666666,0.375,0.36363636363636365,0.4684343434343434,0.5625,0.5454545454545455,0.5539772727272727,0.7083333333333334,0.696969696969697,0.7026515151515151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,0.16666666666666666,0.2222222222222222,0.26851851851851855,0.39999999999999997,0.5333333333333333,0.4666666666666667,0.75,0.8055555555555556,0.7777777777777778,0.5833333333333333,0.8333333333333334,0.7777777777777778,0.7314814814814814,1.4285714285714288,1.3333333333333335,1.3809523809523812,1.25,1.1944444444444446,1.2222222222222223,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5625,0.2857142857142857,0.2222222222222222,0.3568121693121693,0.5079365079365079,0.3950617283950617,0.4514991181657848,0.7232142857142857,0.6597222222222222,0.691468253968254,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM-accuracy,lambda=0.9,0,0.525,1.0,0.2962962962962963,0.6481481481481481,0.3469443332443555,1.105263157894737,1.1111505681818183,1.0802005012531328,0.6666666666666666,0.375,0.36363636363636365,0.4684343434343434,0.5625,0.5454545454545455,0.5539772727272727,0.7083333333333334,0.696969696969697,0.7026515151515151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,0.16666666666666666,0.2222222222222222,0.26851851851851855,0.39999999999999997,0.5333333333333333,0.4666666666666667,0.75,0.8055555555555556,0.7777777777777778,0.5833333333333333,0.8333333333333334,0.7777777777777778,0.7314814814814814,1.4285714285714288,1.3333333333333335,1.3809523809523812,1.25,1.1944444444444446,1.2222222222222223,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5625,0.2857142857142857,0.2222222222222222,0.3568121693121693,0.5079365079365079,0.3950617283950617,0.4514991181657848,0.7232142857142857,0.6597222222222222,0.691468253968254,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM-accuracy,lambda=0.95,0,0.525,1.0,0.2962962962962963,0.6481481481481481,0.3469443332443555,1.105263157894737,1.1111505681818183,1.0802005012531328,0.6666666666666666,0.375,0.36363636363636365,0.4684343434343434,0.5625,0.5454545454545455,0.5539772727272727,0.7083333333333334,0.696969696969697,0.7026515151515151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,0.16666666666666666,0.2222222222222222,0.26851851851851855,0.39999999999999997,0.5333333333333333,0.4666666666666667,0.75,0.8055555555555556,0.7777777777777778,0.5833333333333333,0.8333333333333334,0.7777777777777778,0.7314814814814814,1.4285714285714288,1.3333333333333335,1.3809523809523812,1.25,1.1944444444444446,1.2222222222222223,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5625,0.2857142857142857,0.2222222222222222,0.3568121693121693,0.5079365079365079,0.3950617283950617,0.4514991181657848,0.7232142857142857,0.6597222222222222,0.691468253968254,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM-accuracy,lambda=1.0,0,0.55,1.0,0.3333333333333333,0.6666666666666666,0.373878250552983,1.036184210526316,1.0291193181818183,1.0275689223057645,0.6666666666666666,0.5,0.36363636363636365,0.51010101010101,0.75,0.5454545454545455,0.6477272727272727,0.8333333333333334,0.696969696969697,0.7651515151515151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,0.3333333333333333,0.2222222222222222,0.32407407407407407,0.7999999999999999,0.5333333333333333,0.6666666666666666,0.9166666666666666,0.8055555555555556,0.8611111111111112,0.5833333333333333,0.6666666666666667,0.7777777777777778,0.6759259259259259,1.1428571428571432,1.3333333333333335,1.2380952380952384,1.0833333333333335,1.1944444444444446,1.138888888888889,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5625,0.3333333333333333,0.2222222222222222,0.3726851851851851,0.5925925925925926,0.3950617283950617,0.49382716049382713,0.7708333333333333,0.6597222222222222,0.7152777777777777,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM-accuracy,lambda=0.0,1,0.825,1.0,0.72,0.86,0.7006490497453707,0.5714285714285715,0.5952380952380952,0.7000000000000001,0.85,0.8333333333333334,0.75,0.8111111111111112,0.9803921568627452,0.8823529411764706,0.9313725490196079,0.9833333333333334,0.9,0.9416666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8,0.6666666666666666,0.7111111111111111,1.2000000000000002,1.0,1.1,1.1333333333333333,1.0,1.0666666666666667,0.33333333333333337,0.19999999999999996,0.33333333333333337,0.2888888888888889,0.5999999999999998,1.0,0.7999999999999998,0.8666666666666666,1.0,0.9333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7857142857142857,0.5,0.5,0.5952380952380952,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
