algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,W-accuracy,B-accuracy,H-accuracy,Race-accuracy,B-accuracy_over_W-accuracy,H-accuracy_over_W-accuracy,Race-accuracyRatio,diff:W-accuracytoB-accuracy,diff:W-accuracytoH-accuracy,Race-accuracyDiff,W-TPR,B-TPR,H-TPR,Race-TPR,B-TPR_over_W-TPR,H-TPR_over_W-TPR,Race-TPRRatio,diff:W-TPRtoB-TPR,diff:W-TPRtoH-TPR,Race-TPRDiff,W-TNR,B-TNR,H-TNR,Race-TNR,B-TNR_over_W-TNR,H-TNR_over_W-TNR,Race-TNRRatio,diff:W-TNRtoB-TNR,diff:W-TNRtoH-TNR,Race-TNRDiff,W-FPR,B-FPR,H-FPR,Race-FPR,B-FPR_over_W-FPR,H-FPR_over_W-FPR,Race-FPRRatio,diff:W-FPRtoB-FPR,diff:W-FPRtoH-FPR,Race-FPRDiff,W-FNR,B-FNR,H-FNR,Race-FNR,B-FNR_over_W-FNR,H-FNR_over_W-FNR,Race-FNRRatio,diff:W-FNRtoB-FNR,diff:W-FNRtoH-FNR,Race-FNRDiff,W-calibration+,B-calibration+,H-calibration+,Race-calibration+,B-calibration+_over_W-calibration+,H-calibration+_over_W-calibration+,Race-calibration+Ratio,diff:W-calibration+toB-calibration+,diff:W-calibration+toH-calibration+,Race-calibration+Diff,W-calibration-,B-calibration-,H-calibration-,Race-calibration-,B-calibration-_over_W-calibration-,H-calibration-_over_W-calibration-,Race-calibration-Ratio,diff:W-calibration-toB-calibration-,diff:W-calibration-toH-calibration-,Race-calibration-Diff
Feldman-GaussianNB-accuracy,lambda=0.5,0,0.8,1.0,0.7037037037037037,0.8518518518518519,0.6600197741679934,0.680161943319838,0.6700174825174825,0.8020050125313283,0.8095238095238095,0.875,0.7272727272727273,0.8039321789321789,1.0808823529411764,0.8983957219251337,0.9896390374331551,1.0654761904761905,0.9177489177489178,0.9916125541125541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.7222222222222222,1.2500000000000002,1.0,1.125,1.1666666666666667,1.0,1.0833333333333335,0.33333333333333337,0.16666666666666663,0.33333333333333337,0.2777777777777778,0.49999999999999983,1.0,0.7499999999999999,0.8333333333333333,1.0,0.9166666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,0.6666666666666666,0.4,0.5863247863247864,0.9629629629629629,0.5777777777777778,0.7703703703703704,0.9743589743589743,0.7076923076923077,0.841025641025641,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-GaussianNB-accuracy,lambda=0.55,0,0.8,1.0,0.7037037037037037,0.8518518518518519,0.6600197741679934,0.680161943319838,0.6700174825174825,0.8020050125313283,0.8095238095238095,0.875,0.7272727272727273,0.8039321789321789,1.0808823529411764,0.8983957219251337,0.9896390374331551,1.0654761904761905,0.9177489177489178,0.9916125541125541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.7222222222222222,1.2500000000000002,1.0,1.125,1.1666666666666667,1.0,1.0833333333333335,0.33333333333333337,0.16666666666666663,0.33333333333333337,0.2777777777777778,0.49999999999999983,1.0,0.7499999999999999,0.8333333333333333,1.0,0.9166666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,0.6666666666666666,0.4,0.5863247863247864,0.9629629629629629,0.5777777777777778,0.7703703703703704,0.9743589743589743,0.7076923076923077,0.841025641025641,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-GaussianNB-accuracy,lambda=0.6,0,0.8,1.0,0.7037037037037037,0.8518518518518519,0.6600197741679934,0.680161943319838,0.6700174825174825,0.8020050125313283,0.8095238095238095,0.875,0.7272727272727273,0.8039321789321789,1.0808823529411764,0.8983957219251337,0.9896390374331551,1.0654761904761905,0.9177489177489178,0.9916125541125541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.7222222222222222,1.2500000000000002,1.0,1.125,1.1666666666666667,1.0,1.0833333333333335,0.33333333333333337,0.16666666666666663,0.33333333333333337,0.2777777777777778,0.49999999999999983,1.0,0.7499999999999999,0.8333333333333333,1.0,0.9166666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,0.6666666666666666,0.4,0.5863247863247864,0.9629629629629629,0.5777777777777778,0.7703703703703704,0.9743589743589743,0.7076923076923077,0.841025641025641,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-GaussianNB-accuracy,lambda=0.65,0,0.775,1.0,0.6666666666666666,0.8333333333333333,0.6276459144608478,0.7651821862348177,0.770979020979021,0.8546365914786966,0.8095238095238095,0.75,0.7272727272727273,0.7622655122655123,0.9264705882352942,0.8983957219251337,0.9124331550802139,0.9404761904761905,0.9177489177489178,0.9291125541125541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,0.5,0.4,0.5307692307692308,0.7222222222222222,0.5777777777777778,0.65,0.8076923076923077,0.7076923076923077,0.7576923076923077,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-GaussianNB-accuracy,lambda=0.7,0,0.775,1.0,0.6666666666666666,0.8333333333333333,0.6276459144608478,0.7651821862348177,0.770979020979021,0.8546365914786966,0.8095238095238095,0.75,0.7272727272727273,0.7622655122655123,0.9264705882352942,0.8983957219251337,0.9124331550802139,0.9404761904761905,0.9177489177489178,0.9291125541125541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,0.5,0.4,0.5307692307692308,0.7222222222222222,0.5777777777777778,0.65,0.8076923076923077,0.7076923076923077,0.7576923076923077,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-GaussianNB-accuracy,lambda=0.75,0,0.775,1.0,0.6666666666666666,0.8333333333333333,0.6276459144608478,0.7651821862348177,0.770979020979021,0.8546365914786966,0.8095238095238095,0.75,0.7272727272727273,0.7622655122655123,0.9264705882352942,0.8983957219251337,0.9124331550802139,0.9404761904761905,0.9177489177489178,0.9291125541125541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,0.5,0.4,0.5307692307692308,0.7222222222222222,0.5777777777777778,0.65,0.8076923076923077,0.7076923076923077,0.7576923076923077,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-GaussianNB-accuracy,lambda=0.8,0,0.775,1.0,0.6666666666666666,0.8333333333333333,0.6276459144608478,0.7651821862348177,0.770979020979021,0.8546365914786966,0.8095238095238095,0.75,0.7272727272727273,0.7622655122655123,0.9264705882352942,0.8983957219251337,0.9124331550802139,0.9404761904761905,0.9177489177489178,0.9291125541125541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,0.5,0.4,0.5307692307692308,0.7222222222222222,0.5777777777777778,0.65,0.8076923076923077,0.7076923076923077,0.7576923076923077,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-GaussianNB-accuracy,lambda=0.85,0,0.775,1.0,0.6666666666666666,0.8333333333333333,0.6276459144608478,0.7651821862348177,0.770979020979021,0.8546365914786966,0.8095238095238095,0.75,0.7272727272727273,0.7622655122655123,0.9264705882352942,0.8983957219251337,0.9124331550802139,0.9404761904761905,0.9177489177489178,0.9291125541125541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,0.5,0.4,0.5307692307692308,0.7222222222222222,0.5777777777777778,0.65,0.8076923076923077,0.7076923076923077,0.7576923076923077,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-GaussianNB-accuracy,lambda=0.9,0,0.775,1.0,0.6666666666666666,0.8333333333333333,0.6276459144608478,0.7651821862348177,0.770979020979021,0.8546365914786966,0.8095238095238095,0.75,0.7272727272727273,0.7622655122655123,0.9264705882352942,0.8983957219251337,0.9124331550802139,0.9404761904761905,0.9177489177489178,0.9291125541125541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,0.5,0.4,0.5307692307692308,0.7222222222222222,0.5777777777777778,0.65,0.8076923076923077,0.7076923076923077,0.7576923076923077,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-GaussianNB-accuracy,lambda=0.95,0,0.8,1.0,0.7037037037037037,0.8518518518518519,0.6600197741679934,0.8289473684210527,0.8352272727272727,0.9022556390977443,0.8571428571428571,0.75,0.7272727272727273,0.7781385281385281,0.875,0.8484848484848485,0.8617424242424243,0.8928571428571429,0.8701298701298702,0.8814935064935066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,0.6944444444444443,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.25,0.33333333333333337,0.33333333333333337,0.3055555555555556,1.3333333333333335,1.3333333333333335,1.3333333333333335,1.0833333333333335,1.0833333333333335,1.0833333333333335,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.4,0.5499999999999999,0.6666666666666666,0.5333333333333333,0.6,0.75,0.65,0.7,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-GaussianNB-accuracy,lambda=1.0,0,0.8,1.0,0.7037037037037037,0.8518518518518519,0.6600197741679934,0.8289473684210527,0.8352272727272727,0.9022556390977443,0.8571428571428571,0.75,0.7272727272727273,0.7781385281385281,0.875,0.8484848484848485,0.8617424242424243,0.8928571428571429,0.8701298701298702,0.8814935064935066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,0.6944444444444443,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.25,0.33333333333333337,0.33333333333333337,0.3055555555555556,1.3333333333333335,1.3333333333333335,1.3333333333333335,1.0833333333333335,1.0833333333333335,1.0833333333333335,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.4,0.5499999999999999,0.6666666666666666,0.5333333333333333,0.6,0.75,0.65,0.7,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-GaussianNB-accuracy,lambda=0.0,1,0.925,0.8666666666666667,0.96,0.9133333333333333,0.8390645410391885,0.2727272727272727,0.26515151515151514,0.6,0.9,1.0,0.875,0.9249999999999999,1.1111111111111112,0.9722222222222222,1.0416666666666667,1.1,0.975,1.0375,0.9090909090909091,1.0,0.5,0.8030303030303031,1.1,0.55,0.8250000000000001,1.0909090909090908,0.5909090909090909,0.8409090909090908,0.8888888888888888,1.0,1.0,0.9629629629629629,1.125,1.125,1.125,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.11111111111111116,0.0,0.0,0.037037037037037056,0.0,0.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.09090909090909094,0.0,0.5,0.196969696969697,0.0,5.499999999999998,2.749999999999999,0.9090909090909091,1.4090909090909092,1.1590909090909092,0.9090909090909091,1.0,1.0,0.9696969696969697,1.1,1.1,1.1,1.0909090909090908,1.0909090909090908,1.0909090909090908,0.1111111111111111,0.0,0.14285714285714285,0.08465608465608465,0.0,1.2857142857142858,0.6428571428571429,0.8888888888888888,1.0317460317460316,0.9603174603174602
Feldman-GaussianNB-accuracy,lambda=0.05,1,0.9,0.8,0.96,0.88,0.7855533190649869,0.3,0.29166666666666663,0.65,0.85,1.0,0.875,0.9083333333333333,1.1764705882352942,1.0294117647058825,1.1029411764705883,1.15,1.025,1.0875,0.8181818181818182,1.0,0.5,0.7727272727272728,1.222222222222222,0.611111111111111,0.9166666666666665,1.1818181818181817,0.6818181818181818,0.9318181818181817,0.8888888888888888,1.0,1.0,0.9629629629629629,1.125,1.125,1.125,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.11111111111111116,0.0,0.0,0.037037037037037056,0.0,0.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.18181818181818177,0.0,0.5,0.22727272727272727,0.0,2.750000000000001,1.3750000000000004,0.8181818181818182,1.3181818181818183,1.0681818181818183,0.9,1.0,1.0,0.9666666666666667,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.1,1.1,1.1,0.2,0.0,0.14285714285714285,0.11428571428571428,0.0,0.7142857142857142,0.3571428571428571,0.8,0.9428571428571428,0.8714285714285714
