algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,H-accuracy,W-accuracy,B-accuracy,Race-accuracy,H-accuracy_over_W-accuracy,B-accuracy_over_W-accuracy,Race-accuracyRatio,diff:W-accuracytoH-accuracy,diff:W-accuracytoB-accuracy,Race-accuracyDiff,H-TPR,W-TPR,B-TPR,Race-TPR,H-TPR_over_W-TPR,B-TPR_over_W-TPR,Race-TPRRatio,diff:W-TPRtoH-TPR,diff:W-TPRtoB-TPR,Race-TPRDiff,H-TNR,W-TNR,B-TNR,Race-TNR,H-TNR_over_W-TNR,B-TNR_over_W-TNR,Race-TNRRatio,diff:W-TNRtoH-TNR,diff:W-TNRtoB-TNR,Race-TNRDiff,H-FPR,W-FPR,B-FPR,Race-FPR,H-FPR_over_W-FPR,B-FPR_over_W-FPR,Race-FPRRatio,diff:W-FPRtoH-FPR,diff:W-FPRtoB-FPR,Race-FPRDiff,H-FNR,W-FNR,B-FNR,Race-FNR,H-FNR_over_W-FNR,B-FNR_over_W-FNR,Race-FNRRatio,diff:W-FNRtoH-FNR,diff:W-FNRtoB-FNR,Race-FNRDiff,H-calibration+,W-calibration+,B-calibration+,Race-calibration+,H-calibration+_over_W-calibration+,B-calibration+_over_W-calibration+,Race-calibration+Ratio,diff:W-calibration+toH-calibration+,diff:W-calibration+toB-calibration+,Race-calibration+Diff,H-calibration-,W-calibration-,B-calibration-,Race-calibration-,H-calibration-_over_W-calibration-,B-calibration-_over_W-calibration-,Race-calibration-Ratio,diff:W-calibration-toH-calibration-,diff:W-calibration-toB-calibration-,Race-calibration-Diff
Feldman-GaussianNB-DIavgall,lambda=0.35,2,0.9487179487179487,0.9722222222222222,0.9285714285714286,0.9503968253968254,0.8984200138594741,0.6463963963963965,0.6431372549019609,0.7930125247198418,0.8235294117647058,0.975609756097561,1.0,0.9330463892874222,0.8441176470588235,1.0250000000000001,0.9345588235294118,0.8479196556671449,1.024390243902439,0.936154949784792,1.0,0.96,1.0,0.9866666666666667,1.0416666666666667,1.0416666666666667,1.0416666666666667,1.04,1.04,1.04,0.7857142857142857,1.0,1.0,0.9285714285714285,0.7857142857142857,1.0,0.8928571428571428,0.7857142857142857,1.0,0.8928571428571428,0.2142857142857143,0.0,0.0,0.07142857142857144,0.0,1.0,0.5,1.2142857142857144,1.0,1.1071428571428572,0.0,0.040000000000000036,0.0,0.013333333333333345,0.0,0.0,1.0,0.96,0.96,0.96,0.5,1.0,1.0,0.8333333333333334,0.5,1.0,0.75,0.5,1.0,0.75,0.0,0.058823529411764705,0.0,0.0196078431372549,0.0,0.0,1.0,0.9411764705882353,0.9411764705882353,0.9411764705882353
Feldman-GaussianNB-DIavgall,lambda=0.4,2,0.9358974358974359,0.9444444444444444,0.9285714285714286,0.9365079365079365,0.8715759646087576,0.6745005875440658,0.6710997442455242,0.8174027686222808,0.8235294117647058,0.9512195121951219,1.0,0.9249163079866092,0.8657616892911011,1.0512820512820513,0.9585218702865762,0.8723098995695839,1.048780487804878,0.960545193687231,1.0,0.92,1.0,0.9733333333333333,1.0869565217391304,1.0869565217391304,1.0869565217391304,1.08,1.08,1.08,0.7857142857142857,1.0,1.0,0.9285714285714285,0.7857142857142857,1.0,0.8928571428571428,0.7857142857142857,1.0,0.8928571428571428,0.2142857142857143,0.0,0.0,0.07142857142857144,0.0,1.0,0.5,1.2142857142857144,1.0,1.1071428571428572,0.0,0.07999999999999996,0.0,0.026666666666666655,0.0,0.0,1.0,0.92,0.92,0.92,0.5,1.0,1.0,0.8333333333333334,0.5,1.0,0.75,0.5,1.0,0.75,0.0,0.1111111111111111,0.0,0.037037037037037035,0.0,0.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888
Feldman-GaussianNB-DIavgall,lambda=0.45,2,0.9358974358974359,0.9444444444444444,0.9285714285714286,0.9365079365079365,0.8715759646087576,0.6745005875440658,0.6710997442455242,0.8174027686222808,0.8235294117647058,0.9512195121951219,1.0,0.9249163079866092,0.8657616892911011,1.0512820512820513,0.9585218702865762,0.8723098995695839,1.048780487804878,0.960545193687231,1.0,0.92,1.0,0.9733333333333333,1.0869565217391304,1.0869565217391304,1.0869565217391304,1.08,1.08,1.08,0.7857142857142857,1.0,1.0,0.9285714285714285,0.7857142857142857,1.0,0.8928571428571428,0.7857142857142857,1.0,0.8928571428571428,0.2142857142857143,0.0,0.0,0.07142857142857144,0.0,1.0,0.5,1.2142857142857144,1.0,1.1071428571428572,0.0,0.07999999999999996,0.0,0.026666666666666655,0.0,0.0,1.0,0.92,0.92,0.92,0.5,1.0,1.0,0.8333333333333334,0.5,1.0,0.75,0.5,1.0,0.75,0.0,0.1111111111111111,0.0,0.037037037037037035,0.0,0.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888
Feldman-GaussianNB-DIavgall,lambda=0.5,2,0.9230769230769231,0.9444444444444444,0.9047619047619048,0.9246031746031746,0.8469686474269934,0.7226792009400704,0.7235294117647058,0.8444297956493079,0.7647058823529411,0.9512195121951219,1.0,0.9053084648493543,0.803921568627451,1.0512820512820513,0.9276018099547512,0.8134863701578192,1.048780487804878,0.9311334289813487,1.0,0.92,1.0,0.9733333333333333,1.0869565217391304,1.0869565217391304,1.0869565217391304,1.08,1.08,1.08,0.7142857142857143,1.0,1.0,0.9047619047619048,0.7142857142857143,1.0,0.8571428571428572,0.7142857142857143,1.0,0.8571428571428572,0.2857142857142857,0.0,0.0,0.09523809523809523,0.0,1.0,0.5,1.2857142857142856,1.0,1.1428571428571428,0.0,0.07999999999999996,0.0,0.026666666666666655,0.0,0.0,1.0,0.92,0.92,0.92,0.42857142857142855,1.0,1.0,0.8095238095238096,0.42857142857142855,1.0,0.7142857142857143,0.4285714285714286,1.0,0.7142857142857143,0.0,0.1111111111111111,0.0,0.037037037037037035,0.0,0.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888
Feldman-GaussianNB-DIavgall,lambda=0.55,2,0.9230769230769231,0.9444444444444444,0.9047619047619048,0.9246031746031746,0.8469686474269934,0.7226792009400704,0.7235294117647058,0.8444297956493079,0.7647058823529411,0.9512195121951219,1.0,0.9053084648493543,0.803921568627451,1.0512820512820513,0.9276018099547512,0.8134863701578192,1.048780487804878,0.9311334289813487,1.0,0.92,1.0,0.9733333333333333,1.0869565217391304,1.0869565217391304,1.0869565217391304,1.08,1.08,1.08,0.7142857142857143,1.0,1.0,0.9047619047619048,0.7142857142857143,1.0,0.8571428571428572,0.7142857142857143,1.0,0.8571428571428572,0.2857142857142857,0.0,0.0,0.09523809523809523,0.0,1.0,0.5,1.2857142857142856,1.0,1.1428571428571428,0.0,0.07999999999999996,0.0,0.026666666666666655,0.0,0.0,1.0,0.92,0.92,0.92,0.42857142857142855,1.0,1.0,0.8095238095238096,0.42857142857142855,1.0,0.7142857142857143,0.4285714285714286,1.0,0.7142857142857143,0.0,0.1111111111111111,0.0,0.037037037037037035,0.0,0.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888
Feldman-GaussianNB-DIavgall,lambda=0.6,2,0.9230769230769231,0.9444444444444444,0.9047619047619048,0.9246031746031746,0.8469686474269934,0.7226792009400704,0.7235294117647058,0.8444297956493079,0.7647058823529411,0.9512195121951219,1.0,0.9053084648493543,0.803921568627451,1.0512820512820513,0.9276018099547512,0.8134863701578192,1.048780487804878,0.9311334289813487,1.0,0.92,1.0,0.9733333333333333,1.0869565217391304,1.0869565217391304,1.0869565217391304,1.08,1.08,1.08,0.7142857142857143,1.0,1.0,0.9047619047619048,0.7142857142857143,1.0,0.8571428571428572,0.7142857142857143,1.0,0.8571428571428572,0.2857142857142857,0.0,0.0,0.09523809523809523,0.0,1.0,0.5,1.2857142857142856,1.0,1.1428571428571428,0.0,0.07999999999999996,0.0,0.026666666666666655,0.0,0.0,1.0,0.92,0.92,0.92,0.42857142857142855,1.0,1.0,0.8095238095238096,0.42857142857142855,1.0,0.7142857142857143,0.4285714285714286,1.0,0.7142857142857143,0.0,0.1111111111111111,0.0,0.037037037037037035,0.0,0.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888
Feldman-GaussianNB-DIavgall,lambda=0.65,2,0.9102564102564102,0.9166666666666666,0.9047619047619048,0.9107142857142857,0.8200737485182403,0.7555282555282555,0.7564171122994652,0.8688200395517469,0.7647058823529411,0.926829268292683,1.0,0.8971783835485413,0.8250773993808048,1.0789473684210527,0.9520123839009287,0.8378766140602582,1.0731707317073171,0.9555236728837877,1.0,0.88,1.0,0.96,1.1363636363636365,1.1363636363636365,1.1363636363636365,1.12,1.12,1.12,0.7142857142857143,1.0,1.0,0.9047619047619048,0.7142857142857143,1.0,0.8571428571428572,0.7142857142857143,1.0,0.8571428571428572,0.2857142857142857,0.0,0.0,0.09523809523809523,0.0,1.0,0.5,1.2857142857142856,1.0,1.1428571428571428,0.0,0.12,0.0,0.04,0.0,0.0,1.0,0.88,0.88,0.88,0.42857142857142855,1.0,1.0,0.8095238095238096,0.42857142857142855,1.0,0.7142857142857143,0.4285714285714286,1.0,0.7142857142857143,0.0,0.15789473684210525,0.0,0.05263157894736842,0.0,0.0,1.0,0.8421052631578947,0.8421052631578947,0.8421052631578947
Feldman-GaussianNB-DIavgall,lambda=0.7,2,0.8974358974358975,0.8888888888888888,0.9047619047619048,0.8968253968253967,0.7936507936507938,0.7915057915057915,0.7924369747899159,0.893210283454186,0.7647058823529411,0.9024390243902439,1.0,0.8890483022477284,0.847376788553259,1.1081081081081081,0.9777424483306836,0.8622668579626972,1.0975609756097562,0.9799139167862267,1.0,0.84,1.0,0.9466666666666667,1.1904761904761905,1.1904761904761905,1.1904761904761905,1.1600000000000001,1.1600000000000001,1.1600000000000001,0.7142857142857143,1.0,1.0,0.9047619047619048,0.7142857142857143,1.0,0.8571428571428572,0.7142857142857143,1.0,0.8571428571428572,0.2857142857142857,0.0,0.0,0.09523809523809523,0.0,1.0,0.5,1.2857142857142856,1.0,1.1428571428571428,0.0,0.16000000000000003,0.0,0.053333333333333344,0.0,0.0,1.0,0.84,0.84,0.84,0.42857142857142855,1.0,1.0,0.8095238095238096,0.42857142857142855,1.0,0.7142857142857143,0.4285714285714286,1.0,0.7142857142857143,0.0,0.2,0.0,0.06666666666666667,0.0,0.0,1.0,0.8,0.8,0.8
Feldman-GaussianNB-DIavgall,lambda=0.75,2,0.9102564102564102,0.9166666666666666,0.9047619047619048,0.9107142857142857,0.8200737485182403,0.7555282555282555,0.7564171122994652,0.8688200395517469,0.7647058823529411,0.926829268292683,1.0,0.8971783835485413,0.8250773993808048,1.0789473684210527,0.9520123839009287,0.8378766140602582,1.0731707317073171,0.9555236728837877,1.0,0.88,1.0,0.96,1.1363636363636365,1.1363636363636365,1.1363636363636365,1.12,1.12,1.12,0.7142857142857143,1.0,1.0,0.9047619047619048,0.7142857142857143,1.0,0.8571428571428572,0.7142857142857143,1.0,0.8571428571428572,0.2857142857142857,0.0,0.0,0.09523809523809523,0.0,1.0,0.5,1.2857142857142856,1.0,1.1428571428571428,0.0,0.12,0.0,0.04,0.0,0.0,1.0,0.88,0.88,0.88,0.42857142857142855,1.0,1.0,0.8095238095238096,0.42857142857142855,1.0,0.7142857142857143,0.4285714285714286,1.0,0.7142857142857143,0.0,0.15789473684210525,0.0,0.05263157894736842,0.0,0.0,1.0,0.8421052631578947,0.8421052631578947,0.8421052631578947
Feldman-GaussianNB-DIavgall,lambda=0.8,2,0.8846153846153846,0.8611111111111112,0.9047619047619048,0.8829365079365079,0.7676520496658071,0.8310810810810811,0.8320588235294117,0.917600527356625,0.7647058823529411,0.8780487804878049,1.0,0.8809182209469153,0.8709150326797385,1.1388888888888888,1.0049019607843137,0.8866571018651362,1.1219512195121952,1.0043041606886658,1.0,0.8,1.0,0.9333333333333332,1.25,1.25,1.25,1.2,1.2,1.2,0.7142857142857143,1.0,1.0,0.9047619047619048,0.7142857142857143,1.0,0.8571428571428572,0.7142857142857143,1.0,0.8571428571428572,0.2857142857142857,0.0,0.0,0.09523809523809523,0.0,1.0,0.5,1.2857142857142856,1.0,1.1428571428571428,0.0,0.19999999999999996,0.0,0.06666666666666665,0.0,0.0,1.0,0.8,0.8,0.8,0.42857142857142855,1.0,1.0,0.8095238095238096,0.42857142857142855,1.0,0.7142857142857143,0.4285714285714286,1.0,0.7142857142857143,0.0,0.23809523809523808,0.0,0.07936507936507936,0.0,0.0,1.0,0.7619047619047619,0.7619047619047619,0.7619047619047619
