Algorithms,Acc,Acc_SD,BCR,BCR_SD,MCC,MCC_SD,DI,DI_SD,CV,CV_SD,Run Time
Calders,0.668235294118,0.0578717111212,0.7577941176470588,0.0395588235294,0.277103435999,0.0539042810034,1.367950052446673,0.505763291399,0.8531841623643434,0.121110651075,0:00:00.046462
