algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,Race-accuracy,0-accuracy_over_1-accuracy,Race-accuracyRatio,diff:1-accuracyto0-accuracy,Race-accuracyDiff,0-TPR,1-TPR,Race-TPR,0-TPR_over_1-TPR,Race-TPRRatio,diff:1-TPRto0-TPR,Race-TPRDiff,0-TNR,1-TNR,Race-TNR,0-TNR_over_1-TNR,Race-TNRRatio,diff:1-TNRto0-TNR,Race-TNRDiff,0-FPR,1-FPR,Race-FPR,0-FPR_over_1-FPR,Race-FPRRatio,diff:1-FPRto0-FPR,Race-FPRDiff,0-FNR,1-FNR,Race-FNR,0-FNR_over_1-FNR,Race-FNRRatio,diff:1-FNRto0-FNR,Race-FNRDiff,0-calibration+,1-calibration+,Race-calibration+,0-calibration+_over_1-calibration+,Race-calibration+Ratio,diff:1-calibration+to0-calibration+,Race-calibration+Diff,0-calibration-,1-calibration-,Race-calibration-,0-calibration-_over_1-calibration-,Race-calibration-Ratio,diff:1-calibration-to0-calibration-,Race-calibration-Diff
SVM,,0,1.0,1.0,1.0,1.0,1.0,0.9187627703797647,0.9187627703797647,0.9586338033222115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
SVM,,1,1.0,1.0,1.0,1.0,1.0,1.0859853121175032,1.0859853121175032,1.0406304222093696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
SVM,,2,1.0,1.0,1.0,1.0,1.0,1.122555605314226,1.122555605314226,1.0589798850574712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
SVM,,3,1.0,1.0,1.0,1.0,1.0,0.9545454545454544,0.9545454545454544,0.9760479041916167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
SVM,,4,1.0,1.0,1.0,1.0,1.0,1.0357507660878447,1.0357507660878447,1.0176462114664362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
SVM,,5,1.0,1.0,1.0,1.0,1.0,1.0897435897435899,1.0897435897435899,1.0411764705882354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
SVM,,6,1.0,1.0,1.0,1.0,1.0,1.1120857699805067,1.1120857699805067,1.0495102787643957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
SVM,,7,1.0,1.0,1.0,1.0,1.0,0.9872241579558652,0.9872241579558652,0.9936872309899569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
SVM,,8,1.0,1.0,1.0,1.0,1.0,0.9859550561797752,0.9859550561797752,0.9935177182368193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
SVM,,9,1.0,1.0,1.0,1.0,1.0,0.9625000000000001,0.9625000000000001,0.9805194805194806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,0,0.9640718562874252,1.0,0.9298245614035088,0.9649122807017544,0.930626220835878,0.8027085257002154,0.8027085257002154,0.885014171420371,1.0,0.9263803680981595,0.9631901840490797,1.0794701986754967,1.0794701986754967,1.0736196319018405,1.0736196319018405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.925,1.1764705882352942,1.1764705882352942,1.15,1.15,0.0,0.15000000000000002,0.07500000000000001,0.0,1.0,0.85,0.85,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8736842105263158,0.9368421052631579,1.144578313253012,1.144578313253012,1.1263157894736842,1.1263157894736842,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,1,0.9191616766467066,1.0,0.8411764705882353,0.9205882352941177,0.8498627581734668,0.9201998050682261,0.9201998050682261,0.9526460381723539,0.9671052631578947,0.8791208791208791,0.9231130711393869,1.1000822368421053,1.1000822368421053,1.0879843840370156,1.0879843840370156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9324324324324325,0.7708333333333334,0.851632882882883,1.2096420745069394,1.2096420745069394,1.161599099099099,1.161599099099099,0.06756756756756754,0.22916666666666663,0.1483671171171171,0.2948402948402948,0.2948402948402948,0.8384009009009009,0.8384009009009009,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9397590361445783,0.7962962962962963,0.8680276662204374,1.180162510507145,1.180162510507145,1.1434627398482822,1.1434627398482822,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,2,0.9281437125748503,0.9707602339181286,0.8834355828220859,0.9270979083701072,0.8589547767905454,0.9295352323838081,0.9295352323838081,0.9594827586206897,0.9482758620689655,0.90625,0.9272629310344828,1.0463733650416172,1.0463733650416172,1.0420258620689655,1.0420258620689655,0.9468085106382979,1.0,0.9734042553191489,0.9468085106382979,0.9468085106382979,0.9468085106382979,0.9468085106382979,0.95,0.8192771084337349,0.8846385542168674,1.1595588235294116,1.1595588235294116,1.130722891566265,1.130722891566265,0.050000000000000044,0.1807228915662651,0.11536144578313257,0.2766666666666669,0.2766666666666669,0.869277108433735,0.869277108433735,0.05319148936170215,0.0,0.026595744680851074,0.0,1.0,1.0531914893617023,1.0531914893617023,0.956989247311828,0.8369565217391305,0.8969728845254792,1.1434157240608853,1.1434157240608853,1.1200327255726976,1.1200327255726976,0.06172839506172839,0.0,0.030864197530864196,0.0,1.0,1.0617283950617284,1.0617283950617284
GaussianNB,,3,0.9221556886227545,0.9593023255813954,0.8827160493827161,0.9210091874820557,0.8460358352598119,0.7358490566037736,0.7358490566037736,0.8323353293413174,0.9520958083832335,0.8922155688622755,0.9221556886227544,1.0671140939597314,1.0671140939597314,1.059880239520958,1.059880239520958,0.9166666666666666,1.0,0.9583333333333333,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9879518072289156,0.7721518987341772,0.8800518529815464,1.279478570017776,1.279478570017776,1.2157999084947384,1.2157999084947384,0.012048192771084376,0.22784810126582278,0.11994814701845358,0.05287817938420365,0.05287817938420365,0.7842000915052616,0.7842000915052616,0.08333333333333337,0.0,0.041666666666666685,0.0,1.0,1.0833333333333335,1.0833333333333335,0.9871794871794872,0.8301886792452831,0.9086840832123851,1.189102564102564,1.189102564102564,1.1569908079342042,1.1569908079342042,0.07865168539325842,0.0,0.03932584269662921,0.0,1.0,1.0786516853932584,1.0786516853932584
