algorithm,params,accuracy,MCC,DisparateImpact
Feldman-SVM,{'lambda': 1.0},0.6846846846846847,-0.04026321648534682,1.0117105263157895
Feldman-SVM,{'lambda': 1.0},0.6606606606606606,-0.0669649530182425,0.9991104710267706
Feldman-SVM,{'lambda': 1.0},0.6816816816816816,0.0,1.0
Feldman-SVM,{'lambda': 1.0},0.7027027027027027,0.08377393561935971,0.9907407407407407
Feldman-GaussianNB,{'lambda': 1.0},0.7057057057057057,0.3465583016488841,0.8439547349612865
Feldman-GaussianNB,{'lambda': 1.0},0.7687687687687688,0.5215416967544132,0.9390554298642534
Feldman-GaussianNB,{'lambda': 1.0},0.6936936936936937,0.30137925236032276,0.8645911949685534
Feldman-GaussianNB,{'lambda': 1.0},0.7177177177177178,0.3517122237477688,0.9931034482758622
Feldman-GaussianNB,{'lambda': 1.0},0.6636636636636637,0.2726884472997859,0.8937513149589733
Feldman-GaussianNB,{'lambda': 1.0},0.6966966966966966,0.3328620245207239,0.8848114169215087
Feldman-GaussianNB,{'lambda': 1.0},0.7177177177177178,0.40420541234783697,0.932
Feldman-GaussianNB,{'lambda': 1.0},0.7207207207207207,0.3644369564633334,0.9278543783260765
Feldman-GaussianNB,{'lambda': 1.0},0.7477477477477478,0.44375105006513227,0.8546938259109311
Feldman-GaussianNB,{'lambda': 1.0},0.6936936936936937,0.35319449386411816,1.0416666666666667
Feldman-LR,{'lambda': 1.0},0.7447447447447447,0.3617896288842373,0.9422832443427409
Feldman-LR,{'lambda': 1.0},0.7837837837837838,0.4596575002733554,0.9633413461538461
Feldman-LR,{'lambda': 1.0},0.7537537537537538,0.37567863094414894,0.9294535519125683
Feldman-LR,{'lambda': 1.0},0.7567567567567568,0.3620039782033416,0.8926553672316384
Feldman-LR,{'lambda': 1.0},0.7387387387387387,0.3399274609388351,0.9156412814543842
Feldman-LR,{'lambda': 1.0},0.7687687687687688,0.40277066077489077,0.858151023288638
Feldman-LR,{'lambda': 1.0},0.7597597597597597,0.4024703626611068,0.9502234636871508
Feldman-LR,{'lambda': 1.0},0.7147147147147147,0.30049694834701035,0.8807692307692306
Feldman-LR,{'lambda': 1.0},0.7417417417417418,0.36792447140435364,0.9002337441563961
Feldman-LR,{'lambda': 1.0},0.7507507507507507,0.3797514706777,0.9272639691714836
Feldman-DecisionTree,{'lambda': 1.0},0.6996996996996997,0.2703936054548477,1.001476620180476
Feldman-DecisionTree,{'lambda': 1.0},0.6696696696696697,0.26781194565128535,0.993923611111111
Feldman-DecisionTree,{'lambda': 1.0},0.6906906906906907,0.25324431914060574,0.8619653179190752
Feldman-DecisionTree,{'lambda': 1.0},0.6606606606606606,0.17671863469926413,0.8121212121212122
Feldman-DecisionTree,{'lambda': 1.0},0.6606606606606606,0.2636653426007504,0.887712454722764
Feldman-DecisionTree,{'lambda': 1.0},0.6846846846846847,0.2672083764699307,0.926785393056305
Feldman-DecisionTree,{'lambda': 1.0},0.6936936936936937,0.3080796591046779,0.9594117647058824
Feldman-DecisionTree,{'lambda': 1.0},0.6546546546546547,0.19614420276798225,0.801856380613606
Feldman-DecisionTree,{'lambda': 1.0},0.6966966966966966,0.33188486850480786,0.922427234927235
Feldman-DecisionTree,{'lambda': 1.0},0.6696696696696697,0.2542674728312138,0.8830022075055187
Feldman-SVM-DisparateImpact,{'lambda': 1.0},0.6876876876876877,0.00794215177999307,1.0145744029393755
Feldman-SVM-DisparateImpact,{'lambda': 1.0},0.6906906906906907,0.012010566004807663,0.9830013736263737
Feldman-SVM-DisparateImpact,{'lambda': 1.0},0.6846846846846847,-0.03745572631642842,1.0148444444444444
Feldman-SVM-DisparateImpact,{'lambda': 1.0},0.7267267267267268,0.08324239649297327,1.0
Feldman-SVM-DisparateImpact,{'lambda': 1.0},0.7057057057057057,0.11865306506341342,1.0085470085470085
Feldman-SVM-DisparateImpact,{'lambda': 1.0},0.7057057057057057,-0.049472339071117456,1.009009009009009
Feldman-SVM-DisparateImpact,{'lambda': 1.0},0.6846846846846847,-0.04026321648534682,1.0117105263157895
Feldman-SVM-DisparateImpact,{'lambda': 1.0},0.6606606606606606,-0.0669649530182425,0.9991104710267706
Feldman-SVM-DisparateImpact,{'lambda': 1.0},0.6816816816816816,0.0,1.0
Feldman-SVM-DisparateImpact,{'lambda': 1.0},0.7027027027027027,0.08377393561935971,0.9907407407407407
Feldman-SVM-accuracy,{'lambda': 0.7},0.6996996996996997,0.10613373804602509,1.0186915887850467
Feldman-SVM-accuracy,{'lambda': 0.7},0.6876876876876877,-0.017216313560824474,1.007157640565712
Feldman-SVM-accuracy,{'lambda': 0.75},0.7027027027027027,0.04890016150772012,0.9884848484848484
Feldman-SVM-accuracy,{'lambda': 0.75},0.7177177177177178,-0.04802710328643476,1.009090909090909
Feldman-SVM-accuracy,{'lambda': 0.85},0.7057057057057057,0.10817350884679731,1.0024335206406796
Feldman-SVM-accuracy,{'lambda': 0.75},0.7087087087087087,-0.03492950263078275,1.0044843049327354
Feldman-SVM-accuracy,{'lambda': 0.7},0.6936936936936937,0.025971633918343395,0.9783982683982684
Feldman-SVM-accuracy,{'lambda': 0.7},0.6636636636636637,0.014900866139990298,1.007157640565712
Feldman-SVM-accuracy,{'lambda': 0.7},0.6786786786786787,0.0030733201297774046,1.013274336283186
Feldman-SVM-accuracy,{'lambda': 1.0},0.7027027027027027,0.08377393561935971,0.9907407407407407
Feldman-GaussianNB-DisparateImpact,{'lambda': 0.9},0.7087087087087087,0.35131462385304163,0.8569386539606909
Feldman-GaussianNB-DisparateImpact,{'lambda': 0.95},0.7687687687687688,0.5215416967544132,0.9390554298642534
Feldman-GaussianNB-DisparateImpact,{'lambda': 0.9},0.6936936936936937,0.30137925236032276,0.8645911949685534
Feldman-GaussianNB-DisparateImpact,{'lambda': 1.0},0.7177177177177178,0.3517122237477688,0.9931034482758622
Feldman-GaussianNB-DisparateImpact,{'lambda': 0.9},0.6636636636636637,0.2726884472997859,0.8937513149589733
Feldman-GaussianNB-DisparateImpact,{'lambda': 0.9},0.6966966966966966,0.3328620245207239,0.8848114169215087
Feldman-GaussianNB-DisparateImpact,{'lambda': 0.95},0.7177177177177178,0.40420541234783697,0.932
Feldman-GaussianNB-DisparateImpact,{'lambda': 0.95},0.7177177177177178,0.35616567975683505,0.9220552884615386
Feldman-GaussianNB-DisparateImpact,{'lambda': 0.95},0.7477477477477478,0.44375105006513227,0.8546938259109311
Feldman-GaussianNB-DisparateImpact,{'lambda': 1.0},0.6936936936936937,0.35319449386411816,1.0416666666666667
Feldman-GaussianNB-accuracy,{'lambda': 0.75},0.7087087087087087,0.35131462385304163,0.8569386539606909
Feldman-GaussianNB-accuracy,{'lambda': 0.8},0.7687687687687688,0.5215416967544132,0.9390554298642534
Feldman-GaussianNB-accuracy,{'lambda': 0.7},0.6966966966966966,0.31045819151905996,0.8700632911392404
Feldman-GaussianNB-accuracy,{'lambda': 0.75},0.7177177177177178,0.3517122237477688,0.9931034482758622
Feldman-GaussianNB-accuracy,{'lambda': 0.7},0.6696696696696697,0.2906975903272597,0.8832085863578589
Feldman-GaussianNB-accuracy,{'lambda': 0.7},0.6966966966966966,0.3328620245207239,0.8848114169215087
Feldman-GaussianNB-accuracy,{'lambda': 0.75},0.7177177177177178,0.40420541234783697,0.932
Feldman-GaussianNB-accuracy,{'lambda': 0.75},0.7177177177177178,0.35616567975683505,0.9220552884615386
Feldman-GaussianNB-accuracy,{'lambda': 0.75},0.7447447447447447,0.4387426506774943,0.8402074898785425
Feldman-GaussianNB-accuracy,{'lambda': 0.7},0.6876876876876877,0.344503886195926,1.0579427083333333
