|1-DI|/Acc, Acc, |1-DI|
1.13997646158,0.812579229644,0.926321194964119
0.805790360686,0.810336421258,0.6529612771623488
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.188148243206,0.776109215017,0.1460235853417189
1.15562399257,0.727254997562,0.8404333239021311
0.347429872626,0.788103364213,0.2738106514442423
0.60069885656,0.665333983423,0.39966536307265654
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.0384899897793,0.253047294003,0.00973978775984885
0.0519797395958,0.255387615797,0.013274981765134974
0.0680820534247,0.258215504632,0.01757984178142391
0.00291410811952,0.247196489517,0.0007203572972194205
0.00291410811952,0.247196489517,0.0007203572972194205
0.00465907539502,0.247489029742,0.0011530700490054446
0.0110350484057,0.248561677231,0.0027428901400317063
0.0196740074464,0.250024378352,0.004918981481481621
0.0294117068159,0.251487079473,0.007396664249456064
0.0345267440018,0.252364700146,0.00871333139703756
0.0396199370769,0.253242320819,0.010033444816053505
0.0452537608501,0.2542174549,0.011504295907965645
0.0,0.246708922477,0.0
0.023111916441,0.250609458801,0.00579206487112649
0.0311191637449,0.251779619698,0.00783517121300048
0.0367930654669,0.252754753779,0.009299622202848079
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.000583406508041,0.246806435885,0.00014398848092156413
0.000583406508041,0.246806435885,0.00014398848092156413
0.00116652015492,0.246903949293,0.0002880184331797153
0.00291410811952,0.247196489517,0.0007203572972194205
0.00291410811952,0.247196489517,0.0007203572972194205
0.00349605450959,0.247294002925,0.0008645533141209416
0.00524015072239,0.24758654315,0.0012973908029407788
0.00640143322191,0.247781569966,0.0015861571737563196
0.0104568497323,0.248464163823,0.002598152424942324
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.000583406508041,0.246806435885,0.00014398848092156413
0.000583406508041,0.246806435885,0.00014398848092156413
0.00174934136004,0.247001462701,0.00043208987469389726
0.00174934136004,0.247001462701,0.00043208987469389726
0.00174934136004,0.247001462701,0.00043208987469389726
0.00174934136004,0.247001462701,0.00043208987469389726
0.00407771012931,0.247391516333,0.001008790892059519
0.00465907539502,0.247489029742,0.0011530700490054446
0.00756156094122,0.247976596782,0.0018750901485649063
0.00987836524402,0.248366650414,0.002453456487227612
0.0110350484057,0.248561677231,0.0027428901400317063
0.0144982611983,0.249146757679,0.0036121947695419987
0.0173764865891,0.24963432472,0.00433776749566217
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.0,0.246708922477,0.0
0.00116652015492,0.246903949293,0.0002880184331797153
0.00174934136004,0.247001462701,0.00043208987469389726
0.00174934136004,0.247001462701,0.00043208987469389726
0.00233187054219,0.247098976109,0.0005762028233937677
0.00465907539502,0.247489029742,0.0011530700490054446
0.00174934136004,0.247001462701,0.00043208987469389726
0.00174934136004,0.247001462701,0.00043208987469389726
0.00174934136004,0.247001462701,0.00043208987469389726
0.00233187054219,0.247098976109,0.0005762028233937677
0.00465907539502,0.247489029742,0.0011530700490054446
0.00698164122239,0.247879083374,0.001730602826651273
0.00814119279107,0.24807411019,0.00201961915753035
0.00987836524402,0.248366650414,0.002453456487227612
0.0150862751843,0.249049244271,0.003757225433526079
0.0202793129651,0.249731838128,0.005064390102734739
0.0272158253318,0.250316918576,0.006812581533555573
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
0.651977888395,0.807606045831,0.5265412844158835
