|1-DI|/Acc, Acc, |1-DI|
1.53846153846e+12,0.65,999999999998
0.830919804254,0.775,0.6439628482972136
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.17825311943,0.55,0.0980392156862745
0.0,0.425,0.0
0.0,0.425,0.0
0.0,0.425,0.0
0.0,0.425,0.0
0.0,0.425,0.0
0.0,0.425,0.0
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
0.539792387543,0.85,0.45882352941176463
