name,attribute,percent_pos_class,algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,sensitive-accuracy,0-accuracy_over_1-accuracy,sensitive-accuracyRatio,diff:1-accuracyto0-accuracy,comparative-sensitive-accuracy,0-TPR,1-TPR,sensitive-TPR,0-TPR_over_1-TPR,sensitive-TPRRatio,diff:1-TPRto0-TPR,comparative-sensitive-TPR,0-TNR,1-TNR,sensitive-TNR,0-TNR_over_1-TNR,sensitive-attr-TNRRatio,diff:1-TNRto0-TNR,comparative-sensitive-TNR,0-FPR,1-FPR,sensitive-attr-FPR,0-FPR_over_1-FPR,sensitive-attr-FPRRatio,diff:1-FPRto0-FPR,comparative-sensitive-attr-FPR,0-FNR,1-FNR,sensitive-attr-FNR,0-FNR_over_1-FNR,sensitive-attr-FNRRatio,diff:1-FNRto0-FNR,sensitive-attr-FNRDiff,0-calibration+,1-calibration+,sensitive-calibration+,0-calibration+_over_1-calibration+,sensitive-attr-calibration+Ratio,diff:1-calibration+to0-calibration+,comparative-sensitive-attr-calibration+,0-calibration-,1-calibration-,sensitive-calibration-,0-calibration-_over_1-calibration-,sensitive-calibration-Ratio,diff:1-calibration-to0-calibration-,comparative-sensitive-calibration-
two-gaussians,sensitive-attr,0.2,SDBSVM,,0,0.940298507,0.777777778,1,0.888888889,0.847984415,0.870967742,0.870967742,0.971326165,0.967741935,0.916666667,0.942204301,1.055718475,1.055718475,1.051075269,1.051075269,0.857142857,0.727272727,0.792207792,1.178571429,1.178571429,1.12987013,1.12987013,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.142857143,0.272727273,0.207792208,0.523809524,0.523809524,0.87012987,0.87012987,1,1,1,1,1,1,1,0.04,0.107142857,0.073571429,0.373333333,0.373333333,0.932857143,0.932857143
two-gaussians,sensitive-attr,0.2,SDBSVM,,1,0.940298507,1,0.927272727,0.963636364,0.833939174,0.970588235,0.970588235,0.992869875,0.970588235,0.909090909,0.939839572,1.067647059,1.067647059,1.061497326,1.061497326,1,1,1,1,1,1,1,0.962962963,0.892857143,0.927910053,1.078518519,1.078518519,1.07010582,1.07010582,0.037037037,0.107142857,0.072089947,0.345679012,0.345679012,0.92989418,0.92989418,0,0,1,1,1,1,1,0.875,0.625,0.75,1.4,1.4,1.25,1.25,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.2,SDBSVM,,2,0.940298507,0.777777778,1,0.888888889,0.847984415,0.914285714,0.914285714,0.98125,1,0.875,0.9375,1.142857143,1.142857143,1.125,1.125,1,0.636363636,0.818181818,1.571428571,1.571428571,1.363636364,1.363636364,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.363636364,0.181818182,0,1,0.636363636,0.636363636,1,1,1,1,1,1,1,0,0.16,0.08,0,1,0.84,0.84
two-gaussians,sensitive-attr,0.2,SDBSVM,,3,0.910447761,0.583333333,0.981818182,0.782575758,0.668291388,1.822916667,1.822916667,1.070535714,0.96875,0.857142857,0.912946429,1.130208333,1.130208333,1.111607143,1.111607143,1,0.375,0.6875,2.666666667,2.666666667,1.625,1.625,0.964285714,1,0.982142857,0.964285714,0.964285714,0.964285714,0.964285714,0.035714286,0,0.017857143,0,1,1.035714286,1.035714286,0,0.625,0.3125,0,1,0.375,0.375,0.8,1,0.9,0.8,0.8,0.8,0.8,0,0.15625,0.078125,0,1,0.84375,0.84375
two-gaussians,sensitive-attr,0.2,SDBSVM,,4,0.925373134,0.642857143,1,0.821428571,0.766445317,0.580645161,0.580645161,0.930107527,1,0.861111111,0.930555556,1.161290323,1.161290323,1.138888889,1.138888889,1,0.545454545,0.772727273,1.833333333,1.833333333,1.454545455,1.454545455,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.454545455,0.227272727,0,1,0.545454545,0.545454545,1,1,1,1,1,1,1,0,0.166666667,0.083333333,0,1,0.833333333,0.833333333
two-gaussians,sensitive-attr,0.2,SDBSVM,,5,0.865671642,0.272727273,0.982142857,0.627435065,0.398482291,3.7,3.7,1.072972973,0.966666667,0.783783784,0.875225225,1.233333333,1.233333333,1.182882883,1.182882883,1,0.111111111,0.555555556,9,9,1.888888889,1.888888889,0.964285714,1,0.982142857,0.964285714,0.964285714,0.964285714,0.964285714,0.035714286,0,0.017857143,0,1,1.035714286,1.035714286,0,0.888888889,0.444444444,0,1,0.111111111,0.111111111,0.666666667,1,0.833333333,0.666666667,0.666666667,0.666666667,0.666666667,0,0.222222222,0.111111111,0,1,0.777777778,0.777777778
two-gaussians,sensitive-attr,0.2,SDBSVM,,6,0.940298507,0.692307692,1,0.846153846,0.802846395,1.637931034,1.637931034,1.067150635,1,0.894736842,0.947368421,1.117647059,1.117647059,1.105263158,1.105263158,1,0.5,0.75,2,2,1.5,1.5,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.5,0.25,0,1,0.5,0.5,1,1,1,1,1,1,1,0,0.117647059,0.058823529,0,1,0.882352941,0.882352941
two-gaussians,sensitive-attr,0.2,SDBSVM,,7,0.940298507,1,0.924528302,0.962264151,0.847984415,0.515151515,0.515151515,0.828877005,1,0.882352941,0.941176471,1.133333333,1.133333333,1.117647059,1.117647059,1,1,1,1,1,1,1,1,0.846153846,0.923076923,1.181818182,1.181818182,1.153846154,1.153846154,0,0.153846154,0.076923077,0,1,0.846153846,0.846153846,0,0,1,1,1,1,1,1,0.666666667,0.833333333,1.5,1.5,1.333333333,1.333333333,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.2,SDBSVM,,8,0.940298507,0.75,1,0.875,0.833939174,0.810810811,0.810810811,0.962162162,1,0.866666667,0.933333333,1.153846154,1.153846154,1.133333333,1.133333333,1,0.6,0.8,1.666666667,1.666666667,1.4,1.4,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.4,0.2,0,1,0.6,0.6,1,1,1,1,1,1,1,0,0.166666667,0.083333333,0,1,0.833333333,0.833333333
two-gaussians,sensitive-attr,0.2,SDBSVM,,9,0.880597015,1,0.859649123,0.929824561,0.691073691,0.351648352,0.351648352,0.736607143,1,0.75,0.875,1.333333333,1.333333333,1.25,1.25,1,1,1,1,1,1,1,1,0.703703704,0.851851852,1.421052632,1.421052632,1.296296296,1.296296296,0,0.296296296,0.148148148,0,1,0.703703704,0.703703704,0,0,1,1,1,1,1,1,0.384615385,0.692307692,2.6,2.6,1.615384615,1.615384615,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.2,Kamishima-accuracy,eta=1.0,0,0.985074627,0.944444444,1,0.972222222,0.962057979,0.812903226,0.812903226,0.948028674,1,0.972222222,0.986111111,1.028571429,1.028571429,1.027777778,1.027777778,1,0.909090909,0.954545455,1.1,1.1,1.090909091,1.090909091,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.090909091,0.045454545,0,1,0.909090909,0.909090909,1,1,1,1,1,1,1,0,0.038461538,0.019230769,0,1,0.961538462,0.961538462
two-gaussians,sensitive-attr,0.2,Kamishima-accuracy,eta=1.0,1,1,1,1,1,1,1.358823529,1.358823529,1.054367201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.2,Kamishima-accuracy,eta=1.0,2,0.985074627,0.944444444,1,0.972222222,0.962057979,0.64,0.64,0.8875,1,0.96875,0.984375,1.032258065,1.032258065,1.03125,1.03125,1,0.909090909,0.954545455,1.1,1.1,1.090909091,1.090909091,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.090909091,0.045454545,0,1,0.909090909,0.909090909,1,1,1,1,1,1,1,0,0.045454545,0.022727273,0,1,0.954545455,0.954545455
two-gaussians,sensitive-attr,0.2,Kamishima-accuracy,eta=1.0,3,0.925373134,0.75,0.963636364,0.856818182,0.738683815,1.3125,1.3125,1.044642857,0.9375,0.914285714,0.925892857,1.025390625,1.025390625,1.023214286,1.023214286,1,0.625,0.8125,1.6,1.6,1.375,1.375,0.928571429,1,0.964285714,0.928571429,0.928571429,0.928571429,0.928571429,0.071428571,0,0.035714286,0,1,1.071428571,1.071428571,0,0.375,0.1875,0,1,0.625,0.625,0.666666667,1,0.833333333,0.666666667,0.666666667,0.666666667,0.666666667,0,0.1,0.05,0,1,0.9,0.9
two-gaussians,sensitive-attr,0.2,Kamishima-accuracy,eta=1.0,4,0.955223881,0.785714286,1,0.892857143,0.862335462,0.435483871,0.435483871,0.874551971,1,0.916666667,0.958333333,1.090909091,1.090909091,1.083333333,1.083333333,1,0.727272727,0.863636364,1.375,1.375,1.272727273,1.272727273,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.272727273,0.136363636,0,1,0.727272727,0.727272727,1,1,1,1,1,1,1,0,0.107142857,0.053571429,0,1,0.892857143,0.892857143
two-gaussians,sensitive-attr,0.2,Kamishima-accuracy,eta=1.0,5,0.955223881,0.818181818,0.982142857,0.900162338,0.831991971,0.528571429,0.528571429,0.910810811,0.966666667,0.945945946,0.956306306,1.021904762,1.021904762,1.020720721,1.020720721,1,0.777777778,0.888888889,1.285714286,1.285714286,1.222222222,1.222222222,0.964285714,1,0.982142857,0.964285714,0.964285714,0.964285714,0.964285714,0.035714286,0,0.017857143,0,1,1.035714286,1.035714286,0,0.222222222,0.111111111,0,1,0.777777778,0.777777778,0.666666667,1,0.833333333,0.666666667,0.666666667,0.666666667,0.666666667,0,0.066666667,0.033333333,0,1,0.933333333,0.933333333
two-gaussians,sensitive-attr,0.2,Kamishima-accuracy,eta=1.0,6,1,1,1,1,1,0.818965517,0.818965517,0.961887477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.2,Kamishima-accuracy,eta=1.0,7,0.955223881,0.785714286,1,0.892857143,0.862335462,0.858585859,0.858585859,0.975044563,0.96969697,0.941176471,0.95543672,1.03030303,1.03030303,1.028520499,1.028520499,0.833333333,0.75,0.791666667,1.111111111,1.111111111,1.083333333,1.083333333,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.166666667,0.25,0.208333333,0.666666667,0.666666667,0.916666667,0.916666667,1,1,1,1,1,1,1,0.035714286,0.071428571,0.053571429,0.5,0.5,0.964285714,0.964285714
two-gaussians,sensitive-attr,0.2,Kamishima-accuracy,eta=1.0,8,0.955223881,0.875,0.980392157,0.927696078,0.874909318,0.709459459,0.709459459,0.922522523,0.972972973,0.933333333,0.953153153,1.042471042,1.042471042,1.03963964,1.03963964,1,0.8,0.9,1.25,1.25,1.2,1.2,0.967741935,1,0.983870968,0.967741935,0.967741935,0.967741935,0.967741935,0.032258065,0,0.016129032,0,1,1.032258065,1.032258065,0,0.2,0.1,0,1,0.8,0.8,0.857142857,1,0.928571429,0.857142857,0.857142857,0.857142857,0.857142857,0,0.090909091,0.045454545,0,1,0.909090909,0.909090909
two-gaussians,sensitive-attr,0.2,Kamishima-accuracy,eta=1.0,9,1,1,1,1,1,0.914285714,0.914285714,0.986607143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.2,Kamishima-DIavgall,eta=1.0,0,0.985074627,0.944444444,1,0.972222222,0.962057979,0.812903226,0.812903226,0.948028674,1,0.972222222,0.986111111,1.028571429,1.028571429,1.027777778,1.027777778,1,0.909090909,0.954545455,1.1,1.1,1.090909091,1.090909091,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.090909091,0.045454545,0,1,0.909090909,0.909090909,1,1,1,1,1,1,1,0,0.038461538,0.019230769,0,1,0.961538462,0.961538462
two-gaussians,sensitive-attr,0.2,Kamishima-DIavgall,eta=300.0,1,0.820895522,0,1,0.5,0,1,1,1,0.794117647,0.848484848,0.821301248,0.93592437,0.93592437,0.945632799,0.945632799,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.205882353,0.151515152,0.178698752,1.358823529,1.358823529,1.054367201,1.054367201
two-gaussians,sensitive-attr,0.2,Kamishima-DIavgall,eta=1.0,2,0.985074627,0.944444444,1,0.972222222,0.962057979,0.64,0.64,0.8875,1,0.96875,0.984375,1.032258065,1.032258065,1.03125,1.03125,1,0.909090909,0.954545455,1.1,1.1,1.090909091,1.090909091,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.090909091,0.045454545,0,1,0.909090909,0.909090909,1,1,1,1,1,1,1,0,0.045454545,0.022727273,0,1,0.954545455,0.954545455
two-gaussians,sensitive-attr,0.2,Kamishima-DIavgall,eta=1.0,3,0.925373134,0.75,0.963636364,0.856818182,0.738683815,1.3125,1.3125,1.044642857,0.9375,0.914285714,0.925892857,1.025390625,1.025390625,1.023214286,1.023214286,1,0.625,0.8125,1.6,1.6,1.375,1.375,0.928571429,1,0.964285714,0.928571429,0.928571429,0.928571429,0.928571429,0.071428571,0,0.035714286,0,1,1.071428571,1.071428571,0,0.375,0.1875,0,1,0.625,0.625,0.666666667,1,0.833333333,0.666666667,0.666666667,0.666666667,0.666666667,0,0.1,0.05,0,1,0.9,0.9
two-gaussians,sensitive-attr,0.2,Kamishima-DIavgall,eta=1.0,4,0.955223881,0.785714286,1,0.892857143,0.862335462,0.435483871,0.435483871,0.874551971,1,0.916666667,0.958333333,1.090909091,1.090909091,1.083333333,1.083333333,1,0.727272727,0.863636364,1.375,1.375,1.272727273,1.272727273,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.272727273,0.136363636,0,1,0.727272727,0.727272727,1,1,1,1,1,1,1,0,0.107142857,0.053571429,0,1,0.892857143,0.892857143
two-gaussians,sensitive-attr,0.2,Kamishima-DIavgall,eta=1.0,5,0.955223881,0.818181818,0.982142857,0.900162338,0.831991971,0.528571429,0.528571429,0.910810811,0.966666667,0.945945946,0.956306306,1.021904762,1.021904762,1.020720721,1.020720721,1,0.777777778,0.888888889,1.285714286,1.285714286,1.222222222,1.222222222,0.964285714,1,0.982142857,0.964285714,0.964285714,0.964285714,0.964285714,0.035714286,0,0.017857143,0,1,1.035714286,1.035714286,0,0.222222222,0.111111111,0,1,0.777777778,0.777777778,0.666666667,1,0.833333333,0.666666667,0.666666667,0.666666667,0.666666667,0,0.066666667,0.033333333,0,1,0.933333333,0.933333333
two-gaussians,sensitive-attr,0.2,Kamishima-DIavgall,eta=300.0,6,0.805970149,0,1,0.5,0,1,1,1,0.827586207,0.789473684,0.808529946,1.048275862,1.048275862,1.038112523,1.038112523,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.172413793,0.210526316,0.191470054,0.818965517,0.818965517,0.961887477,0.961887477
two-gaussians,sensitive-attr,0.2,Kamishima-DIavgall,eta=1.0,7,0.955223881,0.785714286,1,0.892857143,0.862335462,0.858585859,0.858585859,0.975044563,0.96969697,0.941176471,0.95543672,1.03030303,1.03030303,1.028520499,1.028520499,0.833333333,0.75,0.791666667,1.111111111,1.111111111,1.083333333,1.083333333,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.166666667,0.25,0.208333333,0.666666667,0.666666667,0.916666667,0.916666667,1,1,1,1,1,1,1,0.035714286,0.071428571,0.053571429,0.5,0.5,0.964285714,0.964285714
two-gaussians,sensitive-attr,0.2,Kamishima-DIavgall,eta=1.0,8,0.955223881,0.875,0.980392157,0.927696078,0.874909318,0.709459459,0.709459459,0.922522523,0.972972973,0.933333333,0.953153153,1.042471042,1.042471042,1.03963964,1.03963964,1,0.8,0.9,1.25,1.25,1.2,1.2,0.967741935,1,0.983870968,0.967741935,0.967741935,0.967741935,0.967741935,0.032258065,0,0.016129032,0,1,1.032258065,1.032258065,0,0.2,0.1,0,1,0.8,0.8,0.857142857,1,0.928571429,0.857142857,0.857142857,0.857142857,0.857142857,0,0.090909091,0.045454545,0,1,0.909090909,0.909090909
two-gaussians,sensitive-attr,0.2,Kamishima-DIavgall,eta=300.0,9,0.850746269,0,1,0.5,0,1,1,1,0.857142857,0.84375,0.850446429,1.015873016,1.015873016,1.013392857,1.013392857,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.142857143,0.15625,0.149553571,0.914285714,0.914285714,0.986607143,0.986607143
two-gaussians,sensitive-attr,0.2,Feldman-SVM,lambda=1.0,0,0.955223881,0.944444444,0.959183673,0.951814059,0.888641538,1.04516129,1.04516129,1.012544803,0.935483871,0.972222222,0.953853047,0.962211982,0.962211982,0.963261649,0.963261649,1,0.909090909,0.954545455,1.1,1.1,1.090909091,1.090909091,0.916666667,1,0.958333333,0.916666667,0.916666667,0.916666667,0.916666667,0.083333333,0,0.041666667,0,1,1.083333333,1.083333333,0,0.090909091,0.045454545,0,1,0.909090909,0.909090909,0.777777778,1,0.888888889,0.777777778,0.777777778,0.777777778,0.777777778,0,0.038461538,0.019230769,0,1,0.961538462,0.961538462
two-gaussians,sensitive-attr,0.2,Feldman-SVM,lambda=1.0,1,0.880597015,1,0.854545455,0.927272727,0.71604977,0.970588235,0.970588235,0.991087344,0.911764706,0.848484848,0.880124777,1.074579832,1.074579832,1.063279857,1.063279857,1,1,1,1,1,1,1,0.888888889,0.821428571,0.85515873,1.082125604,1.082125604,1.067460317,1.067460317,0.111111111,0.178571429,0.14484127,0.622222222,0.622222222,0.932539683,0.932539683,0,0,1,1,1,1,1,0.7,0.5,0.6,1.4,1.4,1.2,1.2,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.2,Feldman-SVM,lambda=1.0,2,0.925373134,0.777777778,0.979591837,0.878684807,0.805368925,1.044897959,1.044897959,1.009821429,0.971428571,0.875,0.923214286,1.110204082,1.110204082,1.096428571,1.096428571,1,0.636363636,0.818181818,1.571428571,1.571428571,1.363636364,1.363636364,0.964285714,1,0.982142857,0.964285714,0.964285714,0.964285714,0.964285714,0.035714286,0,0.017857143,0,1,1.035714286,1.035714286,0,0.363636364,0.181818182,0,1,0.636363636,0.636363636,0.875,1,0.9375,0.875,0.875,0.875,0.875,0,0.16,0.08,0,1,0.84,0.84
two-gaussians,sensitive-attr,0.2,Feldman-SVM,lambda=1.0,3,0.955223881,1,0.945454545,0.972727273,0.86969169,0.95703125,0.95703125,0.990178571,0.90625,1,0.953125,0.90625,0.90625,0.90625,0.90625,1,1,1,1,1,1,1,0.892857143,1,0.946428571,0.892857143,0.892857143,0.892857143,0.892857143,0.107142857,0,0.053571429,0,1,1.107142857,1.107142857,0,0,1,1,1,1,1,0.571428571,1,0.785714286,0.571428571,0.571428571,0.571428571,0.571428571,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.2,Feldman-SVM,lambda=1.0,4,0.880597015,0.428571429,1,0.714285714,0.610217453,1.161290323,1.161290323,1.01344086,1,0.777777778,0.888888889,1.285714286,1.285714286,1.222222222,1.222222222,1,0.272727273,0.636363636,3.666666667,3.666666667,1.727272727,1.727272727,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.727272727,0.363636364,0,1,0.272727273,0.272727273,1,1,1,1,1,1,1,0,0.242424242,0.121212121,0,1,0.757575758,0.757575758
two-gaussians,sensitive-attr,0.2,Feldman-SVM,lambda=1.0,5,0.910447761,0.545454545,0.982142857,0.763798701,0.638952185,0.925,0.925,0.991891892,0.966666667,0.864864865,0.915765766,1.117708333,1.117708333,1.101801802,1.101801802,1,0.444444444,0.722222222,2.25,2.25,1.555555556,1.555555556,0.964285714,1,0.982142857,0.964285714,0.964285714,0.964285714,0.964285714,0.035714286,0,0.017857143,0,1,1.035714286,1.035714286,0,0.555555556,0.277777778,0,1,0.444444444,0.444444444,0.666666667,1,0.833333333,0.666666667,0.666666667,0.666666667,0.666666667,0,0.151515152,0.075757576,0,1,0.848484848,0.848484848
two-gaussians,sensitive-attr,0.2,Feldman-SVM,lambda=1.0,6,0.985074627,0.923076923,1,0.961538462,0.951994594,0.935960591,0.935960591,0.988203267,1,0.973684211,0.986842105,1.027027027,1.027027027,1.026315789,1.026315789,1,0.875,0.9375,1.142857143,1.142857143,1.125,1.125,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.125,0.0625,0,1,0.875,0.875,1,1,1,1,1,1,1,0,0.032258065,0.016129032,0,1,0.967741935,0.967741935
two-gaussians,sensitive-attr,0.2,Feldman-SVM,lambda=1.0,7,0.970149254,0.928571429,0.981132075,0.954851752,0.909703504,1.03030303,1.03030303,1.006238859,0.96969697,0.970588235,0.970142602,0.999081726,0.999081726,0.999108734,0.999108734,1,0.875,0.9375,1.142857143,1.142857143,1.125,1.125,0.962962963,1,0.981481481,0.962962963,0.962962963,0.962962963,0.962962963,0.037037037,0,0.018518519,0,1,1.037037037,1.037037037,0,0.125,0.0625,0,1,0.875,0.875,0.857142857,1,0.928571429,0.857142857,0.857142857,0.857142857,0.857142857,0,0.037037037,0.018518519,0,1,0.962962963,0.962962963
two-gaussians,sensitive-attr,0.2,Feldman-SVM,lambda=1.0,8,0.925373134,0.75,0.980392157,0.865196078,0.787467474,0.945945946,0.945945946,0.989189189,0.972972973,0.866666667,0.91981982,1.122661123,1.122661123,1.106306306,1.106306306,1,0.6,0.8,1.666666667,1.666666667,1.4,1.4,0.967741935,1,0.983870968,0.967741935,0.967741935,0.967741935,0.967741935,0.032258065,0,0.016129032,0,1,1.032258065,1.032258065,0,0.4,0.2,0,1,0.6,0.6,0.857142857,1,0.928571429,0.857142857,0.857142857,0.857142857,0.857142857,0,0.166666667,0.083333333,0,1,0.833333333,0.833333333
two-gaussians,sensitive-attr,0.2,Feldman-SVM,lambda=1.0,9,0.925373134,1,0.912280702,0.956140351,0.779863536,1.044897959,1.044897959,1.009821429,0.914285714,0.9375,0.925892857,0.975238095,0.975238095,0.976785714,0.976785714,1,1,1,1,1,1,1,0.9,0.925925926,0.912962963,0.972,0.972,0.974074074,0.974074074,0.1,0.074074074,0.087037037,1.35,1.35,1.025925926,1.025925926,0,0,1,1,1,1,1,0.625,0.714285714,0.669642857,0.875,0.875,0.910714286,0.910714286,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.2,Feldman-GaussianNB,lambda=1.0,0,0.955223881,0.944444444,0.959183673,0.951814059,0.888641538,1.04516129,1.04516129,1.012544803,0.935483871,0.972222222,0.953853047,0.962211982,0.962211982,0.963261649,0.963261649,1,0.909090909,0.954545455,1.1,1.1,1.090909091,1.090909091,0.916666667,1,0.958333333,0.916666667,0.916666667,0.916666667,0.916666667,0.083333333,0,0.041666667,0,1,1.083333333,1.083333333,0,0.090909091,0.045454545,0,1,0.909090909,0.909090909,0.777777778,1,0.888888889,0.777777778,0.777777778,0.777777778,0.777777778,0,0.038461538,0.019230769,0,1,0.961538462,0.961538462
two-gaussians,sensitive-attr,0.2,Feldman-GaussianNB,lambda=1.0,1,0.880597015,1,0.854545455,0.927272727,0.71604977,0.970588235,0.970588235,0.991087344,0.911764706,0.848484848,0.880124777,1.074579832,1.074579832,1.063279857,1.063279857,1,1,1,1,1,1,1,0.888888889,0.821428571,0.85515873,1.082125604,1.082125604,1.067460317,1.067460317,0.111111111,0.178571429,0.14484127,0.622222222,0.622222222,0.932539683,0.932539683,0,0,1,1,1,1,1,0.7,0.5,0.6,1.4,1.4,1.2,1.2,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.2,Feldman-GaussianNB,lambda=1.0,2,0.925373134,0.777777778,0.979591837,0.878684807,0.805368925,1.044897959,1.044897959,1.009821429,0.971428571,0.875,0.923214286,1.110204082,1.110204082,1.096428571,1.096428571,1,0.636363636,0.818181818,1.571428571,1.571428571,1.363636364,1.363636364,0.964285714,1,0.982142857,0.964285714,0.964285714,0.964285714,0.964285714,0.035714286,0,0.017857143,0,1,1.035714286,1.035714286,0,0.363636364,0.181818182,0,1,0.636363636,0.636363636,0.875,1,0.9375,0.875,0.875,0.875,0.875,0,0.16,0.08,0,1,0.84,0.84
two-gaussians,sensitive-attr,0.2,Feldman-GaussianNB,lambda=1.0,3,0.955223881,1,0.945454545,0.972727273,0.86969169,0.95703125,0.95703125,0.990178571,0.90625,1,0.953125,0.90625,0.90625,0.90625,0.90625,1,1,1,1,1,1,1,0.892857143,1,0.946428571,0.892857143,0.892857143,0.892857143,0.892857143,0.107142857,0,0.053571429,0,1,1.107142857,1.107142857,0,0,1,1,1,1,1,0.571428571,1,0.785714286,0.571428571,0.571428571,0.571428571,0.571428571,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.2,Feldman-GaussianNB,lambda=1.0,4,0.880597015,0.428571429,1,0.714285714,0.610217453,1.161290323,1.161290323,1.01344086,1,0.777777778,0.888888889,1.285714286,1.285714286,1.222222222,1.222222222,1,0.272727273,0.636363636,3.666666667,3.666666667,1.727272727,1.727272727,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.727272727,0.363636364,0,1,0.272727273,0.272727273,1,1,1,1,1,1,1,0,0.242424242,0.121212121,0,1,0.757575758,0.757575758
two-gaussians,sensitive-attr,0.2,Feldman-GaussianNB,lambda=1.0,5,0.910447761,0.545454545,0.982142857,0.763798701,0.638952185,0.925,0.925,0.991891892,0.966666667,0.864864865,0.915765766,1.117708333,1.117708333,1.101801802,1.101801802,1,0.444444444,0.722222222,2.25,2.25,1.555555556,1.555555556,0.964285714,1,0.982142857,0.964285714,0.964285714,0.964285714,0.964285714,0.035714286,0,0.017857143,0,1,1.035714286,1.035714286,0,0.555555556,0.277777778,0,1,0.444444444,0.444444444,0.666666667,1,0.833333333,0.666666667,0.666666667,0.666666667,0.666666667,0,0.151515152,0.075757576,0,1,0.848484848,0.848484848
two-gaussians,sensitive-attr,0.2,Feldman-GaussianNB,lambda=1.0,6,0.985074627,0.923076923,1,0.961538462,0.951994594,0.935960591,0.935960591,0.988203267,1,0.973684211,0.986842105,1.027027027,1.027027027,1.026315789,1.026315789,1,0.875,0.9375,1.142857143,1.142857143,1.125,1.125,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.125,0.0625,0,1,0.875,0.875,1,1,1,1,1,1,1,0,0.032258065,0.016129032,0,1,0.967741935,0.967741935
two-gaussians,sensitive-attr,0.2,Feldman-GaussianNB,lambda=1.0,7,0.970149254,0.928571429,0.981132075,0.954851752,0.909703504,1.03030303,1.03030303,1.006238859,0.96969697,0.970588235,0.970142602,0.999081726,0.999081726,0.999108734,0.999108734,1,0.875,0.9375,1.142857143,1.142857143,1.125,1.125,0.962962963,1,0.981481481,0.962962963,0.962962963,0.962962963,0.962962963,0.037037037,0,0.018518519,0,1,1.037037037,1.037037037,0,0.125,0.0625,0,1,0.875,0.875,0.857142857,1,0.928571429,0.857142857,0.857142857,0.857142857,0.857142857,0,0.037037037,0.018518519,0,1,0.962962963,0.962962963
two-gaussians,sensitive-attr,0.2,Feldman-GaussianNB,lambda=1.0,8,0.925373134,0.75,0.980392157,0.865196078,0.787467474,0.945945946,0.945945946,0.989189189,0.972972973,0.866666667,0.91981982,1.122661123,1.122661123,1.106306306,1.106306306,1,0.6,0.8,1.666666667,1.666666667,1.4,1.4,0.967741935,1,0.983870968,0.967741935,0.967741935,0.967741935,0.967741935,0.032258065,0,0.016129032,0,1,1.032258065,1.032258065,0,0.4,0.2,0,1,0.6,0.6,0.857142857,1,0.928571429,0.857142857,0.857142857,0.857142857,0.857142857,0,0.166666667,0.083333333,0,1,0.833333333,0.833333333
