name,attribute,percent_pos_class,algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,sensitive-accuracy,0-accuracy_over_1-accuracy,sensitive-accuracyRatio,diff:1-accuracyto0-accuracy,comparative-sensitive-accuracy,0-TPR,1-TPR,sensitive-TPR,0-TPR_over_1-TPR,sensitive-TPRRatio,diff:1-TPRto0-TPR,comparative-sensitive-TPR,0-TNR,1-TNR,sensitive-TNR,0-TNR_over_1-TNR,sensitive-attr-TNRRatio,diff:1-TNRto0-TNR,comparative-sensitive-TNR,0-FPR,1-FPR,sensitive-attr-FPR,0-FPR_over_1-FPR,sensitive-attr-FPRRatio,diff:1-FPRto0-FPR,comparative-sensitive-attr-FPR,0-FNR,1-FNR,sensitive-attr-FNR,0-FNR_over_1-FNR,sensitive-attr-FNRRatio,diff:1-FNRto0-FNR,sensitive-attr-FNRDiff,0-calibration+,1-calibration+,sensitive-calibration+,0-calibration+_over_1-calibration+,sensitive-attr-calibration+Ratio,diff:1-calibration+to0-calibration+,comparative-sensitive-attr-calibration+,0-calibration-,1-calibration-,sensitive-calibration-,0-calibration-_over_1-calibration-,sensitive-calibration-Ratio,diff:1-calibration-to0-calibration-,comparative-sensitive-calibration-
two-gaussians,sensitive-attr,0.4,SVM,,0,0.985074627,1,0.976190476,0.988095238,0.968836771,0.737394958,0.737394958,0.885531136,0.964285714,1,0.982142857,0.964285714,0.964285714,0.964285714,0.964285714,1,1,1,1,1,1,1,0.95,1,0.975,0.95,0.95,0.95,0.95,0.05,0,0.025,0,1,1.05,1.05,0,0,1,1,1,1,1,0.888888889,1,0.944444444,0.888888889,0.888888889,0.888888889,0.888888889,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,SVM,,1,0.970149254,0.9,1,0.95,0.929120717,0.739002933,0.739002933,0.920250896,1,0.944444444,0.972222222,1.058823529,1.058823529,1.055555556,1.055555556,1,0.846153846,0.923076923,1.181818182,1.181818182,1.153846154,1.153846154,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.153846154,0.076923077,0,1,0.846153846,0.846153846,1,1,1,1,1,1,1,0,0.08,0.04,0,1,0.92,0.92
two-gaussians,sensitive-attr,0.4,SVM,,2,0.970149254,0.928571429,1,0.964285714,0.939827251,0.571428571,0.571428571,0.785714286,0.942857143,1,0.971428571,0.942857143,0.942857143,0.942857143,0.942857143,0.833333333,1,0.916666667,0.833333333,0.833333333,0.833333333,0.833333333,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.166666667,0,0.083333333,0,1,1.166666667,1.166666667,1,1,1,1,1,1,1,0.08,0,0.04,0,1,1.08,1.08
two-gaussians,sensitive-attr,0.4,SVM,,3,0.970149254,0.913043478,1,0.956521739,0.934529794,0.412121212,0.412121212,0.740641711,0.939393939,1,0.96969697,0.939393939,0.939393939,0.939393939,0.939393939,0.75,1,0.875,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.25,0,0.125,0,1,1.25,1.25,1,1,1,1,1,1,1,0.074074074,0,0.037037037,0,1,1.074074074,1.074074074
two-gaussians,sensitive-attr,0.4,SVM,,4,0.985074627,0.96,1,0.98,0.968335902,1.017676768,1.017676768,1.006272401,0.972222222,1,0.986111111,0.972222222,0.972222222,0.972222222,0.972222222,0.928571429,1,0.964285714,0.928571429,0.928571429,0.928571429,0.928571429,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.071428571,0,0.035714286,0,1,1.071428571,1.071428571,1,1,1,1,1,1,1,0.043478261,0,0.02173913,0,1,1.043478261,1.043478261
two-gaussians,sensitive-attr,0.4,SVM,,5,0.985074627,0.961538462,1,0.980769231,0.968836771,0.826754386,0.826754386,0.92831216,1,0.965517241,0.982758621,1.035714286,1.035714286,1.034482759,1.034482759,1,0.923076923,0.961538462,1.083333333,1.083333333,1.076923077,1.076923077,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.076923077,0.038461538,0,1,0.923076923,0.923076923,1,1,1,1,1,1,1,0,0.058823529,0.029411765,0,1,0.941176471,0.941176471
two-gaussians,sensitive-attr,0.4,SVM,,6,0.970149254,0.931034483,1,0.965517241,0.940469435,0.875,0.875,0.946428571,0.96875,0.971428571,0.970089286,0.997242647,0.997242647,0.997321429,0.997321429,0.923076923,0.9375,0.930288462,0.984615385,0.984615385,0.985576923,0.985576923,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.076923077,0.0625,0.069711538,1.230769231,1.230769231,1.014423077,1.014423077,1,1,1,1,1,1,1,0.05,0.05,0.05,1,1,1,1
two-gaussians,sensitive-attr,0.4,SVM,,7,1,1,1,1,1,0.587044534,0.587044534,0.814882033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,SVM,,8,1,1,1,1,1,0.625,0.625,0.775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,SVM,,9,0.955223881,0.896551724,1,0.948275862,0.911564797,0.693711968,0.693711968,0.862976407,0.965517241,0.947368421,0.956442831,1.019157088,1.019157088,1.01814882,1.01814882,0.9,0.894736842,0.897368421,1.005882353,1.005882353,1.005263158,1.005263158,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.1,0.105263158,0.102631579,0.95,0.95,0.994736842,0.994736842,1,1,1,1,1,1,1,0.05,0.095238095,0.072619048,0.525,0.525,0.954761905,0.954761905
two-gaussians,sensitive-attr,0.4,GaussianNB,,0,1,1,1,1,1,0.655462185,0.655462185,0.84981685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,GaussianNB,,1,0.985074627,0.95,1,0.975,0.964473086,0.677419355,0.677419355,0.892473118,1,0.972222222,0.986111111,1.028571429,1.028571429,1.027777778,1.027777778,1,0.923076923,0.961538462,1.083333333,1.083333333,1.076923077,1.076923077,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.076923077,0.038461538,0,1,0.923076923,0.923076923,1,1,1,1,1,1,1,0,0.041666667,0.020833333,0,1,0.958333333,0.958333333
two-gaussians,sensitive-attr,0.4,GaussianNB,,2,0.970149254,0.928571429,1,0.964285714,0.939827251,0.571428571,0.571428571,0.785714286,0.942857143,1,0.971428571,0.942857143,0.942857143,0.942857143,0.942857143,0.833333333,1,0.916666667,0.833333333,0.833333333,0.833333333,0.833333333,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.166666667,0,0.083333333,0,1,1.166666667,1.166666667,1,1,1,1,1,1,1,0.08,0,0.04,0,1,1.08,1.08
two-gaussians,sensitive-attr,0.4,GaussianNB,,3,0.970149254,0.913043478,1,0.956521739,0.934529794,0.412121212,0.412121212,0.740641711,0.939393939,1,0.96969697,0.939393939,0.939393939,0.939393939,0.939393939,0.75,1,0.875,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.25,0,0.125,0,1,1.25,1.25,1,1,1,1,1,1,1,0.074074074,0,0.037037037,0,1,1.074074074,1.074074074
two-gaussians,sensitive-attr,0.4,GaussianNB,,4,0.985074627,0.96,1,0.98,0.968335902,1.017676768,1.017676768,1.006272401,0.972222222,1,0.986111111,0.972222222,0.972222222,0.972222222,0.972222222,0.928571429,1,0.964285714,0.928571429,0.928571429,0.928571429,0.928571429,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.071428571,0,0.035714286,0,1,1.071428571,1.071428571,1,1,1,1,1,1,1,0.043478261,0,0.02173913,0,1,1.043478261,1.043478261
two-gaussians,sensitive-attr,0.4,GaussianNB,,5,0.985074627,0.961538462,1,0.980769231,0.968836771,0.826754386,0.826754386,0.92831216,1,0.965517241,0.982758621,1.035714286,1.035714286,1.034482759,1.034482759,1,0.923076923,0.961538462,1.083333333,1.083333333,1.076923077,1.076923077,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.076923077,0.038461538,0,1,0.923076923,0.923076923,1,1,1,1,1,1,1,0,0.058823529,0.029411765,0,1,0.941176471,0.941176471
two-gaussians,sensitive-attr,0.4,GaussianNB,,6,0.970149254,0.931034483,1,0.965517241,0.940469435,0.875,0.875,0.946428571,0.96875,0.971428571,0.970089286,0.997242647,0.997242647,0.997321429,0.997321429,0.923076923,0.9375,0.930288462,0.984615385,0.984615385,0.985576923,0.985576923,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.076923077,0.0625,0.069711538,1.230769231,1.230769231,1.014423077,1.014423077,1,1,1,1,1,1,1,0.05,0.05,0.05,1,1,1,1
two-gaussians,sensitive-attr,0.4,GaussianNB,,7,1,1,1,1,1,0.587044534,0.587044534,0.814882033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,GaussianNB,,8,0.985074627,0.96969697,1,0.984848485,0.970562384,0.65625,0.65625,0.803571429,1,0.971428571,0.985714286,1.029411765,1.029411765,1.028571429,1.028571429,1,0.952380952,0.976190476,1.05,1.05,1.047619048,1.047619048,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.047619048,0.023809524,0,1,0.952380952,0.952380952,1,1,1,1,1,1,1,0,0.066666667,0.033333333,0,1,0.933333333,0.933333333
two-gaussians,sensitive-attr,0.4,GaussianNB,,9,0.955223881,0.896551724,1,0.948275862,0.911564797,0.693711968,0.693711968,0.862976407,0.965517241,0.947368421,0.956442831,1.019157088,1.019157088,1.01814882,1.01814882,0.9,0.894736842,0.897368421,1.005882353,1.005882353,1.005263158,1.005263158,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.1,0.105263158,0.102631579,0.95,0.95,0.994736842,0.994736842,1,1,1,1,1,1,1,0.05,0.095238095,0.072619048,0.525,0.525,0.954761905,0.954761905
two-gaussians,sensitive-attr,0.4,LR,,0,0.985074627,1,0.976190476,0.988095238,0.968836771,0.737394958,0.737394958,0.885531136,0.964285714,1,0.982142857,0.964285714,0.964285714,0.964285714,0.964285714,1,1,1,1,1,1,1,0.95,1,0.975,0.95,0.95,0.95,0.95,0.05,0,0.025,0,1,1.05,1.05,0,0,1,1,1,1,1,0.888888889,1,0.944444444,0.888888889,0.888888889,0.888888889,0.888888889,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,LR,,1,0.985074627,0.95,1,0.975,0.964473086,0.677419355,0.677419355,0.892473118,1,0.972222222,0.986111111,1.028571429,1.028571429,1.027777778,1.027777778,1,0.923076923,0.961538462,1.083333333,1.083333333,1.076923077,1.076923077,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.076923077,0.038461538,0,1,0.923076923,0.923076923,1,1,1,1,1,1,1,0,0.041666667,0.020833333,0,1,0.958333333,0.958333333
two-gaussians,sensitive-attr,0.4,LR,,2,0.970149254,0.928571429,1,0.964285714,0.939827251,0.571428571,0.571428571,0.785714286,0.942857143,1,0.971428571,0.942857143,0.942857143,0.942857143,0.942857143,0.833333333,1,0.916666667,0.833333333,0.833333333,0.833333333,0.833333333,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.166666667,0,0.083333333,0,1,1.166666667,1.166666667,1,1,1,1,1,1,1,0.08,0,0.04,0,1,1.08,1.08
two-gaussians,sensitive-attr,0.4,LR,,3,0.970149254,0.913043478,1,0.956521739,0.934529794,0.412121212,0.412121212,0.740641711,0.939393939,1,0.96969697,0.939393939,0.939393939,0.939393939,0.939393939,0.75,1,0.875,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.25,0,0.125,0,1,1.25,1.25,1,1,1,1,1,1,1,0.074074074,0,0.037037037,0,1,1.074074074,1.074074074
two-gaussians,sensitive-attr,0.4,LR,,4,1,1,1,1,1,1.095959596,1.095959596,1.034050179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,LR,,5,1,1,1,1,1,0.763157895,0.763157895,0.893829401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,LR,,6,0.985074627,0.965517241,1,0.982758621,0.969928033,0.8203125,0.8203125,0.917857143,0.96875,1,0.984375,0.96875,0.96875,0.96875,0.96875,0.923076923,1,0.961538462,0.923076923,0.923076923,0.923076923,0.923076923,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.076923077,0,0.038461538,0,1,1.076923077,1.076923077,1,1,1,1,1,1,1,0.05,0,0.025,0,1,1.05,1.05
two-gaussians,sensitive-attr,0.4,LR,,7,1,1,1,1,1,0.587044534,0.587044534,0.814882033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,LR,,8,1,1,1,1,1,0.625,0.625,0.775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,LR,,9,0.970149254,0.931034483,1,0.965517241,0.940469435,0.655172414,0.655172414,0.836660617,0.965517241,0.973684211,0.969600726,0.991612302,0.991612302,0.991833031,0.991833031,0.9,0.947368421,0.923684211,0.95,0.95,0.952631579,0.952631579,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.1,0.052631579,0.076315789,1.9,1.9,1.047368421,1.047368421,1,1,1,1,1,1,1,0.05,0.05,0.05,1,1,1,1
two-gaussians,sensitive-attr,0.4,DecisionTree,,0,1,1,1,1,1,0.655462185,0.655462185,0.84981685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,DecisionTree,,1,1,1,1,1,1,0.625310174,0.625310174,0.864695341,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,DecisionTree,,2,0.985074627,0.964285714,1,0.982142857,0.969628058,0.628571429,0.628571429,0.814285714,0.971428571,1,0.985714286,0.971428571,0.971428571,0.971428571,0.971428571,0.916666667,1,0.958333333,0.916666667,0.916666667,0.916666667,0.916666667,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.083333333,0,0.041666667,0,1,1.083333333,1.083333333,1,1,1,1,1,1,1,0.041666667,0,0.020833333,0,1,1.041666667,1.041666667
two-gaussians,sensitive-attr,0.4,DecisionTree,,3,0.985074627,0.956521739,1,0.97826087,0.967091361,0.480808081,0.480808081,0.770944742,0.96969697,1,0.984848485,0.96969697,0.96969697,0.96969697,0.96969697,0.875,1,0.9375,0.875,0.875,0.875,0.875,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.125,0,0.0625,0,1,1.125,1.125,1,1,1,1,1,1,1,0.038461538,0,0.019230769,0,1,1.038461538,1.038461538
two-gaussians,sensitive-attr,0.4,DecisionTree,,4,1,1,1,1,1,1.095959596,1.095959596,1.034050179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,DecisionTree,,5,0.985074627,1,0.975609756,0.987804878,0.969265733,0.821862348,0.821862348,0.920145191,0.973684211,1,0.986842105,0.973684211,0.973684211,0.973684211,0.973684211,1,1,1,1,1,1,1,0.96,1,0.98,0.96,0.96,0.96,0.96,0.04,0,0.02,0,1,1.04,1.04,0,0,1,1,1,1,1,0.928571429,1,0.964285714,0.928571429,0.928571429,0.928571429,0.928571429,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,DecisionTree,,6,0.985074627,0.965517241,1,0.982758621,0.969928033,0.8203125,0.8203125,0.917857143,0.96875,1,0.984375,0.96875,0.96875,0.96875,0.96875,0.923076923,1,0.961538462,0.923076923,0.923076923,0.923076923,0.923076923,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.076923077,0,0.038461538,0,1,1.076923077,1.076923077,1,1,1,1,1,1,1,0.05,0,0.025,0,1,1.05,1.05
two-gaussians,sensitive-attr,0.4,DecisionTree,,7,0.985074627,1,0.977272727,0.988636364,0.9677567,0.645748988,0.645748988,0.841197822,0.973684211,1,0.986842105,0.973684211,0.973684211,0.973684211,0.973684211,1,1,1,1,1,1,1,0.964285714,1,0.982142857,0.964285714,0.964285714,0.964285714,0.964285714,0.035714286,0,0.017857143,0,1,1.035714286,1.035714286,0,0,1,1,1,1,1,0.909090909,1,0.954545455,0.909090909,0.909090909,0.909090909,0.909090909,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,DecisionTree,,8,1,1,1,1,1,0.625,0.625,0.775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,DecisionTree,,9,1,1,1,1,1,0.689655172,0.689655172,0.844827586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,Kamishima,eta=1.0,0,0.970149254,1,0.952380952,0.976190476,0.939060283,0.586466165,0.586466165,0.798534799,1,0.948717949,0.974358974,1.054054054,1.054054054,1.051282051,1.051282051,1,1,1,1,1,1,1,1,0.909090909,0.954545455,1.1,1.1,1.090909091,1.090909091,0,0.090909091,0.045454545,0,1,0.909090909,0.909090909,0,0,1,1,1,1,1,1,0.894736842,0.947368421,1.117647059,1.117647059,1.105263158,1.105263158,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,Kamishima,eta=1.0,1,1,1,1,1,1,0.625310174,0.625310174,0.864695341,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,Kamishima,eta=1.0,2,0.940298507,0.892857143,0.974358974,0.933608059,0.877728212,0.484033613,0.484033613,0.725892857,0.914285714,0.96875,0.941517857,0.943778802,0.943778802,0.945535714,0.945535714,0.75,1,0.875,0.75,0.75,0.75,0.75,1,0.9375,0.96875,1.066666667,1.066666667,1.0625,1.0625,0,0.0625,0.03125,0,1,0.9375,0.9375,0.25,0,0.125,0,1,1.25,1.25,1,0.941176471,0.970588235,1.0625,1.0625,1.058823529,1.058823529,0.115384615,0,0.057692308,0,1,1.115384615,1.115384615
two-gaussians,sensitive-attr,0.4,Kamishima,eta=1.0,3,0.970149254,0.913043478,1,0.956521739,0.934529794,0.412121212,0.412121212,0.740641711,0.939393939,1,0.96969697,0.939393939,0.939393939,0.939393939,0.939393939,0.75,1,0.875,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.25,0,0.125,0,1,1.25,1.25,1,1,1,1,1,1,1,0.074074074,0,0.037037037,0,1,1.074074074,1.074074074
two-gaussians,sensitive-attr,0.4,Kamishima,eta=1.0,4,0.955223881,0.92,0.976190476,0.948095238,0.903972305,0.861111111,0.861111111,0.946236559,0.944444444,0.967741935,0.95609319,0.975925926,0.975925926,0.976702509,0.976702509,0.857142857,1,0.928571429,0.857142857,0.857142857,0.857142857,0.857142857,1,0.95,0.975,1.052631579,1.052631579,1.05,1.05,0,0.05,0.025,0,1,0.95,0.95,0.142857143,0,0.071428571,0,1,1.142857143,1.142857143,1,0.916666667,0.958333333,1.090909091,1.090909091,1.083333333,1.083333333,0.083333333,0,0.041666667,0,1,1.083333333,1.083333333
two-gaussians,sensitive-attr,0.4,Kamishima,eta=1.0,5,1,1,1,1,1,0.763157895,0.763157895,0.893829401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,Kamishima,eta=1.0,6,0.985074627,0.965517241,1,0.982758621,0.969928033,0.8203125,0.8203125,0.917857143,0.96875,1,0.984375,0.96875,0.96875,0.96875,0.96875,0.923076923,1,0.961538462,0.923076923,0.923076923,0.923076923,0.923076923,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.076923077,0,0.038461538,0,1,1.076923077,1.076923077,1,1,1,1,1,1,1,0.05,0,0.025,0,1,1.05,1.05
two-gaussians,sensitive-attr,0.4,Kamishima,eta=1.0,7,1,1,1,1,1,0.587044534,0.587044534,0.814882033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,Kamishima,eta=1.0,8,1,1,1,1,1,0.625,0.625,0.775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,Kamishima,eta=1.0,9,0.955223881,0.896551724,1,0.948275862,0.911564797,0.693711968,0.693711968,0.862976407,0.965517241,0.947368421,0.956442831,1.019157088,1.019157088,1.01814882,1.01814882,0.9,0.894736842,0.897368421,1.005882353,1.005882353,1.005263158,1.005263158,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.1,0.105263158,0.102631579,0.95,0.95,0.994736842,0.994736842,1,1,1,1,1,1,1,0.05,0.095238095,0.072619048,0.525,0.525,0.954761905,0.954761905
two-gaussians,sensitive-attr,0.4,Calders,beta=1.0,0,0.552238806,0.68,0.476190476,0.578095238,0.153157363,0,1,0,0.714285714,0.435897436,0.575091575,1.638655462,1.638655462,1.278388278,1.278388278,0,1,0.5,0,1,0,1,1,0,0.5,0,1,2,2,0,1,0.5,0,1,0,1,1,0,0.5,0,1,2,2,1,0.435897436,0.717948718,2.294117647,2.294117647,1.564102564,1.564102564,0.285714286,1,0.642857143,0.285714286,0.285714286,0.285714286,0.285714286
two-gaussians,sensitive-attr,0.4,Calders,beta=1.0,1,0.701492537,0,1,0.5,0,1,1,1,0.774193548,0.638888889,0.706541219,1.211781206,1.211781206,1.135304659,1.135304659,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.225806452,0.361111111,0.293458781,0.625310174,0.625310174,0.864695341,0.864695341
two-gaussians,sensitive-attr,0.4,Calders,beta=1.0,2,0.417910448,0.428571429,0.41025641,0.419413919,-0.159144758,0,1,2,0.342857143,0.5,0.421428571,0.685714286,0.685714286,0.842857143,0.842857143,1,0,0.5,0,1,2,2,0,1,0.5,0,1,0,1,1,0,0.5,0,1,2,2,0,1,0.5,0,1,0,1,0.342857143,1,0.671428571,0.342857143,0.342857143,0.342857143,0.342857143,1,0.5,0.75,2,2,1.5,1.5
two-gaussians,sensitive-attr,0.4,Calders,beta=1.0,3,0.343283582,1,0,0.5,0,1,1,1,0.242424242,0.441176471,0.341800357,0.549494949,0.549494949,0.801247772,0.801247772,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.242424242,0.441176471,0.341800357,0.549494949,0.549494949,0.801247772,0.801247772,1,1,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,Calders,beta=1.0,4,0.626865672,0,1,0.5,0,1,1,1,0.611111111,0.64516129,0.628136201,0.947222222,0.947222222,0.965949821,0.965949821,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.388888889,0.35483871,0.371863799,1.095959596,1.095959596,1.034050179,1.034050179
two-gaussians,sensitive-attr,0.4,Calders,beta=1.0,5,0.611940299,0,1,0.5,0,1,1,1,0.657894737,0.551724138,0.604809437,1.192434211,1.192434211,1.106170599,1.106170599,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.342105263,0.448275862,0.395190563,0.763157895,0.763157895,0.893829401,0.893829401
two-gaussians,sensitive-attr,0.4,Calders,beta=1.0,6,0.567164179,0,1,0.5,0,1,1,1,0.59375,0.542857143,0.568303571,1.09375,1.09375,1.050892857,1.050892857,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.40625,0.457142857,0.431696429,0.888671875,0.888671875,0.949107143,0.949107143
two-gaussians,sensitive-attr,0.4,Calders,beta=1.0,7,0.656716418,0,1,0.5,0,1,1,1,0.736842105,0.551724138,0.644283122,1.335526316,1.335526316,1.185117967,1.185117967,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.263157895,0.448275862,0.355716878,0.587044534,0.587044534,0.814882033,0.814882033
two-gaussians,sensitive-attr,0.4,Calders,beta=1.0,8,0.507462687,0,1,0.5,0,1,1,1,0.625,0.4,0.5125,1.5625,1.5625,1.225,1.225,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.375,0.6,0.4875,0.625,0.625,0.775,0.775
two-gaussians,sensitive-attr,0.4,Calders,beta=1.0,9,0.432835821,0.344827586,0.5,0.422413793,-0.155172414,0,1,2,0.344827586,0.5,0.422413793,0.689655172,0.689655172,0.844827586,0.844827586,1,0,0.5,0,1,2,2,0,1,0.5,0,1,0,1,1,0,0.5,0,1,2,2,0,1,0.5,0,1,0,1,0.344827586,1,0.672413793,0.344827586,0.344827586,0.344827586,0.344827586,1,0.5,0.75,2,2,1.5,1.5
two-gaussians,sensitive-attr,0.4,ZafarBaseline,,0,0.970149254,1,0.952380952,0.976190476,0.939060283,0.586466165,0.586466165,0.798534799,1,0.948717949,0.974358974,1.054054054,1.054054054,1.051282051,1.051282051,1,1,1,1,1,1,1,1,0.909090909,0.954545455,1.1,1.1,1.090909091,1.090909091,0,0.090909091,0.045454545,0,1,0.909090909,0.909090909,0,0,1,1,1,1,1,1,0.894736842,0.947368421,1.117647059,1.117647059,1.105263158,1.105263158,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.4,ZafarBaseline,,1,1,1,1,1,1,0.625310174,0.625310174,0.864695341,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
