"","name","attribute","algorithm","DIbinary","DIavgall","CV","TNR","accuracy","BCR","MCC","0-accuracy","1-accuracy","sensitive-accuracy","sensitive-calibration+","sensitive-TNR","sensitive-calibration-","sensitive-TPR","comparative-sensitive-accuracy","comparative-sensitive-calibration+","comparative-sensitive-TNR","comparative-sensitive-calibration-","comparative-sensitive-TPR","TPR"
"16","propublica-violent-recidivism","race","GaussianNB",1.05778039523623,1.05778039523623,1.05114985807797,0.086918349429324,0.213911742707554,0.515681396936884,0.04054063780753,0.150877192982456,0.230988593155894,0.20677170827782,0.138749126484976,0.0910261412407335,0.0992063492063492,0.906666666666667,1.05288767885072,1.09231306778477,0.963870464299649,0.912698412698413,1.14666666666667,0.944444444444444
"17","propublica-violent-recidivism","race","GaussianNB",1.02832935607056,1.02832935607056,1.0249511692588,0.111310592459605,0.2490650710546,0.524265161700655,0.0594646788329728,0.198630136986301,0.263157894736842,0.245328809893766,0.165927312250792,0.114561521930791,0.096816114359974,0.936686034862753,1.02622247334402,1.05632018269636,0.97431535155389,1.05328135152697,1.00240432779002,0.937219730941704
"18","propublica-violent-recidivism","race","GaussianNB",1.02998853211009,1.02998853211009,1.02630784708249,0.108251996450754,0.233358264771877,0.506506950606329,0.0153691902380834,0.162629757785467,0.252862595419847,0.231723675385647,0.151518173357025,0.112488421331216,0.129528435539364,0.91812865497076,1.01274312541918,1.0553299246957,0.961340479026069,1.16069621534102,0.941520467836257,0.904761904761905
"19","propublica-violent-recidivism","race","GaussianNB",0.984816203029954,0.984816203029954,0.98614971014908,0.101933216168717,0.225878833208676,0.518303291501444,0.0441294524690898,0.142372881355932,0.249520153550864,0.219414042727941,0.147392098646007,0.100611418334761,0.0874331550802139,0.94372374598468,1.05160253655369,1.05408397847363,1.01203364748033,1.08395721925134,0.957622930565851,0.934673366834171
"20","propublica-violent-recidivism","race","GaussianNB",1.0391339046765,1.0391339046765,1.03405482343125,0.11141060197664,0.245325355272999,0.511062443845463,0.0266533129309871,0.152091254752852,0.268156424581006,0.242742153181673,0.162847412803752,0.115914137160596,0.135690302192376,0.904071773636991,1.01739919998037,1.05185619480066,0.966472008964927,1.04187240766344,1.0303657694962,0.910714285714286
"21","propublica-violent-recidivism","race","LR",2.05059952038369,2.05059952038369,1.02088667038536,0.983576642335766,0.825729244577412,0.545730229881576,0.197070481586559,0.892116182572614,0.811131386861314,0.832695672487855,0.558823529411765,0.984422406375945,0.159672920892495,0.0971177944862155,0.943721364856425,1.11764705882353,0.9919395009736,1.05565415821501,1.05137844611529,0.107883817427386
"22","propublica-violent-recidivism","race","LR",9.42906976744186,9.42906976744186,1.03534201160353,0.990359333917616,0.863874345549738,0.55895517716289,0.257651635547978,0.909722222222222,0.851286939942803,0.874579493930086,0.838235294117647,0.992231638418079,0.122297693386007,0.0983851674641148,0.92525961679099,0.676470588235294,0.984463276836158,1.06775328150886,1.10586124401914,0.127551020408163
"23","propublica-violent-recidivism","race","LR",1.92830149065715,1.92830149065715,1.02168007727649,0.976576576576577,0.828721017202693,0.541151724411636,0.162861404780288,0.902527075812274,0.809433962264151,0.836793859068465,0.438228438228438,0.977891986062718,0.150227380263919,0.0930278491013233,0.945349926204871,1.14918414918415,0.98993031358885,1.05262867357132,1.05490815721904,0.105726872246696
"24","propublica-violent-recidivism","race","LR",2.381861575179,2.381861575179,1.02215409338964,0.98019801980198,0.827973074046372,0.529922018750548,0.131653421930474,0.913669064748201,0.80547686496695,0.835205016237726,0.328125,0.980863250242753,0.153309193270431,0.0598937844217152,0.942955122655813,1.40625,0.993763113757817,1.05814588144921,1.0875295043273,0.079646017699115
"25","propublica-violent-recidivism","race","LR",2.47159015302728,2.47159015302728,1.02638309039292,0.97864768683274,0.839192221391174,0.540967035904633,0.164511195554011,0.909090909090909,0.821092278719397,0.84623303194408,0.465465465465465,0.980429292929293,0.142156862745098,0.0918607135227515,0.943462079824415,1.04204204204204,0.983585858585859,1.04901960784314,1.05468916898099,0.103286384976526
"26","propublica-violent-recidivism","race","LR",2.09015954598993,2.09015954598993,1.02457326845469,0.978928884986831,0.854151084517577,0.557646260675233,0.213791296884105,0.91578947368421,0.83745247148289,0.863811571955435,0.502272727272727,0.980306281701131,0.124183387622994,0.125416666666667,0.928442816042017,1.09545454545455,0.98788529067499,1.06807327419777,1.0425,0.136363636363636
"27","propublica-violent-recidivism","race","LR",2.32701873214097,2.32701873214097,1.03053808797814,0.97935368043088,0.841436050860135,0.565910024071942,0.243239487784919,0.89041095890411,0.827751196172249,0.848299569899806,0.577075098814229,0.981096401807362,0.141752991405717,0.135343618513324,0.951829265322624,1.06324110671937,0.986231265153185,1.04367728902128,1.07713884992987,0.152466367713004
"28","propublica-violent-recidivism","race","LR",2.36666666666667,2.36666666666667,1.02199865861838,0.982253771073647,0.842931937172775,0.538745933155871,0.165511335215326,0.923875432525952,0.820610687022901,0.850762910798122,0.453125,0.983401151250496,0.139373139767965,0.0818713450292398,0.938950368879946,1.15625,0.989529575228265,1.05788738383041,1.05847953216374,0.0952380952380952
"29","propublica-violent-recidivism","race","LR",2.92150119617225,2.92150119617225,1.03068265383109,0.979789103690685,0.851907255048616,0.550196059383031,0.194023129464976,0.945762711864407,0.825335892514395,0.857183957443964,0.407051282051282,0.980995404626529,0.131063241720346,0.0950086483815172,0.957880888939824,1.31410256410256,0.989017836280084,1.03900275118917,1.11984185816654,0.120603015075377
"30","propublica-violent-recidivism","race","LR",2.00576701268743,2.00576701268743,1.02139929814229,0.976639712488769,0.828721017202693,0.535194856244385,0.14273714259571,0.904942965779468,0.810055865921788,0.835297798718987,0.393243243243243,0.977944400748933,0.151361969617601,0.0797101449275362,0.955701980416697,1.18648648648649,0.990286835895901,1.04185437401781,1.06418219461698,0.09375
"31","propublica-violent-recidivism","race","DecisionTree",1.40340804279653,1.40340804279653,1.04170421118374,0.904197080291971,0.792071802543007,0.593177378320259,0.213429643562249,0.83402489626556,0.782846715328467,0.796248885583382,0.357755880483153,0.905592188909673,0.144131943040711,0.257894736842105,0.966255226435154,1.17705022250477,0.986704008304334,1.03992685725659,1.11578947368421,0.282157676348548
"32","propublica-violent-recidivism","race","DecisionTree",1.46103233125355,1.46103233125355,1.03962751694213,0.909728308501315,0.81077038145101,0.572211093026167,0.162331730279509,0.885416666666667,0.790276453765491,0.820696211788796,0.273486901535682,0.912458736185592,0.11708227601015,0.215909090909091,0.930700599678221,1.15672990063234,0.977342414634465,1.0690269373414,1.06818181818182,0.23469387755102
"33","propublica-violent-recidivism","race","DecisionTree",1.70136791614852,1.70136791614852,1.05807505038172,0.899099099099099,0.783096484667165,0.557479064968052,0.132616483996895,0.862815884476534,0.762264150943396,0.79092197329646,0.261874737284573,0.90383275261324,0.145833333333333,0.183883073276713,0.947024413684216,1.16477511559479,0.963763066202091,1.04166666666667,1.13825794983212,0.215859030837004
"34","propublica-violent-recidivism","race","DecisionTree",1.7703025220925,1.7703025220925,1.05711661987459,0.909090909090909,0.789827973074046,0.556315366049879,0.13493854034778,0.863309352517986,0.770538243626062,0.799505933107265,0.28980343980344,0.913809084057066,0.144584582084582,0.185385523210071,0.923661164811724,1.09312039312039,0.955764621203376,1.05973193473193,1.08044846577498,0.20353982300885
"35","propublica-violent-recidivism","race","DecisionTree",1.7885628742515,1.7885628742515,1.06283369515948,0.898576512455516,0.789080029917726,0.554922059044659,0.124187692120639,0.869090909090909,0.768361581920904,0.796977360020994,0.25546218487395,0.903694843168527,0.138050496989044,0.187032685323649,0.936584202113701,1.1109243697479,0.9528442317916,1.04233476021186,1.11600085451827,0.211267605633803
"36","propublica-violent-recidivism","race","DecisionTree",1.59505300353357,1.59505300353357,1.04877483635521,0.913081650570676,0.816753926701571,0.587853956598469,0.197176412151729,0.894736842105263,0.795627376425855,0.826958910193284,0.322184684684685,0.916973923787229,0.115142881339528,0.25125,0.924409623665257,1.09436936936937,0.965766029392639,1.06510719125048,1.04416666666667,0.262626262626263
"37","propublica-violent-recidivism","race","DecisionTree",1.18880304794158,1.18880304794158,1.01737936006157,0.9245960502693,0.81077038145101,0.583374258318506,0.204318584603273,0.863013698630137,0.796172248803828,0.81933112844068,0.389990328820116,0.926717131364338,0.132889069606337,0.252003606491685,0.939917487006882,1.00725338491296,0.983241955036368,1.05840486732327,0.955620116209177,0.242152466367713
"38","propublica-violent-recidivism","race","DecisionTree",1.58270833333333,1.58270833333333,1.04689805499665,0.918367346938776,0.81525804038893,0.590136054421769,0.209685305414989,0.896193771626298,0.79293893129771,0.822166331321261,0.343107476635514,0.921193926161175,0.124680205743012,0.240282077743378,0.946143527833669,1.13621495327103,0.974206034140532,1.04804750120156,1.09459924320605,0.261904761904762
"39","propublica-violent-recidivism","race","DecisionTree",1.52647377448768,1.52647377448768,1.05569483043482,0.885764499121265,0.797307404637248,0.588610892776713,0.181457882291118,0.884745762711864,0.772552783109405,0.806725066613185,0.306498951781971,0.891330451488953,0.117085604748319,0.288238201136644,0.924827378735352,1.00922431865828,0.949327569644573,1.05113549521092,1.01507289350136,0.291457286432161
"40","propublica-violent-recidivism","race","DecisionTree",1.59985371480012,1.59985371480012,1.05232766448256,0.904761904761905,0.795063575168287,0.577380952380952,0.177116579721841,0.855513307984791,0.780260707635009,0.800090799774228,0.303970973594033,0.908280028676629,0.139344569639476,0.217391304347826,0.966139046356966,1.16891755694416,0.973808214601416,1.0269408875307,1.14906832298137,0.25
"41","propublica-violent-recidivism","race","Kamishima",8.04156674660272,8.04156674660272,1.04199741598371,0.985401459854015,0.827973074046372,0.548717327437381,0.212288214134992,0.892116182572614,0.813868613138686,0.834099718237339,0.491666666666667,0.98713246179623,0.160309823677582,0.0831662489557226,0.950505599496546,1.31666666666667,0.983502798881144,1.04461964735516,1.13776106934002,0.112033195020747
"42","propublica-violent-recidivism","race","Kamishima",21.6313953488372,21.6313953488372,1.0432524011506,0.986853637160386,0.860882572924458,0.557202328784274,0.237527872969428,0.913194444444444,0.8465204957102,0.871787089854225,0.807692307692308,0.989406779661017,0.12312178220862,0.090311004784689,0.923867680756667,0.615384615384615,0.978813559322034,1.06557129550968,1.13516746411483,0.127551020408163
"43","propublica-violent-recidivism","race","Kamishima",4.89491916859122,4.89491916859122,1.04134733724619,0.975675675675676,0.827225130890052,0.53849863078938,0.152361563995678,0.902527075812274,0.807547169811321,0.836607532496825,0.433333333333333,0.979198606271777,0.151611663782783,0.0796464546711436,0.936484704059468,1.06666666666667,0.973031358885017,1.0500044434454,1.09371913885048,0.101321585903084
"44","propublica-violent-recidivism","race","Kamishima",2.45629474940334,2.45629474940334,1.02334741081208,0.983798379837984,0.834704562453254,0.542784145671204,0.186007167687872,0.913669064748201,0.813975448536355,0.841385635232278,0.443181818181818,0.984232934290312,0.14991967211041,0.080153422501967,0.947300328580789,1.38636363636364,0.995925822814034,1.05544015888477,1.09579071597168,0.101769911504425
"45","propublica-violent-recidivism","race","Kamishima",3.1562874251497,3.1562874251497,1.03436314621753,0.97508896797153,0.836200448765894,0.539187676474028,0.151174378320931,0.909090909090909,0.817325800376648,0.844235035904287,0.464285714285714,0.977910685805423,0.142563217627929,0.0918607135227515,0.935482023999809,0.928571428571429,0.974003189792663,1.05030862149067,1.05468916898099,0.103286384976526
"46","propublica-violent-recidivism","race","Kamishima",4.02355712603062,4.02355712603062,1.0371748826971,0.978050921861282,0.850411368735976,0.547106269011449,0.17986890192641,0.919298245614035,0.831749049429658,0.860431269188438,0.416666666666667,0.980433086227078,0.127643492881272,0.0908333333333333,0.925780571163761,1.16666666666667,0.979047990635973,1.06441561646794,1.09833333333333,0.116161616161616
"47","propublica-violent-recidivism","race","Kamishima",5.89848661233993,5.89848661233993,1.05123939971067,0.977558348294434,0.839192221391174,0.562770205537352,0.229736131792163,0.89041095890411,0.82488038277512,0.845625447513651,0.492452830188679,0.980634918448314,0.1440701084362,0.11240232418353,0.954849221387134,1.18490566037736,0.975692913819705,1.03444042828889,1.1602885193348,0.147982062780269
"48","propublica-violent-recidivism","race","Kamishima",5.17708333333333,5.17708333333333,1.03361837692824,0.983141082519964,0.843679880329095,0.53918958887903,0.169473835647235,0.927335640138408,0.820610687022901,0.85135814889336,0.396428571428571,0.984946076485378,0.140024945510438,0.0708634330925353,0.940140845070423,1.29285714285714,0.983528516607119,1.05286936363751,1.10663914688682,0.0952380952380952
"49","propublica-violent-recidivism","race","Kamishima",3.79545454545455,3.79545454545455,1.03347849755035,0.981546572934974,0.852655198204936,0.548562231191105,0.193776316617806,0.945762711864407,0.826295585412668,0.857782043568366,0.37280701754386,0.982841991847756,0.131753626490469,0.0862367185569558,0.959077061188628,1.41228070175439,0.988206506218034,1.03724462671831,1.13738571781567,0.115577889447236
"50","propublica-violent-recidivism","race","Kamishima",2.34909650134564,2.34909650134564,1.02583376279172,0.978436657681941,0.832460732984293,0.542789757412399,0.171788597463515,0.908745247148289,0.813780260707635,0.83769417654421,0.393162393162393,0.979360831343834,0.150097718675008,0.0841959972394755,0.964750055216079,1.34188034188034,0.993119697085703,1.03555335492052,1.10489993098689,0.107142857142857
"51","propublica-violent-recidivism","race","Calders",0.631388639088729,0.631388639088729,0.953099150897969,0.927919708029197,0.799551234106208,0.571843671441984,0.185790289034357,0.850622406639004,0.788321167883212,0.799876997010741,0.394006529850746,0.921594752663901,0.149021570298741,0.223767752715121,0.997368308136791,1.25676305970149,1.06027957461187,1.05658528182755,0.961821219715957,0.215767634854772
"52","propublica-violent-recidivism","race","Calders",2.7406292749658,2.7406292749658,1.06203500560675,0.952673093777388,0.848167539267016,0.596234506072368,0.257609427761927,0.899305555555556,0.834127740705434,0.859102432840915,0.420518207282913,0.956930689839642,0.112824966382788,0.20305023923445,0.92365559943445,1.13515406162465,0.964669693767044,1.06043254146123,1.13337320574163,0.239795918367347
"53","propublica-violent-recidivism","race","Calders",2.91135715256079,2.91135715256079,1.06898741314975,0.943243243243243,0.816753926701571,0.570740564352899,0.194932886923606,0.898916967509025,0.795283018867925,0.826587575940336,0.390756302521008,0.949442508710801,0.142508171095637,0.166650207386925,0.933429928950736,1.07563025210084,0.952543554006969,1.0427255932926,1.13657910329844,0.198237885462555
"54","propublica-violent-recidivism","race","Calders",1.87571599045346,1.87571599045346,1.03509883729272,0.954095409540954,0.816753926701571,0.547844164947468,0.14862176317623,0.899280575539568,0.79508970727101,0.826255135569468,0.373412698412698,0.956935947144341,0.147088692841269,0.132671125098348,0.925055361319297,1.0468253968254,0.973368461794404,1.06453229173682,1.03953579858379,0.141592920353982
"55","propublica-violent-recidivism","race","Calders",0.68087439578674,0.68087439578674,0.947236204881075,0.891459074733096,0.790575916230366,0.574837518587205,0.161624317593426,0.858181818181818,0.773069679849341,0.78983348044946,0.305947193027429,0.884875066454014,0.128910489920413,0.272431104464858,1.00596178161605,1.15406306075365,1.06065922381712,1.05257038318212,0.931958983123264,0.258215962441315
"56","propublica-violent-recidivism","race","Calders",1.64940851129206,1.64940851129206,1.03060736836008,0.956979806848112,0.845175766641735,0.579500004434157,0.226563168515987,0.901754385964912,0.829847908745247,0.854130462067234,0.416337285902503,0.958634087657693,0.11836196597042,0.19,0.933670760200042,1.13702239789196,0.985449993497204,1.06468092118815,1.04666666666667,0.202020202020202
"57","propublica-violent-recidivism","race","Calders",0.734948492103587,0.734948492103587,0.970611443685126,0.935368043087971,0.817501869857891,0.582033797328739,0.211619624259686,0.863013698630137,0.804784688995215,0.820394201684356,0.403234501347709,0.930942803614723,0.133422798777306,0.24268683630535,0.979700537259926,1.16495956873315,1.03496253030637,1.05508089167226,0.936986575836506,0.228699551569507
"58","propublica-violent-recidivism","race","Calders",0.666798941798942,0.666798941798942,0.957763246143528,0.927240461401952,0.820493642483171,0.5874297545105,0.211873015204416,0.889273356401384,0.801526717557252,0.821814218645205,0.381399508160072,0.921526399364827,0.122805966213827,0.263501891984864,0.989704896042924,1.2231164766376,1.05214370782056,1.06128013519263,0.930512555899553,0.247619047619048
"59","propublica-violent-recidivism","race","Calders",0.799043062200957,0.799043062200957,0.977136635819271,0.923550087873462,0.820493642483171,0.577352933383967,0.183977786179609,0.891525423728814,0.800383877159309,0.822066393528732,0.333333333333333,0.919876288392139,0.120791844476055,0.235483073881888,0.987446160310957,1.17543859649123,1.03344627047797,1.04788999525842,0.979738077588337,0.231155778894472
"60","propublica-violent-recidivism","race","Calders",1.98769703960015,1.98769703960015,1.04413114432256,0.951482479784367,0.824981301421092,0.573955525606469,0.211945170008472,0.878326996197719,0.811918063314711,0.828030135708852,0.354978354978355,0.952911513109813,0.142283837501057,0.155969634230504,0.979464526736852,1.32900432900433,0.98936110975771,1.02176143892194,1.18495514147688,0.196428571428571
"61","propublica-violent-recidivism","race","ZafarBaseline",1.80935251798561,1.80935251798561,1.03057196390005,0.961678832116788,0.81376215407629,0.551378835145531,0.170593982692847,0.887966804979253,0.797445255474453,0.820341738537599,0.403508771929825,0.96311816607972,0.158136294499931,0.124728487886383,0.946846498943986,1.17543859649123,0.986282521535884,1.05180977908251,1.07802840434419,0.141078838174274
"62","propublica-violent-recidivism","race","ZafarBaseline",3.81322674418605,3.81322674418605,1.04718199990249,0.973707274320771,0.855646970830217,0.571037310629773,0.237155049537456,0.913194444444444,0.839847473784557,0.866316854370825,0.460227272727273,0.976570960712934,0.11948641883749,0.132775119617225,0.92550582614207,1.17045454545455,0.976236609647578,1.06413275238713,1.12918660287081,0.168367346938776
"63","propublica-violent-recidivism","race","ZafarBaseline",2.4863081491257,2.4863081491257,1.04417901080204,0.957657657657658,0.818249813014211,0.54711076715482,0.150926125650307,0.902527075812274,0.79622641509434,0.826289698592254,0.325892857142857,0.960871080139373,0.149492243133959,0.108927513332017,0.945573027757756,1.22321428571429,0.975400696864112,1.0451551646049,1.11949437092633,0.136563876651982
"64","propublica-violent-recidivism","race","ZafarBaseline",2.13375099443119,2.13375099443119,1.02726455297229,0.975697569756976,0.831712789827973,0.549795687533355,0.187934979300644,0.91726618705036,0.809254013220019,0.838188309793812,0.415697674418605,0.976349401435468,0.147996332313096,0.100413060582219,0.948921709767985,1.33139534883721,0.993888734221051,1.053692869965,1.10405192761605,0.123893805309735
"65","propublica-violent-recidivism","race","ZafarBaseline",3.0059880239521,3.0059880239521,1.04395591287544,0.962633451957295,0.827225130890052,0.537654754147662,0.127226630782427,0.898181818181818,0.808851224105461,0.835857766538636,0.363636363636364,0.966460659223817,0.143037495430571,0.0984832300790429,0.930679676503567,1,0.964739500265816,1.04982244503629,1.06793420209357,0.112676056338028
"66","propublica-violent-recidivism","race","ZafarBaseline",2.09389197375063,2.09389197375063,1.03138214678793,0.968393327480246,0.846671652954376,0.557428986972446,0.189694777473084,0.905263157894737,0.830798479087453,0.855743980381934,0.387955182072829,0.970038366497594,0.124734304114717,0.125,0.932799436173705,1.20448179271709,0.985531278449733,1.06381459979062,1.08333333333333,0.146464646464646
"67","propublica-violent-recidivism","race","ZafarBaseline",2.46432729086978,2.46432729086978,1.04288824701292,0.969479353680431,0.839192221391174,0.578910080427659,0.254093274023165,0.893835616438356,0.823923444976077,0.845161494585998,0.504608294930876,0.971759973550804,0.1387638991044,0.160188339010218,0.958105415950239,1.15207373271889,0.981981485563147,1.03614848786397,1.12682829092366,0.188340807174888
"68","propublica-violent-recidivism","race","ZafarBaseline",2.36666666666667,2.36666666666667,1.03849765258216,0.963620230700976,0.833956619296933,0.550857734398107,0.166158010302073,0.927335640138408,0.808206106870229,0.841976861167002,0.366071428571429,0.966074500463147,0.136498077491866,0.116787065703474,0.937474849094567,1.16071428571429,0.977603546380839,1.05353445726117,1.09322325421397,0.138095238095238
"69","propublica-violent-recidivism","race","ZafarBaseline",2.44322782480677,2.44322782480677,1.03744902539419,0.969244288224956,0.848167539267016,0.562511591348659,0.205420355591522,0.942372881355932,0.821497120921305,0.852993773219112,0.379535558780842,0.970727211361217,0.128124803718359,0.124907338769459,0.961476568394312,1.29753265602322,0.986499467767479,1.03493813202688,1.14455151964418,0.155778894472362
"70","propublica-violent-recidivism","race","ZafarBaseline",2.1683967704729,2.1683967704729,1.03231735748117,0.967654986522911,0.827225130890052,0.548559636118598,0.168646284176129,0.908745247148289,0.807262569832402,0.832683010626028,0.365384615384615,0.969301389981277,0.148467600112765,0.104554865424431,0.963238361677587,1.26923076923077,0.987742829102602,1.03435314333275,1.11387163561077,0.129464285714286
"71","propublica-violent-recidivism","race","ZafarFairness",1.80935251798561,1.80935251798561,1.03057196390005,0.961678832116788,0.81376215407629,0.551378835145531,0.170593982692847,0.887966804979253,0.797445255474453,0.820341738537599,0.403508771929825,0.96311816607972,0.158136294499931,0.124728487886383,0.946846498943986,1.17543859649123,0.986282521535884,1.05180977908251,1.07802840434419,0.141078838174274
"72","propublica-violent-recidivism","race","ZafarFairness",3.81322674418605,3.81322674418605,1.04718199990249,0.973707274320771,0.855646970830217,0.571037310629773,0.237155049537456,0.913194444444444,0.839847473784557,0.866316854370825,0.460227272727273,0.976570960712934,0.11948641883749,0.132775119617225,0.92550582614207,1.17045454545455,0.976236609647578,1.06413275238713,1.12918660287081,0.168367346938776
"73","propublica-violent-recidivism","race","ZafarFairness",2.4863081491257,2.4863081491257,1.04417901080204,0.957657657657658,0.818249813014211,0.54711076715482,0.150926125650307,0.902527075812274,0.79622641509434,0.826289698592254,0.325892857142857,0.960871080139373,0.149492243133959,0.108927513332017,0.945573027757756,1.22321428571429,0.975400696864112,1.0451551646049,1.11949437092633,0.136563876651982
"74","propublica-violent-recidivism","race","ZafarFairness",2.13375099443119,2.13375099443119,1.02726455297229,0.975697569756976,0.831712789827973,0.549795687533355,0.187934979300644,0.91726618705036,0.809254013220019,0.838188309793812,0.415697674418605,0.976349401435468,0.147996332313096,0.100413060582219,0.948921709767985,1.33139534883721,0.993888734221051,1.053692869965,1.10405192761605,0.123893805309735
"75","propublica-violent-recidivism","race","ZafarFairness",3.0059880239521,3.0059880239521,1.04395591287544,0.962633451957295,0.827225130890052,0.537654754147662,0.127226630782427,0.898181818181818,0.808851224105461,0.835857766538636,0.363636363636364,0.966460659223817,0.143037495430571,0.0984832300790429,0.930679676503567,1,0.964739500265816,1.04982244503629,1.06793420209357,0.112676056338028
