name,attribute,percent_pos_class,algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,sensitive-accuracy,0-accuracy_over_1-accuracy,sensitive-accuracyRatio,diff:1-accuracyto0-accuracy,comparative-sensitive-accuracy,0-TPR,1-TPR,sensitive-TPR,0-TPR_over_1-TPR,sensitive-TPRRatio,diff:1-TPRto0-TPR,comparative-sensitive-TPR,0-TNR,1-TNR,sensitive-TNR,0-TNR_over_1-TNR,sensitive-attr-TNRRatio,diff:1-TNRto0-TNR,comparative-sensitive-TNR,0-FPR,1-FPR,sensitive-attr-FPR,0-FPR_over_1-FPR,sensitive-attr-FPRRatio,diff:1-FPRto0-FPR,comparative-sensitive-attr-FPR,0-FNR,1-FNR,sensitive-attr-FNR,0-FNR_over_1-FNR,sensitive-attr-FNRRatio,diff:1-FNRto0-FNR,sensitive-attr-FNRDiff,0-calibration+,1-calibration+,sensitive-calibration+,0-calibration+_over_1-calibration+,sensitive-attr-calibration+Ratio,diff:1-calibration+to0-calibration+,comparative-sensitive-attr-calibration+,0-calibration-,1-calibration-,sensitive-calibration-,0-calibration-_over_1-calibration-,sensitive-calibration-Ratio,diff:1-calibration-to0-calibration-,comparative-sensitive-calibration-
two-gaussians,sensitive-attr,0.1,Feldman-GaussianNB,lambda=1.0,8,0.895522388,0.222222222,1,0.611111111,0.445298325,1.310344828,1.310344828,1.008166969,1,0.815789474,0.907894737,1.225806452,1.225806452,1.184210526,1.184210526,1,0.125,0.5625,8,8,1.875,1.875,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.875,0.4375,0,1,0.125,0.125,1,1,1,1,1,1,1,0,0.189189189,0.094594595,0,1,0.810810811,0.810810811
two-gaussians,sensitive-attr,0.1,Feldman-GaussianNB,lambda=1.0,9,0.955223881,0.625,1,0.8125,0.771205592,0.873563218,0.873563218,0.990018149,1,0.921052632,0.960526316,1.085714286,1.085714286,1.078947368,1.078947368,1,0.5,0.75,2,2,1.5,1.5,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.5,0.25,0,1,0.5,0.5,1,1,1,1,1,1,1,0,0.085714286,0.042857143,0,1,0.914285714,0.914285714
two-gaussians,sensitive-attr,0.1,Feldman-LR,lambda=1.0,0,0.970149254,0.75,1,0.875,0.851709948,1.03030303,1.03030303,1.002673797,1,0.941176471,0.970588235,1.0625,1.0625,1.058823529,1.058823529,1,0.6,0.8,1.666666667,1.666666667,1.4,1.4,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.4,0.2,0,1,0.6,0.6,1,1,1,1,1,1,1,0,0.064516129,0.032258065,0,1,0.935483871,0.935483871
two-gaussians,sensitive-attr,0.1,Feldman-LR,lambda=1.0,1,0.970149254,1,0.966101695,0.983050847,0.879136711,1.03030303,1.03030303,1.004456328,0.939393939,1,0.96969697,0.939393939,0.939393939,0.939393939,0.939393939,1,1,1,1,1,1,1,0.933333333,1,0.966666667,0.933333333,0.933333333,0.933333333,0.933333333,0.066666667,0,0.033333333,0,1,1.066666667,1.066666667,0,0,1,1,1,1,1,0.6,1,0.8,0.6,0.6,0.6,0.6,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.1,Feldman-LR,lambda=1.0,2,0.955223881,0.777777778,0.982758621,0.880268199,0.79980526,0.914285714,0.914285714,0.989285714,0.971428571,0.9375,0.954464286,1.036190476,1.036190476,1.033928571,1.033928571,1,0.666666667,0.833333333,1.5,1.5,1.333333333,1.333333333,0.96875,1,0.984375,0.96875,0.96875,0.96875,0.96875,0.03125,0,0.015625,0,1,1.03125,1.03125,0,0.333333333,0.166666667,0,1,0.666666667,0.666666667,0.75,1,0.875,0.75,0.75,0.75,0.75,0,0.071428571,0.035714286,0,1,0.928571429,0.928571429
two-gaussians,sensitive-attr,0.1,Feldman-LR,lambda=1.0,3,0.910447761,0.428571429,0.966666667,0.697619048,0.460047416,1.051282051,1.051282051,1.003752345,0.923076923,0.902439024,0.912757974,1.022869023,1.022869023,1.020637899,1.020637899,0,0.428571429,0.214285714,0,1,0.571428571,0.571428571,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.571428571,0.785714286,1.75,1.75,1.428571429,1.428571429,0,1,0.5,0,1,0,1,0,0.105263158,0.052631579,0,1,0.894736842,0.894736842
two-gaussians,sensitive-attr,0.1,Feldman-LR,lambda=1.0,4,0.955223881,0.6,0.983870968,0.791935484,0.647586009,0.970588235,0.970588235,0.998217469,0.970588235,0.939393939,0.954991087,1.033206831,1.033206831,1.031194296,1.031194296,1,0.5,0.75,2,2,1.5,1.5,0.96969697,1,0.984848485,0.96969697,0.96969697,0.96969697,0.96969697,0.03030303,0,0.015151515,0,1,1.03030303,1.03030303,0,0.5,0.25,0,1,0.5,0.5,0.5,1,0.75,0.5,0.5,0.5,0.5,0,0.064516129,0.032258065,0,1,0.935483871,0.935483871
two-gaussians,sensitive-attr,0.1,Feldman-LR,lambda=1.0,5,0.955223881,0.8,0.967741935,0.883870968,0.706570608,1.03030303,1.03030303,1.002673797,0.939393939,0.970588235,0.954991087,0.967860422,0.967860422,0.968805704,0.968805704,1,0.75,0.875,1.333333333,1.333333333,1.25,1.25,0.9375,1,0.96875,0.9375,0.9375,0.9375,0.9375,0.0625,0,0.03125,0,1,1.0625,1.0625,0,0.25,0.125,0,1,0.75,0.75,0.333333333,1,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0,0.032258065,0.016129032,0,1,0.967741935,0.967741935
two-gaussians,sensitive-attr,0.1,Feldman-LR,lambda=1.0,6,0.955223881,0.571428571,1,0.785714286,0.737711114,1.09375,1.09375,1.005357143,1,0.914285714,0.957142857,1.09375,1.09375,1.085714286,1.085714286,1,0.4,0.7,2.5,2.5,1.6,1.6,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.6,0.3,0,1,0.4,0.4,1,1,1,1,1,1,1,0,0.090909091,0.045454545,0,1,0.909090909,0.909090909
two-gaussians,sensitive-attr,0.1,Feldman-LR,lambda=1.0,7,0.940298507,0.5,1,0.75,0.684290851,1.233333333,1.233333333,1.012612613,1,0.891891892,0.945945946,1.121212121,1.121212121,1.108108108,1.108108108,1,0.333333333,0.666666667,3,3,1.666666667,1.666666667,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.666666667,0.333333333,0,1,0.333333333,0.333333333,1,1,1,1,1,1,1,0,0.114285714,0.057142857,0,1,0.885714286,0.885714286
two-gaussians,sensitive-attr,0.1,Feldman-LR,lambda=1.0,8,0.895522388,0.222222222,1,0.611111111,0.445298325,1.310344828,1.310344828,1.008166969,1,0.815789474,0.907894737,1.225806452,1.225806452,1.184210526,1.184210526,1,0.125,0.5625,8,8,1.875,1.875,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.875,0.4375,0,1,0.125,0.125,1,1,1,1,1,1,1,0,0.189189189,0.094594595,0,1,0.810810811,0.810810811
two-gaussians,sensitive-attr,0.1,Feldman-LR,lambda=1.0,9,0.955223881,0.625,1,0.8125,0.771205592,0.873563218,0.873563218,0.990018149,1,0.921052632,0.960526316,1.085714286,1.085714286,1.078947368,1.078947368,1,0.5,0.75,2,2,1.5,1.5,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.5,0.25,0,1,0.5,0.5,1,1,1,1,1,1,1,0,0.085714286,0.042857143,0,1,0.914285714,0.914285714
two-gaussians,sensitive-attr,0.1,Feldman-DecisionTree,lambda=1.0,0,0.910447761,0.25,1,0.625,0.476364437,1.03030303,1.03030303,1.000891266,0.939393939,0.882352941,0.91087344,1.064646465,1.064646465,1.057040998,1.057040998,0.333333333,0.2,0.266666667,1.666666667,1.666666667,1.133333333,1.133333333,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.666666667,0.8,0.733333333,0.833333333,0.833333333,0.866666667,0.866666667,1,1,1,1,1,1,1,0.0625,0.121212121,0.091856061,0.515625,0.515625,0.941287879,0.941287879
two-gaussians,sensitive-attr,0.1,Feldman-DecisionTree,lambda=1.0,1,0.910447761,0.25,1,0.625,0.476364437,1.03030303,1.03030303,1.000891266,0.939393939,0.882352941,0.91087344,1.064646465,1.064646465,1.057040998,1.057040998,0.333333333,0.2,0.266666667,1.666666667,1.666666667,1.133333333,1.133333333,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.666666667,0.8,0.733333333,0.833333333,0.833333333,0.866666667,0.866666667,1,1,1,1,1,1,1,0.0625,0.121212121,0.091856061,0.515625,0.515625,0.941287879,0.941287879
two-gaussians,sensitive-attr,0.1,Feldman-DecisionTree,lambda=1.0,2,0.955223881,0.666666667,1,0.833333333,0.796165675,0.914285714,0.914285714,0.991964286,1,0.90625,0.953125,1.103448276,1.103448276,1.09375,1.09375,1,0.5,0.75,2,2,1.5,1.5,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.5,0.25,0,1,0.5,0.5,1,1,1,1,1,1,1,0,0.103448276,0.051724138,0,1,0.896551724,0.896551724
two-gaussians,sensitive-attr,0.1,Feldman-DecisionTree,lambda=1.0,3,0.895522388,0,1,0.5,0,1,1,1,1,0.829268293,0.914634146,1.205882353,1.205882353,1.170731707,1.170731707,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.170731707,0.085365854,0,1,0.829268293,0.829268293
two-gaussians,sensitive-attr,0.1,Feldman-DecisionTree,lambda=1.0,4,0.955223881,0.4,1,0.7,0.617687997,0.970588235,0.970588235,0.999108734,1,0.909090909,0.954545455,1.1,1.1,1.090909091,1.090909091,1,0.25,0.625,4,4,1.75,1.75,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.75,0.375,0,1,0.25,0.25,1,1,1,1,1,1,1,0,0.09375,0.046875,0,1,0.90625,0.90625
two-gaussians,sensitive-attr,0.1,Feldman-DecisionTree,lambda=1.0,5,0.955223881,0.4,1,0.7,0.617687997,1.03030303,1.03030303,1.000891266,1,0.911764706,0.955882353,1.096774194,1.096774194,1.088235294,1.088235294,1,0.25,0.625,4,4,1.75,1.75,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.75,0.375,0,1,0.25,0.25,1,1,1,1,1,1,1,0,0.090909091,0.045454545,0,1,0.909090909,0.909090909
two-gaussians,sensitive-attr,0.1,Feldman-DecisionTree,lambda=1.0,6,0.955223881,0.571428571,1,0.785714286,0.737711114,1.09375,1.09375,1.005357143,1,0.914285714,0.957142857,1.09375,1.09375,1.085714286,1.085714286,1,0.4,0.7,2.5,2.5,1.6,1.6,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.6,0.3,0,1,0.4,0.4,1,1,1,1,1,1,1,0,0.090909091,0.045454545,0,1,0.909090909,0.909090909
two-gaussians,sensitive-attr,0.1,Feldman-DecisionTree,lambda=1.0,7,0.940298507,0.5,1,0.75,0.684290851,1.233333333,1.233333333,1.012612613,1,0.891891892,0.945945946,1.121212121,1.121212121,1.108108108,1.108108108,1,0.333333333,0.666666667,3,3,1.666666667,1.666666667,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.666666667,0.333333333,0,1,0.333333333,0.333333333,1,1,1,1,1,1,1,0,0.114285714,0.057142857,0,1,0.885714286,0.885714286
two-gaussians,sensitive-attr,0.1,Feldman-DecisionTree,lambda=1.0,8,0.895522388,0.222222222,1,0.611111111,0.445298325,1.310344828,1.310344828,1.008166969,1,0.815789474,0.907894737,1.225806452,1.225806452,1.184210526,1.184210526,1,0.125,0.5625,8,8,1.875,1.875,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.875,0.4375,0,1,0.125,0.125,1,1,1,1,1,1,1,0,0.189189189,0.094594595,0,1,0.810810811,0.810810811
two-gaussians,sensitive-attr,0.1,Feldman-DecisionTree,lambda=1.0,9,0.955223881,0.625,1,0.8125,0.771205592,0.873563218,0.873563218,0.990018149,1,0.921052632,0.960526316,1.085714286,1.085714286,1.078947368,1.078947368,1,0.5,0.75,2,2,1.5,1.5,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.5,0.25,0,1,0.5,0.5,1,1,1,1,1,1,1,0,0.085714286,0.042857143,0,1,0.914285714,0.914285714
two-gaussians,sensitive-attr,0.1,Feldman-SVM-DIavgall,lambda=1.0,0,0.970149254,0.75,1,0.875,0.851709948,1.03030303,1.03030303,1.002673797,1,0.941176471,0.970588235,1.0625,1.0625,1.058823529,1.058823529,1,0.6,0.8,1.666666667,1.666666667,1.4,1.4,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.4,0.2,0,1,0.6,0.6,1,1,1,1,1,1,1,0,0.064516129,0.032258065,0,1,0.935483871,0.935483871
two-gaussians,sensitive-attr,0.1,Feldman-SVM-DIavgall,lambda=1.0,1,0.970149254,0.75,1,0.875,0.851709948,1.03030303,1.03030303,1.002673797,1,0.941176471,0.970588235,1.0625,1.0625,1.058823529,1.058823529,1,0.6,0.8,1.666666667,1.666666667,1.4,1.4,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.4,0.2,0,1,0.6,0.6,1,1,1,1,1,1,1,0,0.064516129,0.032258065,0,1,0.935483871,0.935483871
two-gaussians,sensitive-attr,0.1,Feldman-SVM-DIavgall,lambda=0.95,2,0.955223881,0.888888889,0.965517241,0.927203065,0.817640094,0.914285714,0.914285714,0.986607143,0.942857143,0.96875,0.955803571,0.973271889,0.973271889,0.974107143,0.974107143,1,0.833333333,0.916666667,1.2,1.2,1.166666667,1.166666667,0.9375,1,0.96875,0.9375,0.9375,0.9375,0.9375,0.0625,0,0.03125,0,1,1.0625,1.0625,0,0.166666667,0.083333333,0,1,0.833333333,0.833333333,0.6,1,0.8,0.6,0.6,0.6,0.6,0,0.037037037,0.018518519,0,1,0.962962963,0.962962963
two-gaussians,sensitive-attr,0.1,Feldman-SVM-DIavgall,lambda=1.0,3,0.910447761,0.428571429,0.966666667,0.697619048,0.460047416,1.051282051,1.051282051,1.003752345,0.923076923,0.902439024,0.912757974,1.022869023,1.022869023,1.020637899,1.020637899,0,0.428571429,0.214285714,0,1,0.571428571,0.571428571,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.571428571,0.785714286,1.75,1.75,1.428571429,1.428571429,0,1,0.5,0,1,0,1,0,0.105263158,0.052631579,0,1,0.894736842,0.894736842
two-gaussians,sensitive-attr,0.1,Feldman-SVM-DIavgall,lambda=1.0,4,0.955223881,0.6,0.983870968,0.791935484,0.647586009,0.970588235,0.970588235,0.998217469,0.970588235,0.939393939,0.954991087,1.033206831,1.033206831,1.031194296,1.031194296,1,0.5,0.75,2,2,1.5,1.5,0.96969697,1,0.984848485,0.96969697,0.96969697,0.96969697,0.96969697,0.03030303,0,0.015151515,0,1,1.03030303,1.03030303,0,0.5,0.25,0,1,0.5,0.5,0.5,1,0.75,0.5,0.5,0.5,0.5,0,0.064516129,0.032258065,0,1,0.935483871,0.935483871
two-gaussians,sensitive-attr,0.1,Feldman-SVM-DIavgall,lambda=1.0,5,0.955223881,0.8,0.967741935,0.883870968,0.706570608,1.03030303,1.03030303,1.002673797,0.939393939,0.970588235,0.954991087,0.967860422,0.967860422,0.968805704,0.968805704,1,0.75,0.875,1.333333333,1.333333333,1.25,1.25,0.9375,1,0.96875,0.9375,0.9375,0.9375,0.9375,0.0625,0,0.03125,0,1,1.0625,1.0625,0,0.25,0.125,0,1,0.75,0.75,0.333333333,1,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0,0.032258065,0.016129032,0,1,0.967741935,0.967741935
two-gaussians,sensitive-attr,0.1,Feldman-SVM-DIavgall,lambda=0.95,6,0.955223881,0.571428571,1,0.785714286,0.737711114,1.09375,1.09375,1.005357143,1,0.914285714,0.957142857,1.09375,1.09375,1.085714286,1.085714286,1,0.4,0.7,2.5,2.5,1.6,1.6,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.6,0.3,0,1,0.4,0.4,1,1,1,1,1,1,1,0,0.090909091,0.045454545,0,1,0.909090909,0.909090909
two-gaussians,sensitive-attr,0.1,Feldman-SVM-DIavgall,lambda=0.95,7,0.955223881,0.75,0.983050847,0.866525424,0.777106344,0.925,0.925,0.991891892,0.966666667,0.945945946,0.956306306,1.021904762,1.021904762,1.020720721,1.020720721,1,0.666666667,0.833333333,1.5,1.5,1.333333333,1.333333333,0.964285714,1,0.982142857,0.964285714,0.964285714,0.964285714,0.964285714,0.035714286,0,0.017857143,0,1,1.035714286,1.035714286,0,0.333333333,0.166666667,0,1,0.666666667,0.666666667,0.666666667,1,0.833333333,0.666666667,0.666666667,0.666666667,0.666666667,0,0.060606061,0.03030303,0,1,0.939393939,0.939393939
two-gaussians,sensitive-attr,0.1,Feldman-SVM-DIavgall,lambda=0.7,8,0.895522388,0.222222222,1,0.611111111,0.445298325,1.310344828,1.310344828,1.008166969,1,0.815789474,0.907894737,1.225806452,1.225806452,1.184210526,1.184210526,1,0.125,0.5625,8,8,1.875,1.875,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.875,0.4375,0,1,0.125,0.125,1,1,1,1,1,1,1,0,0.189189189,0.094594595,0,1,0.810810811,0.810810811
two-gaussians,sensitive-attr,0.1,Feldman-SVM-DIavgall,lambda=0.95,9,0.955223881,0.625,1,0.8125,0.771205592,0.873563218,0.873563218,0.990018149,1,0.921052632,0.960526316,1.085714286,1.085714286,1.078947368,1.078947368,1,0.5,0.75,2,2,1.5,1.5,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.5,0.25,0,1,0.5,0.5,1,1,1,1,1,1,1,0,0.085714286,0.042857143,0,1,0.914285714,0.914285714
two-gaussians,sensitive-attr,0.1,Feldman-SVM-accuracy,lambda=1.0,0,0.970149254,0.75,1,0.875,0.851709948,1.03030303,1.03030303,1.002673797,1,0.941176471,0.970588235,1.0625,1.0625,1.058823529,1.058823529,1,0.6,0.8,1.666666667,1.666666667,1.4,1.4,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.4,0.2,0,1,0.6,0.6,1,1,1,1,1,1,1,0,0.064516129,0.032258065,0,1,0.935483871,0.935483871
two-gaussians,sensitive-attr,0.1,Feldman-SVM-accuracy,lambda=1.0,1,0.970149254,0.75,1,0.875,0.851709948,1.03030303,1.03030303,1.002673797,1,0.941176471,0.970588235,1.0625,1.0625,1.058823529,1.058823529,1,0.6,0.8,1.666666667,1.666666667,1.4,1.4,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.4,0.2,0,1,0.6,0.6,1,1,1,1,1,1,1,0,0.064516129,0.032258065,0,1,0.935483871,0.935483871
two-gaussians,sensitive-attr,0.1,Feldman-SVM-accuracy,lambda=1.0,2,0.955223881,0.888888889,0.965517241,0.927203065,0.817640094,0.914285714,0.914285714,0.986607143,0.942857143,0.96875,0.955803571,0.973271889,0.973271889,0.974107143,0.974107143,1,0.833333333,0.916666667,1.2,1.2,1.166666667,1.166666667,0.9375,1,0.96875,0.9375,0.9375,0.9375,0.9375,0.0625,0,0.03125,0,1,1.0625,1.0625,0,0.166666667,0.083333333,0,1,0.833333333,0.833333333,0.6,1,0.8,0.6,0.6,0.6,0.6,0,0.037037037,0.018518519,0,1,0.962962963,0.962962963
two-gaussians,sensitive-attr,0.1,Feldman-SVM-accuracy,lambda=0.95,3,0.940298507,0.714285714,0.966666667,0.84047619,0.680952381,0.630769231,0.630769231,0.954971857,0.923076923,0.951219512,0.937148218,0.970414201,0.970414201,0.971857411,0.971857411,0,0.714285714,0.357142857,0,1,0.285714286,0.285714286,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.285714286,0.642857143,3.5,3.5,1.714285714,1.714285714,0,1,0.5,0,1,0,1,0,0.055555556,0.027777778,0,1,0.944444444,0.944444444
two-gaussians,sensitive-attr,0.1,Feldman-SVM-accuracy,lambda=1.0,4,0.955223881,0.6,0.983870968,0.791935484,0.647586009,0.970588235,0.970588235,0.998217469,0.970588235,0.939393939,0.954991087,1.033206831,1.033206831,1.031194296,1.031194296,1,0.5,0.75,2,2,1.5,1.5,0.96969697,1,0.984848485,0.96969697,0.96969697,0.96969697,0.96969697,0.03030303,0,0.015151515,0,1,1.03030303,1.03030303,0,0.5,0.25,0,1,0.5,0.5,0.5,1,0.75,0.5,0.5,0.5,0.5,0,0.064516129,0.032258065,0,1,0.935483871,0.935483871
two-gaussians,sensitive-attr,0.1,Feldman-SVM-accuracy,lambda=1.0,5,0.955223881,0.8,0.967741935,0.883870968,0.706570608,1.03030303,1.03030303,1.002673797,0.939393939,0.970588235,0.954991087,0.967860422,0.967860422,0.968805704,0.968805704,1,0.75,0.875,1.333333333,1.333333333,1.25,1.25,0.9375,1,0.96875,0.9375,0.9375,0.9375,0.9375,0.0625,0,0.03125,0,1,1.0625,1.0625,0,0.25,0.125,0,1,0.75,0.75,0.333333333,1,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0,0.032258065,0.016129032,0,1,0.967741935,0.967741935
two-gaussians,sensitive-attr,0.1,Feldman-SVM-accuracy,lambda=1.0,6,0.955223881,0.571428571,1,0.785714286,0.737711114,1.09375,1.09375,1.005357143,1,0.914285714,0.957142857,1.09375,1.09375,1.085714286,1.085714286,1,0.4,0.7,2.5,2.5,1.6,1.6,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.6,0.3,0,1,0.4,0.4,1,1,1,1,1,1,1,0,0.090909091,0.045454545,0,1,0.909090909,0.909090909
two-gaussians,sensitive-attr,0.1,Feldman-SVM-accuracy,lambda=1.0,7,0.955223881,0.75,0.983050847,0.866525424,0.777106344,0.925,0.925,0.991891892,0.966666667,0.945945946,0.956306306,1.021904762,1.021904762,1.020720721,1.020720721,1,0.666666667,0.833333333,1.5,1.5,1.333333333,1.333333333,0.964285714,1,0.982142857,0.964285714,0.964285714,0.964285714,0.964285714,0.035714286,0,0.017857143,0,1,1.035714286,1.035714286,0,0.333333333,0.166666667,0,1,0.666666667,0.666666667,0.666666667,1,0.833333333,0.666666667,0.666666667,0.666666667,0.666666667,0,0.060606061,0.03030303,0,1,0.939393939,0.939393939
two-gaussians,sensitive-attr,0.1,Feldman-SVM-accuracy,lambda=0.9,8,0.895522388,0.222222222,1,0.611111111,0.445298325,1.310344828,1.310344828,1.008166969,1,0.815789474,0.907894737,1.225806452,1.225806452,1.184210526,1.184210526,1,0.125,0.5625,8,8,1.875,1.875,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.875,0.4375,0,1,0.125,0.125,1,1,1,1,1,1,1,0,0.189189189,0.094594595,0,1,0.810810811,0.810810811
two-gaussians,sensitive-attr,0.1,Feldman-SVM-accuracy,lambda=1.0,9,0.955223881,0.625,1,0.8125,0.771205592,0.873563218,0.873563218,0.990018149,1,0.921052632,0.960526316,1.085714286,1.085714286,1.078947368,1.078947368,1,0.5,0.75,2,2,1.5,1.5,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.5,0.25,0,1,0.5,0.5,1,1,1,1,1,1,1,0,0.085714286,0.042857143,0,1,0.914285714,0.914285714
two-gaussians,sensitive-attr,0.1,Feldman-GaussianNB-DIavgall,lambda=1.0,0,0.970149254,0.75,1,0.875,0.851709948,1.03030303,1.03030303,1.002673797,1,0.941176471,0.970588235,1.0625,1.0625,1.058823529,1.058823529,1,0.6,0.8,1.666666667,1.666666667,1.4,1.4,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.4,0.2,0,1,0.6,0.6,1,1,1,1,1,1,1,0,0.064516129,0.032258065,0,1,0.935483871,0.935483871
two-gaussians,sensitive-attr,0.1,Feldman-GaussianNB-DIavgall,lambda=1.0,1,0.970149254,1,0.966101695,0.983050847,0.879136711,1.03030303,1.03030303,1.004456328,0.939393939,1,0.96969697,0.939393939,0.939393939,0.939393939,0.939393939,1,1,1,1,1,1,1,0.933333333,1,0.966666667,0.933333333,0.933333333,0.933333333,0.933333333,0.066666667,0,0.033333333,0,1,1.066666667,1.066666667,0,0,1,1,1,1,1,0.6,1,0.8,0.6,0.6,0.6,0.6,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.1,Feldman-GaussianNB-DIavgall,lambda=0.95,2,0.895522388,0.444444444,0.965517241,0.704980843,0.489596133,0.914285714,0.914285714,0.991964286,0.885714286,0.90625,0.895982143,0.977339901,0.977339901,0.979464286,0.979464286,0.333333333,0.5,0.416666667,0.666666667,0.666666667,0.833333333,0.833333333,0.9375,1,0.96875,0.9375,0.9375,0.9375,0.9375,0.0625,0,0.03125,0,1,1.0625,1.0625,0.666666667,0.5,0.583333333,1.333333333,1.333333333,1.166666667,1.166666667,0.333333333,1,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.0625,0.103448276,0.082974138,0.604166667,0.604166667,0.959051724,0.959051724
two-gaussians,sensitive-attr,0.1,Feldman-GaussianNB-DIavgall,lambda=0.95,3,0.910447761,0.428571429,0.966666667,0.697619048,0.460047416,1.051282051,1.051282051,1.003752345,0.923076923,0.902439024,0.912757974,1.022869023,1.022869023,1.020637899,1.020637899,0,0.428571429,0.214285714,0,1,0.571428571,0.571428571,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.571428571,0.785714286,1.75,1.75,1.428571429,1.428571429,0,1,0.5,0,1,0,1,0,0.105263158,0.052631579,0,1,0.894736842,0.894736842
two-gaussians,sensitive-attr,0.1,Feldman-GaussianNB-DIavgall,lambda=1.0,4,0.955223881,0.6,0.983870968,0.791935484,0.647586009,0.970588235,0.970588235,0.998217469,0.970588235,0.939393939,0.954991087,1.033206831,1.033206831,1.031194296,1.031194296,1,0.5,0.75,2,2,1.5,1.5,0.96969697,1,0.984848485,0.96969697,0.96969697,0.96969697,0.96969697,0.03030303,0,0.015151515,0,1,1.03030303,1.03030303,0,0.5,0.25,0,1,0.5,0.5,0.5,1,0.75,0.5,0.5,0.5,0.5,0,0.064516129,0.032258065,0,1,0.935483871,0.935483871
two-gaussians,sensitive-attr,0.1,Feldman-GaussianNB-DIavgall,lambda=1.0,5,0.955223881,0.8,0.967741935,0.883870968,0.706570608,1.03030303,1.03030303,1.002673797,0.939393939,0.970588235,0.954991087,0.967860422,0.967860422,0.968805704,0.968805704,1,0.75,0.875,1.333333333,1.333333333,1.25,1.25,0.9375,1,0.96875,0.9375,0.9375,0.9375,0.9375,0.0625,0,0.03125,0,1,1.0625,1.0625,0,0.25,0.125,0,1,0.75,0.75,0.333333333,1,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0,0.032258065,0.016129032,0,1,0.967741935,0.967741935
two-gaussians,sensitive-attr,0.1,Feldman-GaussianNB-DIavgall,lambda=0.95,6,0.955223881,0.571428571,1,0.785714286,0.737711114,1.09375,1.09375,1.005357143,1,0.914285714,0.957142857,1.09375,1.09375,1.085714286,1.085714286,1,0.4,0.7,2.5,2.5,1.6,1.6,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.6,0.3,0,1,0.4,0.4,1,1,1,1,1,1,1,0,0.090909091,0.045454545,0,1,0.909090909,0.909090909
two-gaussians,sensitive-attr,0.1,Feldman-GaussianNB-DIavgall,lambda=0.95,7,0.955223881,0.75,0.983050847,0.866525424,0.777106344,0.925,0.925,0.991891892,0.966666667,0.945945946,0.956306306,1.021904762,1.021904762,1.020720721,1.020720721,1,0.666666667,0.833333333,1.5,1.5,1.333333333,1.333333333,0.964285714,1,0.982142857,0.964285714,0.964285714,0.964285714,0.964285714,0.035714286,0,0.017857143,0,1,1.035714286,1.035714286,0,0.333333333,0.166666667,0,1,0.666666667,0.666666667,0.666666667,1,0.833333333,0.666666667,0.666666667,0.666666667,0.666666667,0,0.060606061,0.03030303,0,1,0.939393939,0.939393939
